"","ID","Genotype_rec","Genotype","CMD","DMC","Year","Institutional.source.of.this.variety","Pedigree","CIAT.related","CMD.Resistance","Dry.matter.content..in...","X.1","MATINH","ID.y","X","IDHO","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD","M4B12A1_MA","M4B12A1_C1","M4B12A1_C1_GHIRO","M4B12A1_C2","M4B12A1_C3","M4B12A1_C4","M4B12A1_C5","M4B12A1_C6","Province_name","Region"
"665","868","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,577,52,"52-545-21772012024",262,21772012024,545,21772,12,24,3,2,2,2,1,1,NA,"","GÒ  SỮA",1,1,"K94",2,3,"",3,2,1,1,1,1,1,16,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"666","869","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,573,52,"52-545-21772012020",259,21772012020,545,21772,12,20,3,2,2,2,1,1,NA,"","ĐÁM VƯỜN Ở",1,1,"K94",2,3,"",3,2,1,1,1,1,1,12,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"667","87","Cao San","cao sản thân trắng",FALSE,FALSE,NA,NA,NA,"No",NA,NA,41,4,"4-48-1573004011",1271,1573004011,48,1573,4,11,4,1,2,2,2,1,NA,"","PẢI TỲ",1,2,"cao sản thân trắng",2,4,"",2,2,1,2,1,2,1,9,11,NA,NA,NA,1,1,"","công ty Khánh Hạ",1267,1,NA,2700,"Cao Bang","NMMA"
"668","871","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,582,52,"52-545-21772012022",260,21772012022,545,21772,12,22,3,2,2,2,1,1,NA,"","ĐẤT MỈNH",1,1,"K94",2,3,"",2,2,1,1,1,1,1,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"669","872","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,579,52,"52-545-21772012026",261,21772012026,545,21772,12,26,3,2,2,2,1,1,NA,"","GÒ SỮA",1,1,"K94",2,3,"",4,1,1,1,1,1,1,13,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"670","874","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,576,52,"52-545-21772012023",264,21772012023,545,21772,12,23,3,2,2,2,1,1,NA,"","VƯỜN ĐÁ",1,1,"K94",2,4,"",3,2,1,1,1,1,1,12,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"671","875","KM98-5","KM98/CR63/TAI9",TRUE,TRUE,18,"IAS","Rayong 90  * KM 98-1","Yes","",NA,581,52,"52-547-21820003009",268,21820003009,547,21820,3,9,3,2,2,2,1,1,NA,"","GÒ BẺO",1,1,"km94",2,6,"",6,2,1,1,1,2,2,23,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"672","877","Other landraces","cao 94",TRUE,TRUE,NA,NA,NA,"No",NA,NA,571,52,"52-543-21652001001",1124,21652001001,543,21652,1,1,1,2,2,2,1,1,NA,NA,"ĐẤT GÒ",1,1,"câo 94",2,6,NA,3,2,1,1,1,1,1,23,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"673","878","KM98-5","KM98/CR63/TAI9",TRUE,TRUE,18,"IAS","Rayong 90  * KM 98-1","Yes","",NA,580,52,"52-545-21772012028",265,21772012028,545,21772,12,28,3,2,2,2,1,1,NA,"","ĐÁM VƯỜN",1,2,"mì gòn",1,6,"",3,2,1,1,1,1,1,14,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"674","88","KM297","KM297",FALSE,FALSE,21,"CIAT/IAS","Mother: CM9914","Yes","",NA,42,4,"4-48-1573004004",1265,1573004004,48,1573,4,4,4,1,2,2,2,1,NA,"","NÀ HANG",1,2,"Cao  sản",2,3,"",2,2,2,1,1,2,1,9,11,NA,NA,NA,1,2,"","nhà máy chế biến tinh bột sắn cao bằng",1696,1,NA,7000,"Cao Bang","NMMA"
"675","88","Other landraces","khoai mì kè",TRUE,TRUE,NA,NA,NA,"No",NA,NA,42,4,"4-48-1573004004",1265,1573004004,48,1573,4,4,4,1,2,2,2,1,NA,"","NÀ HANG",1,2,"Cao  sản",2,3,"",2,2,2,1,1,2,1,9,11,NA,NA,NA,1,2,"","nhà máy chế biến tinh bột sắn cao bằng",1696,1,NA,7000,"Cao Bang","NMMA"
"676","883","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,596,54,"54-561-22216004003",731,22216004003,561,22216,4,3,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,5,2,1,1,1,1,1,19,5,NA,NA,NA,1,3,NA,"Nhà máy tinh bột sắn Sông Hinh",22228,15,NA,850000,"Phu Yen","SCC"
"677","884","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,599,54,"54-561-22216004009",737,22216004009,561,22216,4,9,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,4,2,1,1,1,1,1,20,5,NA,NA,NA,1,2,NA,"Cty cổ phần tinh bột sắn Phú Yên",22228,10,NA,350000,"Phu Yen","SCC"
"678","886","Other landraces","khoai mì kè",TRUE,TRUE,NA,NA,NA,"No",NA,NA,592,54,"54-559-22132009013",269,22132009013,559,22132,9,13,3,1,2,2,2,1,NA,"","ĐẤT THỔ",1,1,"mỳ gòn",1,6,"",20,2,2,2,2,2,1,15,8,NA,NA,NA,1,4,"","",NA,NA,NA,810,"Phu Yen","SCC"
"679","889","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,586,54,"54-558-22084013001",1515,22084013001,558,22084,13,1,4,1,2,2,2,1,1,"","RẪY NÚI LỚN",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,20,11,NA,NA,NA,1,2,"","Nhà máy chế biến tinh boitj sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,7,NA,13000,"Phu Yen","SCC"
"680","890","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,367,38,"38-391-15199009002",1430,15199009002,391,15199,9,2,4,1,2,2,2,1,NA,"","SAU NHÀ",1,1,"Km60",99,3,"",4,2,1,1,1,2,1,9,11,NA,NA,NA,1,1,"","Nhà máy sắn Bá Thước",14980,3,NA,23125,"Thanh Hoa","NCC"
"681","891","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,600,54,"54-562-22285021002",274,22285021002,562,22285,21,2,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",2,1,"sắn đồng nai",2,3,"",2,2,2,1,1,2,1,18,8,NA,NA,NA,1,1,"","Cty cp tinh bột sắn phú yên",22228,5,NA,285800,"Phu Yen","SCC"
"682","892","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,584,54,"54-558-22084013005",1517,22084013005,558,22084,13,5,4,1,2,2,2,1,NA,"","HỐ HÒM",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,20,11,NA,NA,NA,1,2,"","Nhà máy sản xuất tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,5,NA,11200,"Phu Yen","SCC"
"683","895","KM419","KM419",FALSE,TRUE,7,"TUAF","BKA900 x (KM98-5 x KM98-5","No","No",NA,603,54,"54-558-22087010015",1524,22087010015,558,22087,10,15,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",5,2,1,2,1,2,1,18,11,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,2,NA,9600,"Phu Yen","SCC"
"684","897","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,602,54,"54-562-22285021011",271,22285021011,562,22285,21,11,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"sắn đồng nai",2,2,"",3,2,1,1,1,1,1,18,8,NA,NA,NA,1,1,"","nhà máy mì sông hinh",22222,3,NA,146700,"Phu Yen","SCC"
"685","898","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,588,54,"54-558-22087010005",1522,22087010005,558,22087,10,5,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",5,2,1,2,1,2,1,16,11,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,1,NA,30000,"Phu Yen","SCC"
"686","9","Cao San","sắn trắng/cao sản",TRUE,TRUE,NA,NA,NA,"No",NA,NA,357,26,"26-253-8779006010",1423,8779006010,253,8779,6,10,4,2,2,2,1,1,NA,"","NHÀ",1,1,"lá xanh",1,5,"",5,1,1,1,1,1,1,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"687","90","Dịa phương","địa phương",FALSE,FALSE,NA,NA,NA,"No",NA,NA,39,4,"4-48-1573004005",1266,1573004005,48,1573,4,5,4,2,2,2,1,1,NA,"","THỀNH PÒ",1,1,"địa phương",1,6,"",3,2,2,2,1,2,1,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cao Bang","NMMA"
"688","901","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,585,54,"54-558-22084013011",1518,22084013011,558,22084,13,11,4,1,2,2,2,1,NA,"","ĐẤT LỖ HÒM",1,1,"Sắn cao sản",2,6,"",6,2,1,1,1,1,1,22,11,NA,NA,NA,1,2,"","Nhà máy chế biến tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,5,NA,8400,"Phu Yen","SCC"
"689","902","KM98-5","KM98-5/BRA1305/ARG49",FALSE,FALSE,18,"IAS","Rayong 90  * KM 98-1","Yes","",NA,65,8,"8-76-2605010007",47,2605010007,76,2605,10,7,3,2,2,2,1,1,NA,"","TRONG RỪNG",1,1,"sắn lá tre",2,6,"",3,2,1,1,1,2,2,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuyen Quang","NMMA"
"690","903","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,590,54,"54-558-22084013016",1520,22084013016,558,22084,13,16,4,1,2,2,2,1,NA,"","ĐẤT LỖ HẦM",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,21,11,NA,NA,NA,1,2,"","Nhà máy chế biến tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,5,NA,9900,"Phu Yen","SCC"
"691","904","KM297","KM297",FALSE,FALSE,21,"CIAT/IAS","Mother: CM9914","Yes","",NA,594,54,"54-560-22183005011",1152,22183005011,560,22183,5,11,1,1,2,2,2,1,2,NA,"ĐỒNG KRONGTRAI",1,1,"Đọt đỏ",1,6,NA,3,2,1,1,1,1,1,1,3,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn FOCOCEV",22228,3,NA,14100,"Phu Yen","SCC"
"692","907","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,583,54,"54-558-22084013003",1516,22084013003,558,22084,13,3,4,1,2,2,2,1,1,"","RẪY NÚI LỚN",1,1,"sắn cao sản",2,6,"",5,1,1,1,1,1,1,19,11,NA,NA,NA,1,1,"","Nhà máy chế biến tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,6,NA,19000,"Phu Yen","SCC"
"693","908","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,601,54,"54-562-22285021004",273,22285021004,562,22285,21,4,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"Sắn đồng nai",2,4,"",2,2,1,1,1,1,1,18,8,NA,NA,NA,1,2,"","nhà máy mì sông hinh",22222,3,NA,45000,"Phu Yen","SCC"
"694","909","Other landraces","sắn đồng nai",FALSE,TRUE,NA,NA,NA,"No",NA,NA,604,54,"54-562-22285021014",272,22285021014,562,22285,21,14,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"Sắn đồng nai",2,3,"",1,2,1,1,1,1,1,18,8,NA,NA,NA,1,1,"","nhà máy mì sông hinh",22213,2,NA,36000,"Phu Yen","SCC"
"695","91","Cao San","cao sản thân trắng",FALSE,FALSE,NA,NA,NA,"No",NA,NA,43,4,"4-48-1573004013",1273,1573004013,48,1573,4,13,4,1,2,2,2,1,NA,"","RAY KHỐNG",1,2,"sắn cao sản",2,3,"",2,2,1,2,1,2,1,9,11,NA,NA,NA,1,2,"","nhà máy chế biến tinh bột sắn cao bằng",1696,1,NA,6000,"Cao Bang","NMMA"
"696","910","Other landraces","Tai xanh",FALSE,TRUE,NA,NA,NA,"No",NA,NA,598,54,"54-561-22216004008",736,22216004008,561,22216,4,8,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,5,2,1,1,1,1,1,21,5,NA,NA,NA,1,2,NA,"Cty cổ phần tinh bột sắn Phú Yên",22228,10,NA,950000,"Phu Yen","SCC"
"697","913","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,597,54,"54-561-22216004006",734,22216004006,561,22216,4,6,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,10,2,1,1,1,1,1,21,5,NA,NA,NA,1,3,NA,"Cty cổ phần tinh bột sắn Phú Yên",22228,15,NA,750000,"Phu Yen","SCC"
"698","915","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,593,54,"54-559-22141006001",270,22141006001,559,22141,6,1,3,1,2,2,2,1,NA,"","GÒ DŨNG",1,1,"cao sản",2,6,"",2,2,1,2,1,2,2,16,8,NA,NA,NA,1,3,"","nhà máy sắn đồng xuân",22081,1,NA,50000,"Phu Yen","SCC"
"699","916","KM419","KM419",FALSE,TRUE,7,"TUAF","BKA900 x (KM98-5 x KM98-5","No","No",NA,589,54,"54-558-22087010006",1523,22087010006,558,22087,10,6,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",4,2,2,2,2,2,1,19,11,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,1,NA,9750,"Phu Yen","SCC"
"700","918","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,591,54,"54-558-22111024006",1151,22111024006,558,22111,24,6,1,1,2,2,2,1,2,NA,"GÒ GIA",1,1,"sắn cao sản",2,6,NA,10,2,1,2,1,2,2,3,3,NA,NA,NA,1,3,NA,"Nhà máy chế biến tinh bột sắn Đồng xuân,tỉnh Phú Yên",22081,7,NA,6000,"Phu Yen","SCC"
"701","919","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,587,54,"54-558-22087010004",1521,22087010004,558,22087,10,4,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Sắn Cao sản",1,6,"",5,2,1,2,1,2,1,20,11,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,2,NA,12000,"Phu Yen","SCC"
"702","920","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,606,56,"56-572-22546013013",1153,22546013013,572,22546,13,13,1,1,2,2,2,1,NA,NA,"ĐỒNG NÚI",1,1,"sắn nếp",1,6,NA,3,2,2,2,2,1,1,20,2,NA,NA,NA,1,1,NA,"99",22546,4,NA,4860,"Khanh Hoa","SCC"
"703","921","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,605,56,"56-572-22552010010",744,22552010010,572,22552,10,10,2,1,2,2,2,1,NA,NA,"ĐỒNG TRÊN",2,1,"mì cao sản",2,6,NA,3,2,1,2,1,2,1,16,5,NA,NA,NA,1,1,NA,"99",22552,3,NA,2e+05,"Khanh Hoa","SCC"
"704","923","KM94","sắn KM94",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,608,58,"58-585-22819017007",749,22819017007,585,22819,17,7,2,1,2,2,2,1,2,NA,"RẪY LƯơNG GIANG",1,1,"sắn KM94",1,6,NA,3,2,2,1,1,2,1,3,6,NA,NA,NA,1,3,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN NINH THUẬN",22819,7,NA,37000,"Ninh Thuan","SCC"
"705","927","KM419","KM419",FALSE,TRUE,7,"TUAF","BKA900 x (KM98-5 x KM98-5","No","No",NA,609,58,"58-585-22819017010",751,22819017010,585,22819,17,10,2,1,2,2,2,1,NA,NA,"LƯƠNG GIANG",1,1,"sắn km94",1,6,NA,17,2,2,1,2,2,1,27,5,NA,NA,NA,1,3,NA,"công ty cổ phần tinh bột sắn ninh thuận",22819,14,NA,12000,"Ninh Thuan","SCC"
"706","928","KM419","KM419",FALSE,TRUE,7,"TUAF","BKA900 x (KM98-5 x KM98-5","No","No",NA,607,58,"58-585-22819017006",748,22819017006,585,22819,17,6,2,1,2,2,2,1,2,NA,"RẪY LƯơNG GIANG",1,1,"sắn KM94",1,6,NA,10,2,2,1,2,2,1,4,6,NA,NA,NA,1,3,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN NINH THUẬN",22819,10,NA,41000,"Ninh Thuan","SCC"
"707","929","KM419","KM419",FALSE,FALSE,7,"TUAF","BKA900 x (KM98-5 x KM98-5","No","No",NA,610,58,"58-585-22819017015",752,22819017015,585,22819,17,15,2,1,2,2,2,1,NA,NA,"RẪY LƯƠNG GIANG",1,1,"sắn km94",1,6,NA,15,2,2,1,2,2,1,27,5,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ quảng sơn",22819,12,NA,10000,"Ninh Thuan","SCC"
"708","930","KM419","KM419",FALSE,TRUE,7,"TUAF","BKA900 x (KM98-5 x KM98-5","No","No",NA,611,58,"58-585-22819017009",750,22819017009,585,22819,17,9,2,1,2,2,2,1,NA,NA,"LƯƠNG GIANG",1,1,"KM94",1,6,NA,17,2,2,1,2,2,1,28,5,NA,NA,NA,1,3,NA,"công ty cổ phần tinh bột sắn ninh thuận",22819,15,NA,18500,"Ninh Thuan","SCC"
"709","933","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,672,62,"62-614-23497004004",315,23497004004,614,23497,4,4,3,1,2,2,2,1,NA,"","1",1,2,"cao sản",1,6,"",8,2,2,1,1,2,2,10,8,NA,NA,NA,1,2,"","công ty cổ phần fecovev Tây Nguyên",23488,5,NA,26000,"Kon Tum","Central Highlands"
"710","934","Unknown","Unknown",TRUE,TRUE,NA,NA,NA,"No",NA,NA,638,62,"62-611-23395004008",771,23395004008,611,23395,4,8,2,1,2,2,2,1,NA,NA,"CÁNH ĐỒNG BẮC PHONH",1,1,"km94",2,6,NA,5,2,1,2,1,2,1,19,5,NA,NA,NA,1,3,NA,"nhà máy tinh bột sắn ngọc hồi",23386,4,NA,75000,"Kon Tum","Central Highlands"
"711","935","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,642,62,"62-612-23401005012",775,23401005012,612,23401,5,12,2,1,2,2,2,1,NA,NA,"RUỘNG KHỐI 7",1,1,"cao sản",1,6,NA,5,2,1,1,1,1,1,11,5,NA,NA,NA,1,3,NA,"Nhà máy tinh bột sắn Đăk Tô",23437,15,NA,35000,"Kon Tum","Central Highlands"
"712","936","Cao San","cao sản",TRUE,TRUE,NA,NA,NA,"No",NA,NA,645,62,"62-612-23427002006",1542,23427002006,612,23427,2,6,4,1,2,2,2,1,1,"","SUỐI ĐĂK RING",1,1,"cao sản",1,6,"",8,2,1,1,1,1,1,11,11,NA,NA,NA,1,1,"","Nhà máy tinh bột sắn Đăk Tô",23437,8,NA,36000,"Kon Tum","Central Highlands"
"713","937","Unknown","Unknown",TRUE,TRUE,NA,NA,NA,"No",NA,NA,639,62,"62-611-23395004009",772,23395004009,611,23395,4,9,2,1,2,2,2,1,1,NA,"CÁNH ĐỒNG BẮC PHONG",1,1,"km94",2,6,NA,2,2,1,2,1,2,1,19,5,NA,NA,NA,1,3,NA,"nhà máy tinh bột sắn ngocn hồi",23386,2,NA,4000,"Kon Tum","Central Highlands"
"714","938","KM94","km 94",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,616,62,"62-608-23314001001",279,23314001001,608,23314,1,1,3,1,2,2,2,1,NA,"","THỬA SỐ 1",1,1,"km 94",2,2,"",3,2,1,1,1,1,1,8,8,NA,NA,NA,1,1,"","CTY tnhh tinh bột sắn kon tum",23545,2,NA,95000,"Kon Tum","Central Highlands"
"715","939","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,669,62,"62-614-23494008006",1190,23494008006,614,23494,8,6,1,1,2,2,2,1,NA,NA,"1",1,2,"tây ninh",1,6,NA,2,2,2,2,2,2,2,2,3,NA,NA,NA,1,1,NA,"công ty cổ phần Fococev Tây Nguyên",23488,6,NA,12000,"Kon Tum","Central Highlands"
"716","94","Cao San","cao sản thân trắng",FALSE,FALSE,NA,NA,NA,"No",NA,NA,40,4,"4-48-1573004007",1268,1573004007,48,1573,4,7,4,1,2,2,2,1,NA,"","BẢN CÁU",1,1,"cao sảng thân thân trắng",2,4,"",2,2,1,2,1,2,1,9,11,NA,NA,NA,1,1,"","công ty cổ phần Khánh Hạ",1267,1,NA,2300,"Cao Bang","NMMA"
"717","940","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,643,62,"62-612-23427002001",1537,23427002001,612,23427,2,1,4,1,2,2,2,1,1,"","SUỐI ĐĂK RING",1,1,"cao sản",1,6,"",7,2,1,1,1,1,1,10,11,NA,NA,NA,1,1,"","Nhà máy mỳ và tinh bột sắn Đăk Tô",23437,6,NA,27600,"Kon Tum","Central Highlands"
"718","941","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,626,62,"62-610-23353005005",1158,23353005005,610,23353,5,5,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km98-5",1,3,NA,6,2,1,1,1,2,1,7,3,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,6,NA,130000,"Kon Tum","Central Highlands"
"719","942","Unknown","Unknown",TRUE,TRUE,NA,NA,NA,"No",NA,NA,629,62,"62-610-23353005012",1163,23353005012,610,23353,5,12,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km98-5",1,3,NA,5,2,1,1,1,2,1,7,3,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,5,NA,70000,"Kon Tum","Central Highlands"
"720","943","KM98-5","KM98.5/140.8",FALSE,TRUE,18,"IAS","Rayong 90  * KM 98-1","Yes","",NA,677,62,"62-616-23539001002",789,23539001002,616,23539,1,2,2,1,2,2,2,1,NA,NA,"BARGOC",1,1,"km98_5",2,5,NA,3,2,1,1,1,1,1,15,5,NA,NA,NA,1,1,NA,"tinh bột sắn kon tum",23545,4,NA,42800,"Kon Tum","Central Highlands"
"721","944","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,670,62,"62-614-23494008015",1196,23494008015,614,23494,8,15,1,1,2,2,2,1,NA,NA,"1",1,1,"tây ninh",1,6,NA,2,2,2,2,2,2,1,2,3,NA,NA,NA,1,1,NA,"công ty cổ phần Fococev Tây Nguyên",23488,4,NA,20000,"Kon Tum","Central Highlands"
"722","945","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,637,62,"62-611-23392003014",1170,23392003014,611,23392,3,14,1,1,2,2,2,1,1,NA,"CÁNH ĐỒNG THÔN HÒA BÌNH",1,1,"km94",2,6,NA,5,2,1,2,1,2,1,7,3,NA,NA,NA,1,1,NA,"99",23377,2,NA,22400,"Kon Tum","Central Highlands"
"723","946","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,661,62,"62-613-23455005013",1575,23455005013,613,23455,5,13,4,1,2,2,2,1,1,"","VÁC Y NHÔNG 1",1,1,"km140",2,2,"",2,2,1,1,1,1,1,20,11,NA,NA,NA,1,2,"","nhà máy mỳ Kon rẫy",23488,5,NA,2300,"Kon Tum","Central Highlands"
"724","948","KM140","KM140",FALSE,TRUE,13,"IAS","KM 36 x KM98-1","Yes","No",38.5,668,62,"62-614-23494008005",1189,23494008005,614,23494,8,5,1,1,2,2,2,1,NA,NA,NA,NA,2,"tây ninh",2,6,NA,3,2,1,1,1,2,1,1,3,NA,NA,NA,1,2,NA,"99",23494,7,NA,199200,"Kon Tum","Central Highlands"
"725","949","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,681,62,"62-617-23407009003",326,23407009003,617,23407,9,3,3,1,2,2,2,1,1,"","NGỌC LONG PO",1,1,"cao sản",1,6,"",10,2,1,1,1,1,1,21,8,NA,NA,NA,1,1,"","99",23425,10,NA,26290,"Kon Tum","Central Highlands"
"726","95","Cao San","cao sản thân trắng",FALSE,FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","950","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,685,62,"62-617-23449005001",1555,23449005001,617,23449,5,1,4,1,2,2,2,1,1,"","LONG HRUM",1,1,"cao sản",1,6,"",5,2,1,1,1,1,1,2,11,NA,NA,NA,1,1,"","99",23425,5,NA,5000,"Kon Tum","Central Highlands"
"728","951","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,646,62,"62-612-23427002011",1545,23427002011,612,23427,2,11,4,1,2,2,2,1,1,"","SUỐI ĐĂK RING",2,1,"cao sản",1,6,"",10,1,1,1,1,1,1,10,11,NA,NA,NA,1,1,"","Nhà máy tinh bột sắn Đăk Tô",23437,10,NA,72000,"Kon Tum","Central Highlands"
