"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","STT","M4B11A3_C3","M4B11A3_C41","M4B11A3_C42","M4B11A3_C43","M4B11A3_C499","M4B11A3_C5","M4B11A3_C6","M4B11A3_C8","KYDIEUTRA"
"25595","52","548","21883","012","007","21883012007",2,"7;14;19;",1,2,2,2,9,3,"",4
"25596","52","548","21883","012","008","21883012008",0,"2;7;15;",2,1,2,2,3,3,"",4
"25597","52","548","21883","012","008","21883012008",1,"8;14;17;20;",2,1,2,2,7,3,"",4
"25598","52","548","21883","012","008","21883012008",2,"10;14;19;",2,1,2,2,12,4,"",4
"25599","52","548","21883","012","009","21883012009",1,"4;7;14;26;",2,1,2,2,5,4,"",4
"25600","52","548","21883","012","009","21883012009",2,"7;8;14;19;20;",2,1,2,2,11,4,"",4
"25601","52","548","21883","012","010","21883012010",1,"4;7;15;",2,1,2,2,4,3,"",4
"25602","52","548","21883","012","010","21883012010",2,"7;8;14;19;20;",1,2,2,2,12,4,"",4
"25603","52","548","21883","012","011","21883012011",0,"4;7;15;",2,1,2,2,3,3,"",4
"25604","52","548","21883","012","011","21883012011",1,"7;8;17;",2,1,2,2,8,3,"",4
"25605","52","548","21883","012","011","21883012011",2,"14;19;20;",2,1,2,2,12,3,"",4
"25606","52","548","21883","012","012","21883012012",0,"2;15;",2,1,2,2,2,3,"",4
"25607","52","548","21883","012","012","21883012012",1,"4;7;8;17;",2,1,2,2,5,3,"",4
"25608","52","548","21883","012","012","21883012012",2,"7;10;20;",2,1,2,2,8,3,"",4
"25609","52","548","21883","012","012","21883012012",3,"19;20;",2,1,2,2,14,3,"",4
"25610","52","548","21883","012","013","21883012013",0,"4;7;8;15;",2,1,2,2,4,4,"",4
"25611","52","548","21883","012","013","21883012013",1,"7;14;17;19;20;",2,1,2,2,10,4,"",4
"25612","52","548","21883","012","014","21883012014",0,"4;7;15;",2,1,2,2,4,3,"",4
"25613","52","548","21883","012","014","21883012014",1,"7;8;10;17;",2,1,2,2,8,3,"",4
"25614","52","548","21883","012","014","21883012014",2,"14;19;20;",2,1,2,2,12,3,"",4
"25615","52","548","21883","012","015","21883012015",0,"3;7;15;",2,1,2,2,3,3,"",4
"25616","52","548","21883","012","015","21883012015",1,"4;7;8;18;",2,1,2,2,7,3,"",4
"25617","52","548","21883","012","015","21883012015",2,"14;19;20;",2,1,2,2,12,3,"",4
"25618","52","548","21904","006","001","21904006001",0,"2;",1,2,2,2,11,2,"",4
"25619","52","548","21904","006","001","21904006001",1,"2;",1,2,2,2,11,2,"",4
"25620","52","548","21904","006","002","21904006002",0,"2;",1,2,2,2,2,2,"",4
"25621","52","548","21904","006","002","21904006002",1,"2;",1,2,2,2,5,2,"",4
"25622","52","548","21904","006","004","21904006004",0,"2;",1,2,2,2,2,2,"",4
"25623","52","548","21904","006","004","21904006004",1,"1;",1,2,2,2,9,2,"",4
"25624","52","548","21904","006","005","21904006005",0,"2;",1,2,2,2,3,2,"",4
"25625","52","548","21904","006","005","21904006005",1,"1;",2,1,2,2,9,2,"",4
"25626","52","548","21904","006","007","21904006007",0,"2;",1,2,2,2,2,2,"",4
"25627","52","548","21904","006","007","21904006007",1,"5;",2,1,2,2,11,2,"",4
"25628","52","548","21904","006","008","21904006008",0,"2;",1,2,2,2,9,2,"",4
"25629","52","548","21904","006","008","21904006008",1,"2;",2,1,2,2,9,2,"",4
"25630","52","548","21904","006","009","21904006009",0,"2;",1,2,2,2,5,2,"",4
"25631","52","548","21904","006","009","21904006009",1,"2;",1,2,2,2,13,2,"",4
"25632","52","548","21904","006","010","21904006010",0,"2;",1,2,2,2,9,2,"",4
"25633","52","548","21904","006","010","21904006010",1,"2;",1,2,2,2,9,2,"",4
"25634","52","548","21904","006","015","21904006015",0,"2;",1,2,2,2,1,2,"",4
"25635","52","548","21904","006","015","21904006015",1,"5;",1,2,2,2,9,2,"",4
"25636","52","549","21919","018","001","21919018001",0,"20;",1,2,2,2,8,1,"",4
"25637","52","549","21919","018","002","21919018002",0,"4;",2,1,2,2,6,2,"",4
"25638","52","549","21919","018","004","21919018004",0,"20;",1,2,2,2,9,2,"",4
"25639","52","549","21919","018","007","21919018007",0,"20;",1,2,2,2,8,2,"",4
"25640","52","549","21919","018","008","21919018008",0,"20;",1,2,2,2,8,2,"",4
"25641","52","549","21922","008","005","21922008005",0,"20;",1,2,2,2,8,2,"",4
"25642","52","549","21922","008","006","21922008006",0,"20;",1,2,2,2,9,1,"",4
"25643","52","549","21922","008","007","21922008007",0,"20;",1,2,2,2,9,2,"",4
"25644","52","549","21922","008","008","21922008008",0,"20;",1,2,2,2,9,1,"",4
"25645","52","549","21922","008","009","21922008009",0,"20;",1,2,2,2,9,1,"",4
"25646","52","549","21922","008","010","21922008010",0,"20;",1,2,2,2,8,1,"",4
"25647","52","549","21922","008","012","21922008012",0,"20;",1,2,2,2,11,2,"",4
"25648","52","549","21922","008","014","21922008014",0,"20;",1,2,2,2,8,2,"",4
"25649","52","549","21922","012","002","21922012002",0,"1;4;",2,1,2,2,8,1,"",4
"25650","52","549","21922","012","002","21922012002",1,"2;",1,2,2,2,14,1,"",4
"25651","52","549","21922","012","003","21922012003",0,"2;",2,1,2,2,2,1,"",4
"25652","52","549","21922","012","004","21922012004",0,"1;2;",1,1,2,2,2,1,"",4
"25653","52","549","21922","012","004","21922012004",1,"4;",1,2,2,2,8,1,"",4
"25654","52","549","21922","012","010","21922012010",0,"2;",2,1,2,2,2,1,"",4
"25655","52","549","21922","012","012","21922012012",0,"2;",2,1,2,2,5,1,"",4
"25656","52","549","21928","019","007","21928019007",0,"4;",2,1,2,2,1,1,"",4
"25657","52","549","21928","019","008","21928019008",0,"2;",2,1,2,2,1,2,"",4
"25658","52","549","21928","019","008","21928019008",1,"2;",2,1,2,2,4,2,"",4
"25659","52","549","21928","019","009","21928019009",0,"3;8;",2,1,2,2,1,1,"",4
"25660","52","549","21928","019","010","21928019010",0,"2;",2,1,2,2,1,1,"",4
"25661","52","549","21946","016","002","21946016002",0,"20;",1,2,2,2,8,1,"",4
"25662","52","549","21946","016","004","21946016004",0,"20;",1,2,2,2,9,1,"",4
"25663","52","549","21946","016","005","21946016005",0,"2;",2,1,2,2,6,1,"",4
"25664","52","549","21946","016","006","21946016006",1,"20;",1,2,2,2,9,1,"",4
"25665","52","549","21946","016","008","21946016008",0,"20;",1,2,2,2,8,2,"",4
"25666","52","549","21946","016","011","21946016011",0,"15;",2,1,2,2,1,2,"",4
"25667","52","550","21967","028","001","21967028001",0,"1;2;4;7;8;",1,2,2,2,12,2,"",4
"25668","52","550","21967","028","001","21967028001",1,"2;4;",1,2,2,2,1,2,"",4
"25669","52","550","21967","028","002","21967028002",0,"1;",1,2,2,2,1,2,"",4
"25670","52","550","21967","028","002","21967028002",1,"3;4;",1,2,2,2,8,2,"",4
"25671","52","550","21967","028","003","21967028003",0,"1;2;",1,2,2,2,4,2,"",4
"25672","52","550","21967","028","003","21967028003",1,"4;5;",1,2,2,2,8,2,"",4
"25673","52","550","21967","028","004","21967028004",0,"1;2;",1,2,2,2,4,2,"",4
"25674","52","550","21967","028","004","21967028004",1,"4;5;",1,2,2,2,9,2,"",4
"25675","52","550","21967","028","005","21967028005",0,"1;2;",1,2,2,2,1,2,"",4
"25676","52","550","21967","028","005","21967028005",1,"3;4;",1,2,2,2,4,2,"",4
"25677","52","550","21967","028","006","21967028006",0,"1;2;",1,2,2,2,2,2,"",4
"25678","52","550","21967","028","006","21967028006",1,"3;4;",1,2,2,2,6,2,"",4
"25679","52","550","21967","028","007","21967028007",0,"1;2;",1,2,2,2,3,2,"",4
"25680","52","550","21967","028","007","21967028007",1,"3;4;",1,2,2,2,8,2,"",4
"25681","52","550","21967","028","008","21967028008",0,"1;2;",1,2,2,2,4,2,"",4
"25682","52","550","21967","028","008","21967028008",1,"3;4;",1,2,2,2,7,2,"",4
"25683","52","550","21967","028","009","21967028009",0,"1;2;",1,2,2,2,2,2,"",4
"25684","52","550","21967","028","009","21967028009",1,"3;4;",1,2,2,2,3,2,"",4
"25685","52","550","21967","028","010","21967028010",0,"1;2;",1,2,2,2,1,2,"",4
"25686","52","550","21967","028","010","21967028010",1,"3;4;",1,2,2,2,4,2,"",4
"25687","52","550","21967","028","011","21967028011",0,"1;2;",1,2,2,2,1,2,"",4
"25688","52","550","21967","028","011","21967028011",1,"3;4;",1,2,2,2,5,2,"",4
"25689","52","550","21967","028","012","21967028012",0,"1;2;",1,2,2,2,1,2,"",4
"25690","52","550","21967","028","012","21967028012",1,"3;4;",1,2,2,2,3,2,"",4
"25691","52","550","21967","028","014","21967028014",0,"1;",1,2,2,2,1,2,"",4
"25692","52","550","21967","028","014","21967028014",1,"3;4;",1,2,2,2,6,2,"",4
"25693","52","550","21967","028","015","21967028015",0,"1;2;",1,2,2,2,1,2,"",4
"25694","52","550","21967","028","015","21967028015",1,"3;4;",1,2,2,2,5,2,"",4
"25695","52","550","21982","026","006","21982026006",0,"2;",2,1,2,2,4,2,"",4
"25696","52","550","21982","026","012","21982026012",0,"2;",1,2,2,2,5,2,"",4
"25697","52","550","21985","037","003","21985037003",0,"1;2;",2,1,2,2,4,3,"",4
"25698","52","550","21985","037","003","21985037003",1,"3;4;",2,1,2,2,6,4,"",4
"25699","52","550","21985","037","009","21985037009",0,"2;",1,2,2,2,2,3,"",4
"25700","52","550","21985","037","009","21985037009",1,"3;4;5;",2,1,2,2,4,4,"",4
"25701","52","550","21985","037","009","21985037009",2,"3;4;5;7;",2,1,2,2,6,4,"",4
"25702","52","550","21985","037","012","21985037012",0,"1;",1,2,2,2,2,3,"",4
"25703","52","550","21985","037","012","21985037012",1,"2;",2,1,2,2,4,4,"",4
"25704","52","550","21985","037","012","21985037012",2,"4;5;",2,1,2,2,6,4,"",4
"25705","52","550","21985","037","012","21985037012",4,"4;7;8;",2,1,2,2,8,5,"",4
"25706","52","550","21985","037","013","21985037013",0,"2;",1,1,2,2,2,3,"",4
"25707","52","550","21985","037","013","21985037013",1,"2;",1,1,2,2,4,4,"",4
"25708","52","550","21985","037","013","21985037013",2,"3;4;",2,1,2,2,6,3,"",4
"25709","52","550","21985","037","014","21985037014",0,"1;2;",1,2,2,2,3,3,"",4
"25710","52","550","21985","037","014","21985037014",1,"1;2;3;4;",1,2,2,2,4,4,"",4
"25711","52","550","21985","037","014","21985037014",2,"1;7;10;",2,1,2,2,8,4,"",4
"25712","52","551","21994","005","015","21994005015",0,"1;20;",2,2,2,1,7,1,"",4
"25713","52","551","21994","005","015","21994005015",1,"6;",2,2,2,1,2,2,"",4
"25714","52","551","22000","005","001","22000005001",0,"1;4;8;9;10;",2,1,2,2,2,2,"",4
"25715","52","551","22000","005","001","22000005001",1,"1;8;9;",2,1,2,2,2,1,"",4
"25716","52","551","22000","005","001","22000005001",2,"1;8;9;",2,1,2,2,2,1,"",4
"25717","52","551","22000","005","008","22000005008",0,"1;2;",1,1,2,2,3,2,"",4
"25718","52","551","22000","005","008","22000005008",1,"1;2;4;",2,1,2,2,3,2,"",4
"25719","52","551","22000","005","008","22000005008",2,"1;2;",2,1,2,2,3,0,"",4
"25720","52","551","22000","005","011","22000005011",0,"1;2;4;",2,1,2,2,3,2,"",4
"25721","52","551","22000","005","011","22000005011",1,"1;2;4;",2,1,2,2,3,2,"",4
"25722","52","551","22000","005","013","22000005013",0,"1;2;8;",2,1,2,2,3,2,"",4
"25723","52","551","22000","005","013","22000005013",1,"1;2;7;",2,1,2,2,3,2,"",4
"25724","52","551","22000","005","013","22000005013",2,"1;2;7;8;",2,1,2,2,3,2,"",4
"25725","52","551","22003","025","003","22003025003",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25726","52","551","22003","025","003","22003025003",1,"2;3;4;5;",2,1,2,2,5,3,"",4
"25727","52","551","22003","025","003","22003025003",2,"2;3;4;5;",2,1,2,2,7,3,"",4
"25728","52","551","22003","025","003","22003025003",3,"2;3;4;5;",2,1,2,2,12,3,"",4
"25729","52","551","22003","025","003","22003025003",4,"2;3;4;5;",2,1,2,2,4,3,"",4
"25730","52","551","22003","025","003","22003025003",5,"2;3;4;",2,1,2,2,7,3,"",4
"25731","52","551","22003","025","004","22003025004",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25732","52","551","22003","025","004","22003025004",1,"2;3;4;5;",2,1,2,2,5,3,"",4
"25733","52","551","22003","025","004","22003025004",2,"2;3;4;5;",2,1,2,2,7,3,"",4
"25734","52","551","22003","025","005","22003025005",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25735","52","551","22003","025","005","22003025005",1,"2;3;4;5;",2,1,2,2,4,3,"",4
"25736","52","551","22003","025","005","22003025005",2,"2;3;4;5;",2,1,2,2,6,3,"",4
"25737","52","551","22003","025","005","22003025005",3,"2;3;4;5;",2,1,2,2,8,3,"",4
"25738","52","551","22003","025","005","22003025005",4,"2;3;4;5;",2,1,2,2,9,3,"",4
"25739","52","551","22003","025","005","22003025005",5,"2;3;4;5;",2,1,2,2,8,3,"",4
"25740","52","551","22003","025","006","22003025006",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25741","52","551","22003","025","006","22003025006",1,"2;3;4;5;",2,1,2,2,4,3,"",4
"25742","52","551","22003","025","006","22003025006",2,"2;3;4;5;",2,1,2,2,6,3,"",4
"25743","52","551","22003","025","007","22003025007",0,"2;3;4;5;",1,2,2,2,1,3,"",4
"25744","52","551","22003","025","007","22003025007",1,"2;3;4;",2,1,2,2,5,3,"",4
"25745","52","551","22003","025","007","22003025007",2,"2;3;4;5;",2,1,2,2,10,3,"",4
"25746","52","551","22003","025","009","22003025009",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25747","52","551","22003","025","009","22003025009",1,"2;3;4;5;",2,1,2,2,4,3,"",4
"25748","52","551","22003","025","009","22003025009",2,"2;3;4;5;",2,1,2,2,5,3,"",4
"25749","52","551","22003","025","011","22003025011",0,"2;3;4;5;6;",2,1,2,2,1,3,"",4
"25750","52","551","22003","025","011","22003025011",1,"2;3;4;5;",2,1,2,2,5,3,"",4
"25751","52","551","22003","025","011","22003025011",2,"2;3;4;5;",2,1,2,2,6,3,"",4
"25752","52","551","22003","025","012","22003025012",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25753","52","551","22003","025","012","22003025012",1,"2;3;4;5;",2,1,2,2,4,3,"",4
"25754","52","551","22003","025","012","22003025012",2,"2;3;4;5;",2,1,2,2,6,3,"",4
"25755","52","551","22003","025","013","22003025013",0,"2;3;4;5;",2,2,2,1,1,3,"",4
"25756","52","551","22003","025","013","22003025013",1,"2;3;4;5;",2,2,2,1,3,3,"",4
"25757","52","551","22003","025","013","22003025013",2,"2;3;4;5;",2,2,2,1,6,3,"",4
"25758","52","551","22003","025","014","22003025014",0,"2;3;4;5;",2,1,2,2,1,3,"",4
"25759","52","551","22003","025","014","22003025014",1,"2;3;4;",2,1,2,2,4,3,"",4
"25760","52","551","22003","025","014","22003025014",2,"2;3;4;5;",2,1,2,2,6,3,"",4
"25761","52","551","22012","004","007","22012004007",0,"1;",1,2,2,2,1,0,"",4
"25762","52","551","22012","004","007","22012004007",1,"5;",2,2,1,2,5,0,"",4
"25763","52","551","22012","004","012","22012004012",0,"1;",2,1,2,2,4,2,"",4
"25764","52","551","22012","004","012","22012004012",1,"2;",2,2,2,1,8,1,"",4
"25765","54","555","22041","020","012","22041020012",0,"4;",2,1,2,2,3,1,"",4
"25766","54","555","22041","020","012","22041020012",1,"8;",2,1,2,2,17,1,"",4
"25767","54","558","22084","013","002","22084013002",0,"25;",2,1,2,2,3,1,"",4
"25768","54","558","22084","013","003","22084013003",0,"2;",2,1,2,2,4,2,"",4
"25769","54","558","22084","013","004","22084013004",0,"4;",2,1,2,2,3,1,"",4
"25770","54","558","22084","013","008","22084013008",0,"2;",2,1,2,2,3,1,"",4
"25771","54","558","22084","013","013","22084013013",0,"7;",2,1,2,2,6,1,"",4
"25772","54","558","22084","013","014","22084013014",0,"4;",2,1,2,2,5,1,"",4
"25773","54","558","22087","010","001","22087010001",0,"22;",1,2,2,2,8,1,"",4
"25774","54","558","22087","010","005","22087010005",0,"22;",2,1,2,2,7,1,"",4
"25775","54","558","22087","010","006","22087010006",0,"22;",1,2,2,2,7,1,"",4
"25776","54","558","22087","010","007","22087010007",0,"22;",1,2,2,2,7,1,"",4
"25777","54","558","22087","010","012","22087010012",0,"7;22;",2,1,2,2,1,1,"",4
"25778","54","558","22087","010","012","22087010012",1,"22;",2,1,2,2,4,1,"",4
"25779","54","558","22087","010","013","22087010013",0,"22;",1,2,2,2,5,1,"",4
"25780","54","558","22087","010","014","22087010014",0,"22;",1,2,2,2,8,1,"",4
"25781","54","558","22087","010","015","22087010015",0,"22;",1,2,2,2,7,1,"",4
"25782","54","558","22105","004","002","22105004002",0,"15;20;",2,1,2,2,1,2,"",4
"25783","54","558","22105","004","002","22105004002",1,"4;8;",2,1,2,2,2,1,"",4
"25784","54","558","22105","004","002","22105004002",2,"7;9;12;",2,1,2,2,5,1,"",4
"25785","54","558","22105","004","004","22105004004",0,"12;15;20;",2,1,2,2,1,1,"",4
"25786","54","558","22105","004","004","22105004004",1,"4;",2,1,2,2,3,1,"",4
"25787","54","558","22105","004","004","22105004004",2,"1;8;15;",2,1,2,2,5,1,"",4
"25788","54","558","22105","004","005","22105004005",0,"4;15;20;",2,1,2,2,1,2,"",4
"25789","54","558","22105","004","007","22105004007",1,"12;15;20;",2,1,2,2,1,1,"",4
"25790","54","558","22105","004","007","22105004007",2,"4;8;18;",2,1,2,2,2,1,"",4
"25791","54","558","22105","004","007","22105004007",3,"1;7;",2,1,2,2,8,1,"",4
"25792","54","558","22105","004","008","22105004008",1,"4;15;20;",2,1,2,2,1,2,"",4
"25793","54","558","22105","004","008","22105004008",2,"4;",2,1,2,2,3,1,"",4
"25794","54","558","22105","004","008","22105004008",3,"4;7;",2,1,2,2,3,2,"",4
"25795","54","558","22105","004","011","22105004011",0,"8;15;20;",2,1,2,2,1,2,"",4
"25796","54","558","22105","004","011","22105004011",1,"4;",2,1,2,2,3,1,"",4
"25797","54","558","22105","004","011","22105004011",2,"1;7;",2,1,2,2,5,2,"",4
"25798","54","558","22105","004","012","22105004012",0,"15;20;",2,1,2,2,1,2,"",4
"25799","54","558","22105","004","013","22105004013",0,"4;15;20;",2,1,2,2,3,2,"",4
"25800","54","558","22105","004","015","22105004015",0,"15;20;",2,1,2,2,1,2,"",4
"25801","54","558","22105","004","015","22105004015",1,"4;12;",2,1,2,2,3,2,"",4
"25802","54","558","22105","004","015","22105004015",2,"7;",2,1,2,2,8,1,"",4
"25803","54","561","22219","007","004","22219007004",0,"4;",2,1,2,2,0,1,"",4
"25804","54","561","22219","007","010","22219007010",0,"4;",2,1,2,2,0,1,"",4
"25805","54","561","22219","007","011","22219007011",0,"4;",2,1,2,2,0,1,"",4
"25806","54","561","22219","007","012","22219007012",0,"4;",2,1,2,2,0,1,"",4
"25807","54","561","22219","007","013","22219007013",0,"4;",2,1,2,2,0,1,"",4
"25808","54","561","22219","007","014","22219007014",0,"4;",2,1,2,2,0,1,"",4
"25809","54","564","22258","022","002","22258022002",0,"15;20;",2,1,2,2,5,2,"",4
"25810","54","564","22258","022","002","22258022002",1,"15;",2,1,2,2,7,2,"",4
"25811","54","564","22258","022","003","22258022003",0,"15;20;",2,1,2,2,5,2,"",4
"25812","54","564","22258","022","003","22258022003",1,"15;20;",2,1,2,2,7,2,"",4
"25813","54","564","22258","022","015","22258022015",0,"15;",2,1,2,2,1,1,"",4
"25814","54","564","22258","022","015","22258022015",1,"14;15;",2,1,2,2,1,1,"",4
"25815","54","562","22270","016","001","22270016001",0,"21;23;",1,2,1,2,0,1,"",4
"25816","54","562","22270","016","001","22270016001",1,"19;",2,2,1,2,4,1,"",4
"25817","54","562","22270","016","002","22270016002",0,"21;23;",2,1,2,2,0,1,"",4
"25818","54","562","22270","016","004","22270016004",0,"21;23;",1,2,2,2,0,1,"",4
"25819","54","562","22270","016","004","22270016004",1,"21;23;",2,1,2,2,2,2,"",4
"25820","54","562","22270","016","005","22270016005",0,"21;23;",2,1,2,2,4,1,"",4
"25821","54","562","22276","014","004","22276014004",1,"4;",1,2,2,2,1,1,"",4
"25822","54","562","22276","014","004","22276014004",2,"14;",1,2,2,2,15,1,"",4
"25823","54","562","22276","014","007","22276014007",0,"8;",2,1,2,2,5,0,"",4
"25824","54","562","22276","014","012","22276014012",1,"2;3;4;",1,1,2,2,2,1,"",4
"25825","54","562","22276","014","012","22276014012",2,"8;9;10;15;",1,1,2,2,7,1,"",4
"25826","54","562","22276","014","013","22276014013",0,"2;4;",1,1,2,2,5,1,"",4
"25827","54","563","22321","001","001","22321001001",0,"1;",2,1,2,2,3,2,"",4
"25828","54","563","22321","001","001","22321001001",1,"15;",2,1,2,2,7,2,"",4
"25829","54","563","22321","001","002","22321001002",0,"4;",2,1,2,2,3,2,"",4
"25830","54","563","22321","001","002","22321001002",1,"19;",1,2,2,2,9,2,"",4
"25831","54","563","22321","001","003","22321001003",0,"1;",2,1,2,2,3,2,"",4
"25832","54","563","22321","001","003","22321001003",1,"19;",1,2,2,2,11,2,"",4
"25833","54","563","22321","001","004","22321001004",0,"1;",2,1,2,2,3,2,"",4
"25834","54","563","22321","001","004","22321001004",1,"19;",1,2,2,2,11,2,"",4
"25835","54","563","22321","001","008","22321001008",0,"20;",1,2,2,2,5,1,"",4
"25836","54","563","22321","001","008","22321001008",1,"19;20;",1,2,2,2,11,2,"",4
"25837","54","563","22321","001","008","22321001008",2,"19;20;21;",1,2,2,2,13,3,"",4
"25838","54","563","22321","001","009","22321001009",0,"20;",1,2,2,2,4,2,"",4
"25839","54","563","22321","001","009","22321001009",1,"19;22;",1,2,2,2,9,2,"",4
"25840","54","563","22321","001","009","22321001009",2,"19;22;",1,2,2,2,15,2,"",4
"25841","54","563","22321","001","010","22321001010",0,"7;",2,1,2,2,5,1,"",4
"25842","54","563","22321","001","010","22321001010",1,"15;",2,1,2,2,9,1,"",4
