indNames,01_GIFT,02_GIFTff,03_BEST,04_ExCEL,05_Molobicus,06_NileXMoss,07_Abbassa_10,08_Chitralada,09_FaST,10_Mossambicus,GENOGain,RIA1,Similarity,pop,country
Q6-1518,6.22E-124,2.85E-113,1.99E-170,5.25E-136,3.75E-189,5.92E-118,5.33E-184,7.65E-121,2.61E-239,9.81E-231,5.46E-19,1,RIA1,HH_148,Unspecified
Q6-1523,1.05E-241,1.55E-222,4.06E-234,9.90E-232,8.54E-09,7.73E-118,4.21E-297,6.51E-212,0,0.999999991,0,0,10_Mossambicus,HH_173,Unspecified
Q6-1526,1.48E-242,7.86E-223,1.72E-229,1.50E-231,1.65E-13,1.75E-122,9.64E-297,2.54E-216,0,1,0,0,10_Mossambicus,HH_166,Unspecified
Q6-1527,7.74E-247,6.01E-226,2.38E-240,1.01E-235,1.04E-19,9.85E-119,2.01E-299,5.49E-216,0,1,0,0,10_Mossambicus,HH_160,Unspecified
Q6-1528,2.64E-239,2.23E-218,3.71E-229,2.35E-230,4.63E-06,5.28E-116,6.25E-298,5.60E-208,0,0.999995368,0,0,10_Mossambicus,HH_179,Unspecified
Q6-1534,3.56E-143,1.02E-137,3.17E-195,6.77E-147,2.28E-209,1.23E-141,4.55E-192,2.46E-143,3.41E-249,1.72E-258,2.36E-06,0.999997639,RIA1,HH_107,Unspecified
Q6-1535,1.41E-142,4.41E-132,2.24E-196,9.31E-146,5.99E-224,7.55E-145,1.18E-180,1.88E-140,3.00E-256,1.26E-269,3.05E-09,0.999999997,RIA1,HH_107,Unspecified
Q6-1539,1.39E-136,6.94E-131,4.79E-199,5.86E-152,2.00E-218,6.18E-146,1.48E-196,2.47E-144,9.23E-267,3.94E-267,1.05E-11,1,RIA1,HH_149,Unspecified
Q6-1543,1.84E-199,1.00E-189,7.32E-254,5.69E-217,6.28E-280,4.80E-205,9.53E-291,4.23E-213,0,0,7.07E-26,1,RIA1,HH_150,Unspecified
Q6-1550,8.53E-241,1.79E-218,9.56E-235,5.01E-231,7.03E-15,4.69E-115,1.03E-292,1.26E-210,0,1,0,0,10_Mossambicus,HH_163,Unspecified
Q6-1553,5.94E-167,1.45E-158,1.05E-215,3.17E-179,6.38E-249,3.70E-173,2.26E-229,2.50E-171,0.00E+00,9.55E-305,4.53E-21,1,RIA1,HH_148,Unspecified
Q6-1554,1.99E-178,8.33E-178,1.11E-244,2.10E-207,1.60E-269,6.08E-194,9.90E-262,5.27E-195,4.11585981078557e-317,0,5.83E-17,1,RIA1,HH_150,Unspecified
Q6-1555,1.62E-232,1.36E-212,7.33E-229,2.69E-221,0.999980852,1.19E-112,3.66E-286,1.51E-205,0,1.91E-05,0,0,05_Molobicus,HH_162,Unspecified
Q6-1556,2.00E-250,1.85E-228,6.27E-240,3.28E-238,3.44E-18,2.94E-123,9.88E-306,1.09E-218,0,1,0,0,10_Mossambicus,HH_116,Unspecified
Q6-1558,1.65E-201,1.77E-200,8.79E-276,8.04E-231,5.22E-305,3.07E-222,6.59812318379839e-318,8.09E-219,0,0,5.22E-10,0.999999999,RIA1,HH_158,Unspecified
Q6-1559,2.56E-194,1.28E-193,6.06E-260,3.08E-217,5.35E-274,9.69E-206,4.01E-282,5.21E-210,0,0,7.39E-21,1,RIA1,HH_156,Unspecified
Q6-1561,1.15E-167,1.17E-156,1.93E-214,1.88E-176,5.29E-242,3.84E-162,6.16E-202,4.35E-158,6.22E-259,2.90E-294,5.58E-19,1,RIA1,HH_107,Unspecified
Q6-1564,9.94E-151,1.59E-140,6.39E-201,2.21E-165,1.77E-233,1.12E-155,9.99E-218,1.96E-150,1.06E-265,2.90E-284,6.45E-21,1,RIA1,HH_135,Unspecified
Q6-1565,2.22E-255,4.51E-232,8.11E-245,4.97E-240,7.94E-18,9.48E-123,1.12701502711858e-314,2.04E-221,0,1,0,0,10_Mossambicus,HH_119,Unspecified
Q6-1566,4.71E-246,7.00E-225,6.19E-237,2.31E-236,3.21E-10,8.22E-124,2.54E-303,3.61E-213,0,1,0,0,10_Mossambicus,HH_162,Unspecified
Q6-1567,6.28E-147,1.01E-141,2.54E-201,6.30E-159,5.66E-234,1.01E-153,7.67E-197,1.78E-153,4.11E-258,9.90E-285,1.28E-10,1,RIA1,HH_107,Unspecified
Q6-1568,1.56E-239,9.52E-218,2.09E-229,2.51E-227,2.24E-09,2.60E-115,4.03E-302,6.78E-209,0,0.999999998,0,0,10_Mossambicus,HH_168,Unspecified
Q6-1570,5.05E-143,6.28E-139,7.87E-203,8.52E-166,8.24E-219,1.93E-158,3.80E-220,2.98E-154,2.79E-290,9.97E-283,1.37E-12,1,RIA1,HH_156,Unspecified
Q6-1574,1.33E-198,4.55E-196,7.01E-264,1.42E-223,2.74E-294,2.86E-213,5.10E-298,4.51E-219,4.94065645841247e-324,0,1.49E-11,1,RIA1,HH_158,Unspecified
Q6-1575,3.52E-134,9.78E-128,1.89E-195,1.04E-148,8.30E-218,5.18E-140,6.61E-191,5.00E-130,3.48E-254,5.92E-266,2.10E-16,1,RIA1,HH_106,Unspecified
Q6-1576,2.69E-98,2.34E-90,8.95E-158,8.64E-120,3.47E-173,2.18E-117,4.41E-173,3.11E-110,6.01E-231,8.94E-229,3.88E-08,0.999999961,RIA1,HH_149,Unspecified
Q6-1581,5.99E-149,6.12E-142,7.60E-191,1.39E-161,2.23E-227,2.43E-147,5.76E-215,9.43E-134,2.48E-272,1.63E-270,6.43E-16,1,RIA1,HH_135,Unspecified
Q6-1585,1.11E-231,3.66E-214,3.90E-224,3.85E-224,2.79E-22,7.83E-105,1.91E-284,7.43E-208,0,1,0,0,10_Mossambicus,HH_167,Unspecified
Q6-1587,1.11E-247,1.20E-227,1.05E-236,1.29E-236,1.07E-17,6.76E-121,4.54E-302,2.66E-217,0,1,0,0,10_Mossambicus,HH_116,Unspecified
Q6-1591,4.99E-143,1.04E-132,1.63E-197,6.04E-156,2.26E-213,1.41E-150,3.57E-213,9.36E-149,7.61E-245,1.37E-278,4.08E-13,1,RIA1,HH_148,Unspecified
Q6-1599,1.61E-162,1.16E-152,1.77E-213,2.13E-170,1.04E-233,7.78E-162,1.42E-220,2.20E-157,3.03E-288,1.60E-292,1.42E-11,1,RIA1,HH_106,Unspecified
Q6-1600,1.38E-134,7.81E-132,1.48E-194,1.99E-153,8.77E-217,7.00E-141,1.74E-208,1.20E-134,1.30E-256,7.26E-257,4.57E-21,1,RIA1,HH_135,Unspecified
Q6-1601,8.17E-245,4.60E-226,9.35E-237,2.35E-232,1.11E-15,7.01E-123,1.03E-294,1.03E-211,0,1,0,0,10_Mossambicus,HH_168,Unspecified
Q6-1605,1.94E-163,2.23E-150,2.73E-184,5.01E-162,2.91E-233,3.50E-152,1.51E-196,2.42E-156,1.70E-252,9.96E-280,3.24E-15,1,RIA1,HH_159,Unspecified
Q6-1606,5.58E-138,5.47E-131,8.55E-180,3.98E-150,5.00E-215,1.27E-146,4.09E-213,7.17E-139,3.22E-265,4.65E-267,1.24E-12,1,RIA1,HH_135,Unspecified
Q6-1607,1.18E-241,1.26E-220,2.72E-233,1.68E-231,0.998067395,6.22E-121,6.59E-304,2.76E-212,0,0.001932605,0,0,05_Molobicus,HH_168,Unspecified
Q6-1610,1.53E-251,6.26E-232,7.44E-246,4.55E-243,6.53E-17,1.45E-122,4.58E-301,2.40E-222,0,1,0,0,10_Mossambicus,HH_178,Unspecified
Q6-1611,3.45E-241,6.70E-220,6.42E-230,7.69E-231,1.16E-12,3.40E-118,2.28E-295,2.63E-209,0,1,0,0,10_Mossambicus,HH_206,Unspecified
Q6-1613,1.10E-237,2.81E-216,5.76E-227,2.72E-230,3.96E-13,4.69E-110,9.39E-279,2.11E-209,0,1,0,0,10_Mossambicus,HH_180,Unspecified
Q6-1614,2.01E-232,6.35E-214,4.56E-228,3.47E-226,9.10E-14,5.80E-109,6.12E-293,3.59E-204,0,1,0,0,10_Mossambicus,HH_185,Unspecified
Q6-1618,5.47E-243,2.13E-222,3.94E-234,1.32E-232,2.69E-11,5.62E-117,1.61E-302,6.12E-209,0,1,0,0,10_Mossambicus,HH_198,Unspecified
Q6-1619,1.07E-239,3.94E-218,6.83E-237,1.58E-231,7.81E-09,1.20E-111,2.07E-290,4.64E-209,0,0.999999992,0,0,10_Mossambicus,HH_181,Unspecified
Q6-1620,1.67E-242,6.65E-224,1.66E-238,2.31E-230,2.58E-17,6.55E-113,6.58E-298,2.93E-210,0,1,0,0,10_Mossambicus,HH_189,Unspecified
Q6-1621,5.37E-152,6.23E-136,2.77E-154,2.12E-148,1,1.03E-64,4.79E-221,5.18E-127,2.73E-263,9.74E-15,0,0,05_Molobicus,HH_181,Unspecified
Q6-1623,5.41E-257,5.72E-235,2.46E-250,1.12E-245,6.82E-26,3.45E-125,1.20450498073182e-313,2.32E-224,0,1,0,0,10_Mossambicus,HH_182,Unspecified
Q6-1624,1.72E-232,2.08E-211,2.01E-225,6.34E-220,5.64E-12,1.36E-105,2.01E-280,4.20E-203,0,1,0,0,10_Mossambicus,HH_196,Unspecified
Q6-1626,2.21E-146,2.39E-127,1.27E-153,1.91E-143,1,8.19E-76,1.03E-198,3.20E-128,1.02E-263,7.15E-34,2.08184441188126e-319,5.14243286817403e-319,05_Molobicus,HH_185,Unspecified
Q6-1628,6.73E-226,1.12E-206,2.50E-217,1.74E-220,4.52E-09,1.29E-103,5.70E-277,4.59E-197,0,0.999999995,0,0,10_Mossambicus,HH_180,Unspecified
Q6-1629,1.59E-242,1.27E-222,1.29E-236,3.35E-228,2.41E-06,7.67E-118,1.79E-294,5.05E-213,0,0.999997591,0,0,10_Mossambicus,HH_206,Unspecified
Q6-1633,3.37E-240,4.17E-219,1.24E-231,2.85E-228,0.016253686,5.76E-121,3.45E-281,5.06E-207,0,0.983746314,0,0,10_Mossambicus,HH_184,Unspecified
Q6-1634,2.71E-221,4.75E-199,1.57E-213,1.61E-210,0.060684647,9.38E-101,5.94E-271,1.14E-193,0,0.939315353,0,0,10_Mossambicus,HH_189,Unspecified
Q6-1636,5.38E-244,3.64E-224,1.90E-238,5.72E-233,3.36E-13,5.91E-122,1.61E-296,8.06E-212,0,1,0,0,10_Mossambicus,HH_198,Unspecified
Q6-1637,3.61E-243,1.09E-223,1.39E-241,1.78E-232,3.37E-21,1.47E-116,3.56E-308,4.35E-210,0,1,0,0,10_Mossambicus,HH_191,Unspecified
Q6-1639,1.16E-240,6.02E-224,1.12E-230,9.41E-235,5.36E-26,2.97E-116,1.29E-301,1.13E-216,0,1,0,0,10_Mossambicus,HH_190,Unspecified
Q6-1642,7.55E-248,1.69E-224,4.14E-239,4.59E-234,1.75E-10,7.24E-120,1.42E-302,1.59E-212,0,1,0,0,10_Mossambicus,HH_207,Unspecified
Q6-1644,1.66E-241,3.56E-219,2.82E-229,4.91E-230,0.000846599,3.97E-117,1.19E-291,4.75E-207,0,0.999153401,0,0,10_Mossambicus,HH_181,Unspecified
Q6-1646,9.61E-241,2.46E-220,6.20E-240,2.70E-231,2.23E-14,5.64E-114,1.04E-287,3.90E-211,0,1,0,0,10_Mossambicus,HH_196,Unspecified
Q6-1649,6.48E-44,2.38E-28,1.38E-66,1.00E-49,0.636023986,0.363976014,6.82E-103,3.29E-20,1.63E-152,8.73E-36,3.78E-72,5.40E-72,05_Molobicus,HH_185,Unspecified
Q6-1650,1.80E-248,1.60E-226,2.45E-236,1.72E-237,7.08E-05,3.75E-127,0.00E+00,4.12E-216,0,0.999929207,0,0,10_Mossambicus,HH_203,Unspecified
Q6-1652,1.24E-241,3.13E-222,4.87E-234,4.99E-231,1.18E-21,3.98E-117,2.50E-290,4.03E-208,0,1,0,0,10_Mossambicus,HH_189,Unspecified
Q6-1654,4.07E-251,1.16E-231,2.38E-241,2.19E-243,2.31E-14,1.29E-126,6.78E-307,3.08E-221,0,1,0,0,10_Mossambicus,HH_178,Unspecified
Q6-1655,5.74E-178,6.53E-162,1.58E-185,3.16E-169,1,6.70E-88,1.44E-232,5.89E-150,1.24E-285,2.01E-16,0,0,05_Molobicus,HH_177,Unspecified
Q6-1656,1.41E-228,4.82E-213,5.44E-227,1.33E-218,4.29E-09,3.31E-110,4.11E-275,1.14E-198,0,0.999999996,0,0,10_Mossambicus,HH_184,Unspecified
Q6-1657,1.63E-235,8.70E-215,1.92E-229,8.48E-228,1.86E-10,4.16E-115,1.65E-293,3.03E-208,0,1,0,0,10_Mossambicus,HH_188,Unspecified
Q6-1659,6.67E-218,2.69E-200,6.00E-217,1.56E-214,0.999980851,7.08E-105,3.07E-278,1.77E-189,0,1.91E-05,0,0,05_Molobicus,HH_189,Unspecified
Q6-1661,4.24E-237,8.41E-218,1.44E-232,1.89E-228,2.58E-15,1.12E-109,3.20E-293,2.67E-208,0,1,0,0,10_Mossambicus,HH_197,Unspecified
Q6-1667,5.71E-210,4.05E-191,1.93E-206,6.24E-201,1.47E-06,2.20E-85,5.36E-253,2.04E-180,0,0.999998529,0,0,10_Mossambicus,HH_184,Unspecified
Q6-1669,1.26E-225,4.64E-203,9.05E-205,4.41E-208,0.999994461,2.43E-108,1.03E-286,9.85E-192,0,5.54E-06,0,0,05_Molobicus,HH_183,Unspecified
Q6-1673,5.63E-234,1.78E-214,2.59E-236,7.93E-229,2.31E-11,4.14E-111,1.23E-284,7.13E-207,0,1,0,0,10_Mossambicus,HH_176,Unspecified
Q6-1675,5.21E-247,2.12E-226,1.08E-246,6.93E-235,2.20E-10,4.64E-120,6.32E-304,3.64E-214,0,1,0,0,10_Mossambicus,HH_187,Unspecified
Q6-1677,5.97E-236,1.60E-215,1.54E-229,3.24E-225,9.39E-15,5.40E-115,1.09E-293,3.54E-203,0,1,0,0,10_Mossambicus,HH_188,Unspecified
Q6-1679,2.38E-243,1.88E-221,3.62E-231,5.81E-229,2.08E-18,1.31E-115,4.08E-297,1.99E-213,0,1,0,0,10_Mossambicus,HH_207,Unspecified
Q6-1680,1.92E-246,2.75E-226,1.12E-234,1.83E-238,1.65E-12,4.33E-123,2.16E-302,3.58E-216,0,1,0,0,10_Mossambicus,HH_203,Unspecified
Q6-1684,4.21E-236,6.01E-214,8.38E-223,2.58E-226,1.69E-08,3.43E-110,9.65E-295,1.81E-206,0,0.999999983,0,0,10_Mossambicus,HH_183,Unspecified
Q6-1685,1.85E-245,4.96E-224,3.47E-235,2.63E-236,4.71E-08,5.72E-121,2.41E-307,2.05E-217,0,0.999999953,0,0,10_Mossambicus,HH_179,Unspecified
Q6-1687,1.22E-233,5.40E-216,3.77E-235,3.77E-230,1.50E-05,2.70E-111,1.09E-287,1.22E-207,0,0.999984953,0,0,10_Mossambicus,HH_182,Unspecified
Q6-1693,4.19E-241,4.03E-220,8.59E-231,3.11E-231,4.37E-13,5.18E-118,1.23E-299,1.49E-210,0,1,0,0,10_Mossambicus,HH_187,Unspecified
Q6-1694,2.20E-222,6.49E-207,9.44E-216,3.38E-222,0.00015993,1.51E-107,1.78E-279,2.50E-195,0,0.99984007,0,0,10_Mossambicus,HH_175,Unspecified
Q6-1695,1.75E-239,8.06E-220,4.22E-232,2.29E-232,1.03E-14,9.28E-119,3.91E-302,1.17E-210,0,1,0,0,10_Mossambicus,HH_185,Unspecified
Q6-1696,4.50E-231,3.82E-214,4.99E-223,5.16E-223,1.81E-14,1.09E-106,9.09E-292,1.07E-200,0,1,0,0,10_Mossambicus,HH_208,Unspecified
Q6-1699,1.17E-224,6.24E-202,6.16E-216,1.63E-212,0.049828003,4.43E-105,2.63E-277,4.25E-194,0,0.950171997,0,0,10_Mossambicus,HH_188,Unspecified
Q6-1702,3.21E-171,1.97E-167,3.51E-236,7.78E-195,1.28E-264,3.37E-184,2.54E-242,9.04E-188,4.11096739613198e-313,4.06080162927866e-317,3.04E-20,1,RIA1,HH_157,Unspecified
Q6-1703,2.46E-235,3.86E-214,5.55E-221,8.19E-224,0.020692381,2.18E-113,5.08E-288,5.42E-210,0,0.979307619,0,0,10_Mossambicus,HH_179,Unspecified
Q6-1706,2.81E-229,1.47E-209,1.72E-221,1.37E-217,0.000185621,4.62E-107,3.10E-286,1.92E-198,0,0.999814379,0,0,10_Mossambicus,HH_187,Unspecified
Q6-1710,7.66E-232,2.28E-212,2.74E-222,7.76E-227,0.000172938,4.64E-114,4.89E-293,1.25E-207,0,0.999827062,0,0,10_Mossambicus,HH_164,Unspecified
Q6-1712,1.69E-182,1.75E-174,4.05E-239,3.06E-195,1.91E-272,3.44E-199,2.46E-282,3.29E-192,4.24896455423472e-322,0,7.66E-18,1,RIA1,HH_150,Unspecified
Q6-1713,2.91E-245,7.68E-228,5.77E-237,3.93E-242,4.58E-07,2.84E-122,2.97E-307,9.55E-217,0,0.999999542,0,0,10_Mossambicus,HH_186,Unspecified
Q6-1714,4.32E-102,7.37E-93,3.18E-148,1.28E-108,1.59E-164,7.90E-99,6.89E-164,1.25E-101,1.69E-214,2.63E-202,1.08E-14,1,RIA1,HH_149,Unspecified
Q6-1718,6.11E-245,1.78E-225,1.56E-238,3.27E-238,1.41E-19,1.59E-122,3.39E-304,1.68E-217,0,1,0,0,10_Mossambicus,HH_116,Unspecified
Q6-1722,5.03E-236,2.08E-216,1.72E-230,1.09E-227,1.28E-16,4.02E-114,7.68E-290,2.25E-205,0,1,0,0,10_Mossambicus,HH_183,Unspecified
Q6-1725,2.73E-173,5.90E-170,4.28E-237,5.79E-190,2.60E-252,3.95E-180,1.59E-246,6.57E-176,5.43E-306,1.88415815670826e-311,1.73E-15,1,RIA1,HH_135,Unspecified
Q6-1731,4.03E-235,4.15E-217,4.49E-229,7.26E-230,1.41E-09,3.77E-117,1.62E-297,2.52E-205,0,0.999999999,0,0,10_Mossambicus,HH_192,Unspecified
Q6-1734,2.56E-104,1.09E-101,3.79E-158,1.87E-118,8.47E-182,2.53E-119,1.35E-168,3.04E-112,1.45E-230,1.38E-236,3.15E-11,1,RIA1,HH_149,Unspecified
Q6-1738,1.95E-200,2.82E-176,8.30E-195,5.98E-192,1,3.37E-91,6.02E-267,1.80E-172,7.41365134913645e-314,6.60E-17,0,0,05_Molobicus,HH_119,Unspecified
Q6-1746,1.85E-228,1.45E-209,1.13E-217,5.55E-220,5.31E-12,1.47E-108,6.40E-284,8.52E-200,0,1,0,0,10_Mossambicus,HH_167,Unspecified
Q6-1747,1.01E-240,5.27E-216,2.22E-228,8.97E-228,6.44E-09,8.74E-115,5.05E-291,4.92E-202,0,0.999999994,0,0,10_Mossambicus,HH_162,Unspecified
Q6-1749,1.89E-196,1.99E-189,1.91E-252,1.90E-211,8.50E-286,1.60E-201,5.51E-275,2.43E-208,2.82919775171948e-318,0,4.80E-18,1,RIA1,HH_156,Unspecified
Q6-1750,7.65E-244,1.05E-225,1.34E-232,4.02E-236,2.92E-06,3.74E-125,1.79E-304,4.55E-218,0,0.999997078,0,0,10_Mossambicus,HH_182,Unspecified
Q6-1757,5.69E-231,1.48E-213,1.06E-233,1.66E-226,0.478887764,5.49E-109,9.54E-285,9.81E-202,0,0.521112236,0,0,10_Mossambicus,HH_199,Unspecified
Q6-1759,3.55E-223,2.01E-205,5.66E-218,2.79E-217,3.49E-08,6.58E-110,1.04E-278,3.79E-198,0,0.999999965,0,0,10_Mossambicus,HH_180,Unspecified
Q6-1760,1.20E-250,5.39E-230,1.81E-243,1.87E-236,9.89E-21,3.96E-124,2.07E-303,9.14E-217,0,1,0,0,10_Mossambicus,HH_198,Unspecified
Q6-1762,1.86E-151,1.64E-147,1.33E-203,8.25E-173,2.26E-233,3.24E-158,1.21E-219,6.89E-151,1.42E-292,3.81E-284,5.37E-13,1,RIA1,HH_195,Unspecified
Q6-1763,9.45E-241,8.61E-222,1.92E-237,5.74E-231,4.80E-16,1.63E-114,9.01E-295,1.64E-210,0,1,0,0,10_Mossambicus,HH_190,Unspecified
Q6-1765,4.01E-234,1.32E-213,9.70E-222,6.40E-224,0.579931211,2.59E-111,1.90E-281,8.17E-205,0,0.420068789,0,0,05_Molobicus,HH_209,Unspecified
Q6-1774,1.09E-234,1.32E-215,3.51E-231,8.94E-225,8.23E-10,7.21E-119,6.62E-296,1.35E-203,0,0.999999999,0,0,10_Mossambicus,HH_206,Unspecified
Q6-1775,9.18E-231,1.01E-212,3.17E-231,1.19E-221,8.20E-08,3.21E-108,7.10E-276,3.29E-203,0,0.999999918,0,0,10_Mossambicus,HH_197,Unspecified
Q6-1776,5.74E-231,3.11E-213,2.19E-225,4.08E-216,2.92E-11,1.48E-109,5.65E-287,4.73E-201,0,1,0,0,10_Mossambicus,HH_192,Unspecified
Q6-1777,1.33E-236,2.36E-217,1.67E-233,2.16E-228,7.42E-22,3.66E-110,2.09E-294,8.40E-207,0,1,0,0,10_Mossambicus,HH_205,Unspecified
Q6-1779,2.44E-242,3.15E-222,5.40E-232,1.23E-233,3.52E-09,1.53E-117,2.35E-298,5.02E-213,0,0.999999996,0,0,10_Mossambicus,HH_204,Unspecified
Q6-1780,5.50E-234,2.76E-214,4.50E-232,2.53E-228,0.000115956,7.20E-115,8.24E-293,1.12E-205,0,0.999884044,0,0,10_Mossambicus,HH_210,Unspecified
Q6-1781,4.95E-234,4.05E-212,3.70E-226,8.99E-224,1.58E-12,1.21E-107,8.53E-284,1.34E-204,0,1,0,0,10_Mossambicus,HH_201,Unspecified
Q6-1782,1.80E-94,1.18E-82,7.11E-113,2.24E-97,0.99998908,1.69E-38,2.06E-157,6.75E-83,1.33E-201,1.09E-05,4.63E-279,1.07E-271,05_Molobicus,HH_185,Unspecified
Q6-1784,2.22E-240,8.04E-222,6.33E-236,1.62E-228,3.16E-23,7.89E-117,7.23E-300,2.50E-210,0,1,0,0,10_Mossambicus,HH_206,Unspecified
Q6-1785,4.06E-222,1.13E-201,6.14E-220,1.50E-213,4.53E-18,1.08E-99,7.78E-274,3.04E-191,0,1,0,0,10_Mossambicus,HH_194,Unspecified
Q6-1786,7.82E-235,1.35E-214,1.85E-227,3.87E-224,5.83E-07,2.14E-113,1.42E-288,3.01E-209,0,0.999999417,0,0,10_Mossambicus,HH_209,Unspecified
Q6-1791,1.38E-242,2.60E-223,3.30E-235,8.23E-235,1.16E-09,6.66E-120,1.85E-307,7.02E-211,0,0.999999999,0,0,10_Mossambicus,HH_208,Unspecified
Q6-1795,1.99E-243,6.29E-224,8.26E-234,1.03E-234,6.22E-08,3.85E-120,5.69E-296,6.24E-214,0,0.999999938,0,0,10_Mossambicus,HH_165,Unspecified
Q6-1849,1.99E-229,4.47E-210,1.50E-223,1.05E-223,5.67E-08,8.13E-109,4.79E-292,1.92E-200,0,0.999999943,0,0,10_Mossambicus,HH_205,Unspecified
Q6-1854,4.59E-236,3.59E-212,4.69E-220,1.61E-222,1.54E-07,1.26E-116,8.25E-283,2.75E-207,0,0.999999846,0,0,10_Mossambicus,HH_179,Unspecified
Q6-1855,2.87E-233,1.98E-212,6.01E-226,1.23E-225,0.982016537,3.06E-113,2.96E-292,2.93E-205,0,0.017983463,0,0,05_Molobicus,HH_193,Unspecified
Q6-1856,5.66E-230,8.47E-213,1.41E-231,4.51E-221,4.36E-11,1.41E-104,1.39E-286,2.46E-205,0,1,0,0,10_Mossambicus,HH_199,Unspecified
Q6-1857,2.38E-227,6.70E-210,2.20E-221,1.35E-218,0.753962297,4.19E-106,1.44E-280,1.59E-202,0,0.246037703,0,0,05_Molobicus,HH_206,Unspecified
Q6-1859,1.54E-241,1.07E-220,5.08E-234,1.46E-229,7.80E-18,6.70E-114,1.01E-293,4.11E-208,0,1,0,0,10_Mossambicus,HH_196,Unspecified
Q6-1860,1.32E-235,3.26E-214,7.14E-229,2.49E-227,1.76E-20,4.97E-108,1.68E-285,1.75E-207,0,1,0,0,10_Mossambicus,HH_191,Unspecified
Q6-1862,4.55E-220,1.26E-202,6.00E-221,1.68E-213,2.87E-06,2.25E-102,1.77E-280,2.95E-193,0,0.99999713,0,0,10_Mossambicus,HH_202,Unspecified
Q6-1864,1.08E-236,1.78E-215,3.88E-229,1.45E-223,1.43E-10,1.20E-110,4.69E-292,1.25E-206,0,1,0,0,10_Mossambicus,HH_198,Unspecified
Q6-1868,2.09E-230,2.03E-210,3.90E-228,4.55E-225,2.40E-08,2.01E-110,1.48E-294,7.37E-199,0,0.999999976,0,0,10_Mossambicus,HH_200,Unspecified
Q6-1870,3.28E-238,2.35E-218,7.46E-233,4.71E-226,3.30E-22,5.95E-108,8.66E-282,3.35E-208,0,1,0,0,10_Mossambicus,HH_178,Unspecified
Q6-1876,3.77E-239,1.62E-218,1.32E-229,8.90E-230,4.48E-07,5.95E-113,8.93E-288,6.58E-209,0,0.999999552,0,0,10_Mossambicus,HH_193,Unspecified
Q6-1878,2.89E-199,5.16E-183,4.46E-203,3.34E-192,3.24E-19,8.91E-75,1.20E-247,2.09E-176,9.68983718589442e-312,1,0,0,10_Mossambicus,HH_203,Unspecified
Q6-1882,7.03E-241,9.39E-217,1.05E-226,1.57E-226,1.33E-10,9.75E-111,2.07E-294,6.66E-211,0,1,0,0,10_Mossambicus,HH_208,Unspecified
Q6-1883,1.06E-244,1.34E-224,1.67E-239,6.07E-237,3.32E-07,4.51E-119,5.07E-308,1.77E-214,0,0.999999668,0,0,10_Mossambicus,HH_199,Unspecified
Q6-1886,1.42E-230,2.32E-212,1.21E-220,9.93E-223,9.22E-06,5.44E-110,7.56E-288,2.38E-208,0,0.999990783,0,0,10_Mossambicus,HH_210,Unspecified
Q6-1893,1.19E-230,8.43E-211,5.60E-229,9.53E-225,1.49E-07,9.15E-114,7.25E-287,4.03E-201,0,0.999999851,0,0,10_Mossambicus,HH_202,Unspecified
Q6-1894,8.70E-233,3.79E-214,2.13E-232,8.05E-228,6.31E-18,6.69E-106,6.18E-281,9.32E-205,0,1,0,0,10_Mossambicus,HH_177,Unspecified
Q6-1897,5.71E-237,8.34E-215,2.12E-223,2.49E-225,7.64E-18,1.12E-115,3.64E-294,2.58E-207,0,1,0,0,10_Mossambicus,HH_205,Unspecified
Q6-1898,1.31E-158,6.96E-147,1.26E-193,2.35E-168,1.82E-237,7.63E-166,1.40E-242,2.32E-161,3.02E-268,1.41E-291,9.50E-15,1,RIA1,HH_195,Unspecified
Q6-1899,3.13E-228,1.25E-208,1.37E-226,3.76E-221,5.24E-12,1.80E-104,9.30E-285,2.15E-201,0,1,0,0,10_Mossambicus,HH_200,Unspecified
Q6-1902,2.29E-250,7.46E-228,3.85E-243,1.31E-240,1.05E-21,2.44E-124,0.00E+00,1.14E-217,0,1,0,0,10_Mossambicus,HH_179,Unspecified
Q6-1903,3.49E-240,3.75E-219,7.15E-233,7.61E-227,1.17E-11,9.00E-116,1.39E-293,1.94E-208,0,1,0,0,10_Mossambicus,HH_207,Unspecified
Q6-1907,4.97E-245,3.28E-223,1.88E-233,9.37E-236,0.999865954,5.11E-127,6.79E-302,8.23E-209,0,0.000134046,0,0,05_Molobicus,HH_204,Unspecified
Q6-1910,1.78E-247,5.82E-228,2.01E-237,1.88E-233,1.77E-16,8.80E-118,2.29E-304,4.40E-214,0,1,0,0,10_Mossambicus,HH_196,Unspecified
Q6-1911,1.01E-228,8.93E-210,1.13E-214,2.16E-217,0.049132491,5.32E-109,2.83E-279,1.70E-208,0,0.950867509,0,0,10_Mossambicus,HH_192,Unspecified
Q6-1912,2.53E-227,2.58E-207,6.51E-222,1.80E-216,1.79E-07,3.31E-103,3.10E-283,8.12E-194,0,0.999999821,0,0,10_Mossambicus,HH_184,Unspecified
Q6-1914,2.32E-239,4.85E-219,4.20E-231,4.46E-230,0.001066734,2.13E-115,5.09E-293,2.91E-213,0,0.998933266,0,0,10_Mossambicus,HH_180,Unspecified
Q6-1915,1.57E-240,2.44E-222,6.35E-238,7.38E-229,1.52E-19,1.24E-116,6.26E-295,4.72E-215,0,1,0,0,10_Mossambicus,HH_197,Unspecified
