"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
"1393",24,218,7480,10,15,7480010015,1,1,NA,2,NA,0,7,8,6,3,1,1
"1394",24,218,7522,8,1,7522008001,1,1,NA,2,NA,0,7,10,5,3,1,1
"1395",24,218,7522,8,2,7522008002,1,1,NA,2,NA,0,7,8,5,4,1,1
"1396",24,218,7522,8,3,7522008003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1397",24,218,7522,8,4,7522008004,1,1,NA,2,NA,0,7,10,5,3,1,1
"1398",24,218,7522,8,6,7522008006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1399",24,218,7522,8,7,7522008007,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1400",24,218,7522,8,10,7522008010,1,1,NA,2,NA,0,3,5,5,5,1,1
"1401",24,218,7522,8,11,7522008011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1402",24,218,7522,8,12,7522008012,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1403",24,218,7522,8,13,7522008013,1,1,NA,2,NA,0,6,5,3,3,1,1
"1404",24,218,7522,8,14,7522008014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1405",24,218,7522,8,15,7522008015,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1406",24,222,7759,13,1,7759013001,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1407",24,222,7759,13,4,7759013004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1408",24,222,7759,13,5,7759013005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1409",24,222,7759,13,6,7759013006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1410",24,222,7759,13,7,7759013007,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1411",24,222,7759,13,9,7759013009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1412",24,222,7759,13,10,7759013010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1413",24,222,7759,13,11,7759013011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1414",24,222,7759,13,12,7759013012,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1415",24,222,7759,13,13,7759013013,1,1,NA,1,NA,0,17,0,3,5,1,1
"1416",24,222,7759,13,14,7759013014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1417",24,222,7759,13,15,7759013015,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1418",24,222,7789,18,8,7789018008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1419",24,222,7789,18,12,7789018012,1,1,NA,2,NA,0,17,5,99,10,1,1
"1420",24,222,7792,3,1,7792003001,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1421",24,222,7792,3,2,7792003002,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1422",24,222,7792,3,3,7792003003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1423",24,222,7792,3,4,7792003004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1424",24,222,7792,3,5,7792003005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1425",24,222,7792,3,6,7792003006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1426",24,222,7792,3,7,7792003007,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1427",24,222,7792,3,8,7792003008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1428",24,222,7792,3,9,7792003009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1429",24,222,7792,3,10,7792003010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1430",24,222,7792,3,11,7792003011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1431",24,222,7792,3,12,7792003012,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1432",24,222,7792,3,13,7792003013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1433",24,222,7792,3,14,7792003014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1434",25,227,7918,17,2,7918017002,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"1435",25,227,7918,17,6,7918017006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1436",25,227,7918,17,10,7918017010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1437",25,227,7918,17,13,7918017013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1438",25,228,7957,7,1,7957007001,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1439",25,228,7957,7,7,7957007007,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1440",25,228,7957,7,13,7957007013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1441",25,228,7957,7,14,7957007014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1442",25,232,8179,8,5,8179008005,1,1,NA,2,NA,0,5,5,6,10,1,1
"1443",25,232,8179,8,7,8179008007,1,1,NA,2,NA,0,6,3,6,5,1,1
"1444",25,232,8179,8,13,8179008013,1,1,NA,2,NA,0,7,5,6,1,1,1
"1445",25,232,8224,10,1,8224010001,1,1,NA,2,NA,0,4,2,6,5,2,2
"1446",25,232,8224,10,1,8224010001,1,1,NA,2,NA,1,7,2,6,3,2,2
"1447",25,232,8224,10,2,8224010002,1,1,NA,2,NA,0,3,2,6,5,2,2
"1448",25,232,8224,10,2,8224010002,1,1,NA,2,NA,1,5,2,6,5,2,2
"1449",25,232,8224,10,3,8224010003,1,1,NA,2,NA,0,4,3,6,10,1,1
"1450",25,232,8224,10,4,8224010004,1,1,NA,2,NA,0,4,2,6,12,1,1
"1451",25,232,8224,10,7,8224010007,1,1,NA,2,NA,0,4,3,6,5,2,2
"1452",25,232,8224,10,7,8224010007,1,1,NA,2,NA,1,7,2,6,2,2,2
"1453",25,232,8224,10,8,8224010008,1,1,NA,2,NA,0,5,15,6,1,1,1
"1454",25,232,8224,10,10,8224010010,1,1,NA,2,NA,0,7,15,6,1,2,2
"1455",25,232,8224,10,10,8224010010,1,1,NA,2,NA,1,14,10,6,1,2,2
"1456",25,232,8224,10,11,8224010011,1,1,NA,2,NA,0,11,15,6,1,1,1
"1457",25,232,8224,10,12,8224010012,1,1,NA,2,NA,0,3,10,6,1,3,3
"1458",25,232,8224,10,12,8224010012,1,1,NA,2,NA,1,7,10,6,1,3,3
"1459",25,232,8224,10,12,8224010012,1,1,NA,2,NA,2,9,10,6,1,3,3
"1460",25,232,8224,10,13,8224010013,1,1,NA,2,NA,0,6,15,6,1,2,2
"1461",25,232,8224,10,13,8224010013,1,1,NA,2,NA,1,10,15,6,1,2,2
"1462",25,232,8224,10,14,8224010014,1,1,NA,2,NA,0,2,10,6,1,5,5
"1463",25,232,8224,10,14,8224010014,1,1,NA,2,NA,1,4,10,6,1,5,5
"1464",25,232,8224,10,14,8224010014,1,1,NA,2,NA,2,6,5,6,1,5,5
"1465",25,232,8224,10,14,8224010014,1,1,NA,2,NA,3,9,8,6,1,5,5
"1466",25,232,8224,10,14,8224010014,1,1,NA,2,NA,4,15,8,6,1,5,5
"1467",25,232,8224,10,15,8224010015,1,1,NA,2,NA,0,5,15,6,1,2,2
"1468",25,232,8224,10,15,8224010015,1,1,NA,2,NA,1,9,10,6,1,2,2
"1469",25,233,8260,2,2,8260002002,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1470",25,233,8260,2,5,8260002005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1471",25,233,8260,2,6,8260002006,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1472",25,233,8260,2,7,8260002007,1,1,NA,99,NA,0,2,2,5,5,1,1
"1473",25,233,8260,2,8,8260002008,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1474",25,233,8260,2,12,8260002012,1,1,NA,2,NA,0,5,5,1,99,1,1
"1475",25,233,8260,2,13,8260002013,1,1,NA,2,NA,0,9,5,1,99,1,1
"1476",25,235,8407,5,4,8407005004,1,1,NA,2,NA,0,4,7,6,1,1,1
"1477",25,235,8407,5,6,8407005006,1,1,NA,99,NA,0,4,8,99,2,1,1
"1478",25,235,8407,5,7,8407005007,1,1,NA,99,NA,0,4,8,6,2,1,1
"1479",25,235,8407,5,8,8407005008,1,1,NA,99,NA,0,4,7,99,2,1,1
"1480",25,235,8407,5,14,8407005014,1,1,NA,99,NA,0,4,7,6,1,1,1
"1481",25,235,8407,5,15,8407005015,1,1,NA,2,NA,0,4,7,7,2,1,1
"1482",25,236,8443,3,4,8443003004,1,1,NA,2,NA,0,5,5,5,2,2,2
"1483",25,236,8443,3,4,8443003004,1,1,NA,2,NA,1,5,5,5,2,2,2
"1484",25,236,8443,3,6,8443003006,1,4,NA,1,2,NA,NA,NA,NA,NA,1,0
"1485",25,236,8443,3,7,8443003007,1,1,NA,1,NA,0,7,3,1,3,1,1
"1486",25,236,8443,3,8,8443003008,1,4,NA,1,2,0,17,3,1,3,1,1
"1487",25,236,8443,3,11,8443003011,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"1488",25,236,8443,3,13,8443003013,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"1489",25,227,8503,2,1,8503002001,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"1490",25,227,8503,2,2,8503002002,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1491",25,227,8503,2,3,8503002003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1492",25,227,8503,2,6,8503002006,1,1,NA,2,NA,0,15,5,4,99,1,1
"1493",25,227,8503,2,8,8503002008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1494",25,227,8503,2,12,8503002012,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1495",25,237,8521,6,1,8521006001,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1496",25,237,8521,6,3,8521006003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1497",25,237,8521,6,4,8521006004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1498",25,237,8521,6,5,8521006005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1499",25,237,8521,6,6,8521006006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1500",25,237,8521,6,7,8521006007,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1501",25,237,8521,6,8,8521006008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1502",25,237,8521,6,9,8521006009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1503",25,237,8521,6,10,8521006010,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
"1504",25,237,8521,6,11,8521006011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1505",25,237,8521,6,13,8521006013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1506",25,237,8521,6,14,8521006014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1507",25,237,8521,6,15,8521006015,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1508",25,238,8584,14,1,8584014001,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1509",25,238,8584,14,2,8584014002,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1510",25,238,8584,14,3,8584014003,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1511",25,238,8584,14,4,8584014004,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1512",25,238,8584,14,5,8584014005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1513",25,238,8584,14,6,8584014006,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1514",25,238,8584,14,7,8584014007,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1515",25,238,8584,14,8,8584014008,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1516",25,238,8584,14,9,8584014009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1517",25,238,8584,14,10,8584014010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1518",25,238,8584,14,11,8584014011,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
"1519",25,238,8584,14,12,8584014012,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1520",25,238,8584,14,13,8584014013,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"1521",25,238,8584,14,14,8584014014,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1522",25,240,8590,3,1,8590003001,1,4,NA,2,2,0,8,2,1,10,1,1
"1523",25,240,8590,3,2,8590003002,1,4,NA,2,2,0,8,3,1,10,1,1
"1524",25,240,8590,3,3,8590003003,1,4,NA,2,2,0,8,3,1,15,1,1
"1525",25,240,8590,3,4,8590003004,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"1526",25,240,8590,3,5,8590003005,1,4,NA,2,2,0,8,2,1,8,2,2
"1527",25,240,8590,3,5,8590003005,1,4,NA,2,2,1,9,4,1,3,2,2
"1528",25,240,8590,3,7,8590003007,1,3,NA,2,2,0,17,4,1,2,1,1
"1529",25,240,8590,3,8,8590003008,1,4,NA,2,2,0,8,2,1,7,1,1
"1530",25,240,8590,3,9,8590003009,1,4,NA,2,2,0,8,3,1,10,1,1
"1531",25,240,8590,3,10,8590003010,1,3,NA,2,2,0,17,5,1,3,1,1
"1532",25,240,8590,3,11,8590003011,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"1533",25,240,8590,3,12,8590003012,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"1534",25,240,8590,3,13,8590003013,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"1535",25,240,8590,3,14,8590003014,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"1536",25,240,8590,3,15,8590003015,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"1537",26,243,8731,4,4,8731004004,1,1,NA,2,NA,0,5,7,1,7,2,2
"1538",26,243,8731,4,4,8731004004,1,1,NA,2,NA,1,17,6,1,2,2,2
"1539",26,243,8731,4,5,8731004005,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1540",26,243,8731,4,6,8731004006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1541",26,243,8731,4,7,8731004007,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1542",26,243,8731,4,8,8731004008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1543",26,243,8731,4,9,8731004009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1544",26,243,8731,4,10,8731004010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1545",26,243,8731,4,11,8731004011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1546",26,243,8731,4,12,8731004012,1,1,NA,2,NA,0,5,8,1,5,2,2
"1547",26,243,8731,4,12,8731004012,1,1,NA,2,NA,1,17,8,1,2,2,2
"1548",26,243,8731,4,14,8731004014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1549",26,246,8767,9,1,8767009001,1,1,NA,2,NA,0,4,15,6,3,2,2
"1550",26,246,8767,9,1,8767009001,1,1,NA,2,NA,1,14,12,6,4,2,2
"1551",26,246,8767,9,2,8767009002,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1552",26,246,8767,9,3,8767009003,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1553",26,246,8767,9,4,8767009004,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1554",26,246,8767,9,5,8767009005,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1555",26,246,8767,9,6,8767009006,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1556",26,246,8767,9,7,8767009007,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1557",26,246,8767,9,9,8767009009,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1558",26,246,8767,9,10,8767009010,1,1,NA,2,NA,0,17,10,3,2,2,2
"1559",26,246,8767,9,10,8767009010,1,1,NA,2,NA,1,18,10,3,1,2,2
"1560",26,246,8767,9,12,8767009012,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1561",26,246,8767,9,13,8767009013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1562",26,246,8767,9,14,8767009014,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1563",26,246,8767,9,15,8767009015,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1564",26,246,8815,10,1,8815010001,1,1,NA,99,NA,1,NA,NA,NA,NA,1,0
"1565",26,246,8815,10,2,8815010002,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1566",26,246,8815,10,4,8815010004,1,1,NA,2,NA,1,17,10,1,2,2,2
"1567",26,246,8815,10,4,8815010004,1,1,NA,2,NA,2,18,7,1,1,2,2
"1568",26,246,8815,10,5,8815010005,1,1,NA,2,NA,0,17,5,1,2,2,2
"1569",26,246,8815,10,5,8815010005,1,1,NA,2,NA,1,18,7,1,1,2,2
"1570",26,246,8815,10,7,8815010007,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1571",26,246,8815,10,8,8815010008,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1572",26,246,8815,10,10,8815010010,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1573",26,246,8815,10,11,8815010011,1,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1574",26,246,8815,10,15,8815010015,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1575",26,246,8833,12,1,8833012001,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1576",26,246,8833,12,2,8833012002,1,1,NA,2,NA,0,17,5,1,2,2,2
"1577",26,246,8833,12,2,8833012002,1,1,NA,2,NA,1,18,5,1,1,2,2
"1578",26,246,8833,12,4,8833012004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1579",26,246,8833,12,6,8833012006,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1580",26,246,8833,12,7,8833012007,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1581",26,246,8833,12,8,8833012008,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1582",26,246,8833,12,9,8833012009,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1583",26,246,8833,12,10,8833012010,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1584",26,246,8833,12,12,8833012012,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1585",26,246,8833,12,13,8833012013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1586",26,246,8833,12,14,8833012014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1587",26,248,8932,12,2,8932012002,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1588",26,248,8932,12,4,8932012004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1589",26,248,8932,12,9,8932012009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1590",26,248,8932,12,11,8932012011,1,1,NA,2,NA,0,18,7,1,2,1,1
"1591",26,248,8932,12,12,8932012012,1,1,NA,2,NA,0,18,8,3,2,1,1
"1592",26,249,8935,12,11,8935012011,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1593",26,249,8935,12,15,8935012015,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1594",26,251,9046,2,1,9046002001,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1595",26,251,9046,2,3,9046002003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1596",26,251,9046,2,5,9046002005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1597",26,251,9046,2,6,9046002006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1598",26,251,9046,2,8,9046002008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1599",26,251,9046,2,9,9046002009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1600",26,251,9046,2,13,9046002013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1601",26,251,9055,3,1,9055003001,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1602",26,251,9055,3,2,9055003002,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1603",26,251,9055,3,4,9055003004,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1604",26,251,9055,3,6,9055003006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1605",26,251,9055,3,7,9055003007,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1606",26,251,9055,3,8,9055003008,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1607",26,251,9055,3,9,9055003009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1608",26,251,9055,3,11,9055003011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1609",26,251,9055,3,12,9055003012,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1610",26,251,9055,3,13,9055003013,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1611",26,252,9079,8,1,9079008001,1,1,NA,2,NA,0,4,5,99,2,3,3
"1612",26,252,9079,8,1,9079008001,1,1,NA,2,NA,1,10,5,7,0,3,3
"1613",26,252,9079,8,1,9079008001,1,1,NA,2,NA,2,13,6,6,0,3,3
"1614",26,252,9079,8,2,9079008002,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1615",26,252,9079,8,3,9079008003,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1616",26,252,9079,8,6,9079008006,1,1,NA,2,NA,1,12,5,6,3,2,2
"1617",26,252,9079,8,6,9079008006,1,1,NA,2,NA,2,16,6,6,1,2,2
"1618",26,252,9079,8,7,9079008007,1,1,NA,2,NA,1,3,4,6,3,3,3
"1619",26,252,9079,8,7,9079008007,1,1,NA,2,NA,2,7,3,7,1,3,3
"1620",26,252,9079,8,7,9079008007,1,1,NA,2,NA,3,9,6,6,0,3,3
"1621",26,252,9079,8,8,9079008008,1,1,NA,2,NA,1,4,2,6,2,1,1
"1622",26,252,9079,8,9,9079008009,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1623",26,252,9079,8,10,9079008010,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1624",26,252,9079,8,11,9079008011,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1625",26,252,9079,8,14,9079008014,1,1,NA,2,NA,0,4,3,6,3,3,3
"1626",26,252,9079,8,14,9079008014,1,1,NA,2,NA,1,9,5,6,1,3,3
"1627",26,252,9079,8,14,9079008014,1,1,NA,2,NA,2,12,5,6,0,3,3
"1628",26,252,9079,8,15,9079008015,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"1629",26,252,9112,9,6,9112009006,1,1,NA,2,NA,1,2,4,3,2,2,2
"1630",26,252,9112,9,6,9112009006,1,1,NA,2,NA,2,8,5,3,0,2,2
"1631",26,252,9112,9,7,9112009007,1,1,NA,2,NA,0,2,3,5,2,3,3
"1632",26,252,9112,9,7,9112009007,1,1,NA,2,NA,1,4,6,5,2,3,3
"1633",26,252,9112,9,7,9112009007,1,1,NA,2,NA,2,9,3,5,0,3,3
"1634",27,258,9220,7,7,9220007007,1,2,NA,2,NA,0,8,5,1,2,2,2
"1635",27,258,9220,7,7,9220007007,1,2,NA,2,NA,1,6,8,6,1,2,2
"1636",27,259,9268,1,1,9268001001,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1637",27,259,9268,1,2,9268001002,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1638",27,259,9268,1,3,9268001003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1639",27,259,9268,1,5,9268001005,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1640",27,259,9268,1,6,9268001006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1641",27,259,9268,1,9,9268001009,1,1,NA,2,NA,0,10,2,4,1,1,1
"1642",27,259,9268,1,10,9268001010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1643",27,259,9268,1,12,9268001012,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1644",27,259,9268,1,13,9268001013,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1645",27,259,9268,1,14,9268001014,1,1,NA,99,NA,0,6,2,4,5,1,1
"1646",27,259,9301,15,1,9301015001,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1647",27,259,9301,15,4,9301015004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1648",27,259,9301,15,5,9301015005,1,1,NA,2,NA,0,10,2,4,1,1,1
"1649",27,259,9301,15,6,9301015006,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1650",27,259,9301,15,9,9301015009,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1651",27,259,9301,15,10,9301015010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1652",27,259,9301,15,11,9301015011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1653",27,259,9301,15,13,9301015013,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1654",27,259,9301,15,16,9301015016,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1655",27,259,9304,1,1,9304001001,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1656",27,259,9304,1,2,9304001002,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1657",27,259,9304,1,3,9304001003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1658",27,259,9304,1,4,9304001004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1659",27,259,9304,1,6,9304001006,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1660",27,259,9304,1,8,9304001008,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1661",27,259,9304,1,11,9304001011,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1662",27,259,9304,1,14,9304001014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1663",27,259,9304,1,15,9304001015,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"1664",27,262,9445,15,1,9445015001,1,1,NA,2,NA,0,8,3,3,5,1,1
"1665",27,262,9445,15,2,9445015002,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1666",27,262,9445,15,4,9445015004,1,1,NA,2,NA,0,7,4,3,5,1,1
"1667",27,262,9445,15,6,9445015006,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"1668",27,262,9445,15,10,9445015010,1,1,NA,99,NA,0,13,1,4,99,1,1
"1669",27,262,9445,15,12,9445015012,1,1,NA,2,NA,0,1,1,6,99,1,1
"1670",27,262,9445,15,14,9445015014,1,1,NA,2,NA,0,3,1,6,99,1,1
"1671",27,262,9448,7,1,9448007001,1,1,NA,2,NA,0,12,3,3,5,1,1
"1672",27,262,9448,7,2,9448007002,1,1,NA,2,NA,0,6,3,3,5,1,1
"1673",27,262,9448,7,3,9448007003,1,1,NA,2,NA,0,4,3,3,3,1,1
"1674",27,262,9448,7,4,9448007004,1,1,NA,2,NA,0,6,3,3,2,2,2
"1675",27,262,9448,7,4,9448007004,1,1,NA,2,NA,1,16,3,3,5,2,2
"1676",27,262,9448,7,6,9448007006,1,1,NA,2,NA,0,12,2,99,99,1,1
