"","MATINH","Province_name","Region","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","app_id","n_app","fert_type","type_other","formula_n","formula_p","formula_k","fert_kg","area_unit","stage","count"
"1345",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,11,4987001011,1,1,2,4,NA,12,12,8,2.5,2,9,2
"1346",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,12,4987001012,1,0,2,4,NA,20,20,15,50,1,0,2
"1347",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,12,4987001012,1,1,2,4,NA,20,20,15,50,1,3,2
"1348",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,13,4987001013,1,0,2,4,NA,20,20,15,30,1,0,2
"1349",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,13,4987001013,1,1,2,4,NA,20,20,15,20,1,3,2
"1350",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,14,4987001014,1,0,2,1,NA,46,0,0,1,2,4,2
"1351",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,14,4987001014,1,1,2,4,NA,12,12,8,2.5,2,9,2
"1352",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,15,4987001015,1,0,2,4,NA,20,20,15,20,1,0,2
"1353",17,"Tinh Hoa Binh","2_NMMA",153,4987,1,15,4987001015,1,1,2,4,NA,20,20,15,20,1,3,2
"1354",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,2,5065002002,1,0,2,2,NA,NA,NA,NA,15,1,11,2
"1355",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,2,5065002002,1,1,2,1,NA,13,13,13,15,1,13,2
"1356",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,3,5065002003,1,0,2,4,NA,13,13,13,15,1,7,2
"1357",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,3,5065002003,1,1,2,1,NA,13,13,13,20,1,12,2
"1358",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,5,5065002005,1,0,1,1,NA,13,13,13,15,1,7,1
"1359",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,6,5065002006,1,0,1,1,NA,13,13,13,10,1,12,1
"1360",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,7,5065002007,1,0,1,4,NA,13,13,13,5,1,7,1
"1361",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,8,5065002008,1,0,2,1,NA,8,10,3,10,1,9,2
"1362",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,8,5065002008,1,1,2,4,NA,8,10,3,15,1,13,2
"1363",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,9,5065002009,1,0,2,2,NA,NA,NA,NA,2.5,2,3,2
"1364",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,9,5065002009,1,1,2,4,NA,12,12,8,2.5,2,8,2
"1365",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,10,5065002010,1,0,2,2,NA,NA,NA,NA,2,2,3,2
"1366",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,10,5065002010,1,1,2,4,NA,12,12,8,2.5,2,8,2
"1367",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,11,5065002011,1,0,2,4,NA,20,16,8,2.5,2,4,2
"1368",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,11,5065002011,1,1,2,3,NA,NA,NA,NA,2.5,2,9,2
"1369",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,12,5065002012,1,0,2,2,NA,20,20,15,2.5,2,2,2
"1370",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,12,5065002012,1,1,2,3,NA,NA,NA,NA,2.5,2,7,2
"1371",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,13,5065002013,1,0,2,1,NA,20,16,8,2.5,2,4,2
"1372",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,13,5065002013,1,1,2,4,NA,12,12,8,1,2,9,2
"1373",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,14,5065002014,1,0,2,2,NA,NA,NA,NA,2,2,3,2
"1374",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,14,5065002014,1,1,2,4,NA,12,12,8,2.5,2,9,2
"1375",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,15,5065002015,1,0,2,2,NA,NA,NA,NA,2,2,4,2
"1376",17,"Tinh Hoa Binh","2_NMMA",153,5065,2,15,5065002015,1,1,2,4,NA,12,12,8,2.5,2,9,2
"1377",17,"Tinh Hoa Binh","2_NMMA",153,5068,9,5,5068009005,1,0,2,4,NA,20,20,15,20,1,14,2
"1378",17,"Tinh Hoa Binh","2_NMMA",153,5068,9,5,5068009005,1,1,2,4,NA,20,20,15,25,1,13,2
"1379",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,1,5266008001,1,0,3,4,NA,20,20,15,0.05,1,1,3
"1380",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,1,5266008001,1,1,3,6,"phân 3 màu",NA,NA,NA,0.05,1,5,3
"1381",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,1,5266008001,1,2,3,3,NA,NA,NA,NA,0.02,1,9,3
"1382",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,2,5266008002,1,0,3,4,NA,20,20,15,0.03,1,4,3
"1383",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,2,5266008002,1,1,3,4,NA,20,20,15,0.05,1,11,3
"1384",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,2,5266008002,1,2,3,1,NA,46,0,0,0.02,1,14,3
"1385",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,3,5266008003,1,0,2,4,NA,20,20,15,0.05,1,1,2
"1386",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,3,5266008003,1,1,2,3,NA,NA,NA,NA,0.02,1,9,2
"1387",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,4,5266008004,1,0,2,4,NA,20,20,15,0.05,1,6,2
"1388",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,4,5266008004,1,1,2,3,NA,NA,NA,NA,0.02,1,13,2
"1389",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,5,5266008005,1,0,3,4,NA,20,20,15,0.05,1,1,3
"1390",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,5,5266008005,1,1,3,4,NA,20,20,20,0.05,1,5,3
"1391",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,5,5266008005,1,2,3,3,NA,NA,NA,NA,0.02,1,9,3
"1392",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,6,5266008006,1,0,3,4,NA,20,20,15,0.03,1,4,3
"1393",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,6,5266008006,1,1,3,4,NA,20,20,15,0.03,1,10,3
"1394",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,6,5266008006,1,2,3,1,NA,46,0,0,0.02,1,14,3
"1395",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,7,5266008007,1,0,3,4,NA,20,20,15,0.05,1,1,3
"1396",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,7,5266008007,1,1,3,6,"phân 3 màu",NA,NA,NA,0.05,1,4,3
"1397",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,7,5266008007,1,2,3,3,NA,NA,NA,NA,0.02,0,9,3
"1398",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,8,5266008008,1,0,2,4,NA,20,20,15,0.05,1,7,2
"1399",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,8,5266008008,1,1,2,4,NA,20,20,15,0.05,1,13,2
"1400",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,9,5266008009,1,0,3,4,NA,20,20,15,0.05,1,1,3
"1401",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,9,5266008009,1,1,3,6,"phân 3 màu",NA,NA,NA,0.02,1,5,3
"1402",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,9,5266008009,1,2,3,3,NA,NA,NA,NA,0.02,1,9,3
"1403",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,10,5266008010,1,0,3,4,NA,20,20,15,0.03,1,4,3
"1404",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,10,5266008010,1,1,3,4,NA,20,20,15,0.05,1,10,3
"1405",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,10,5266008010,1,2,3,1,NA,46,0,0,0.02,1,14,3
"1406",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,11,5266008011,1,0,2,4,NA,20,20,15,0.03,1,1,2
"1407",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,11,5266008011,1,1,2,6,"phân 3 màu",0,0,0,0.02,1,9,2
"1408",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,12,5266008012,1,0,2,4,NA,20,20,15,0.05,1,6,2
"1409",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,12,5266008012,1,1,2,4,NA,20,20,15,0.06,1,13,2
"1410",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,13,5266008013,1,0,3,4,NA,20,20,15,0.05,1,1,3
"1411",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,13,5266008013,1,1,3,6,"phân 3 màu",NA,NA,NA,0.05,1,5,3
"1412",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,13,5266008013,1,2,3,3,NA,NA,NA,NA,0.02,1,9,3
"1413",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,15,5266008015,1,0,2,4,NA,20,20,15,0.05,1,8,2
"1414",17,"Tinh Hoa Binh","2_NMMA",157,5266,8,15,5266008015,1,1,2,4,NA,20,20,15,0.05,1,13,2
"1415",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,1,5587005001,1,0,3,4,NA,5,10,3,10,2,0,3
"1416",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,1,5587005001,1,1,3,4,NA,12,5,10,10,2,3,3
"1417",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,1,5587005001,1,2,3,4,NA,12,5,10,10,2,7,3
"1418",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,2,5587005002,1,0,3,4,NA,5,10,3,10,3,0,3
"1419",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,2,5587005002,1,1,3,4,NA,12,5,10,20,2,3,3
"1420",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,2,5587005002,1,2,3,4,NA,12,5,10,10,2,7,3
"1421",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,4,5587005004,1,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1
"1422",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,5,5587005005,1,0,3,4,NA,5,10,3,10,2,0,3
"1423",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,5,5587005005,1,1,3,4,NA,15,5,10,10,2,3,3
"1424",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,5,5587005005,1,2,3,4,NA,12,5,10,10,2,7,3
"1425",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,6,5587005006,1,0,3,4,NA,5,10,3,10,2,0,3
"1426",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,6,5587005006,1,1,3,4,NA,5,10,3,10,2,3,3
"1427",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,6,5587005006,1,2,3,4,NA,5,10,3,10,2,7,3
"1428",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,7,5587005007,1,0,3,4,NA,5,10,3,10,2,0,3
"1429",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,7,5587005007,1,1,3,4,NA,12,5,10,10,2,3,3
"1430",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,7,5587005007,1,2,3,4,NA,12,5,10,10,2,7,3
"1431",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,9,5587005009,1,0,2,4,NA,5,10,3,10,2,1,2
"1432",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,9,5587005009,1,1,2,4,NA,5,10,3,10,2,11,2
"1433",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,10,5587005010,1,0,2,4,NA,8,10,3,12,2,1,2
"1434",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,10,5587005010,1,1,2,4,NA,5,10,3,12,2,14,2
"1435",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,12,5587005012,1,0,2,4,NA,5,10,3,10,2,3,2
"1436",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,12,5587005012,1,1,2,4,NA,12,5,10,10,2,7,2
"1437",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,13,5587005013,1,0,2,4,NA,8,10,3,10,2,1,2
"1438",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,13,5587005013,1,1,2,4,NA,8,10,3,10,2,6,2
"1439",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,14,5587005014,1,0,2,4,NA,5,10,3,10,2,1,2
"1440",19,"Tinh Thai Nguyen","2_NMMA",167,5587,5,14,5587005014,1,1,2,4,NA,5,10,3,10,2,12,2
"1441",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,2,5611011002,1,0,2,3,NA,NA,NA,NA,3,2,4,2
"1442",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,2,5611011002,1,1,2,1,NA,8,10,3,2,2,12,2
"1443",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,3,5611011003,1,0,3,3,NA,NA,NA,NA,2,2,4,3
"1444",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,3,5611011003,1,1,3,1,NA,20,20,25,2,2,4,3
"1445",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,3,5611011003,1,2,3,2,NA,NA,NA,NA,2,2,7,3
"1446",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,4,5611011004,1,0,3,3,NA,NA,NA,NA,3,2,4,3
"1447",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,4,5611011004,1,1,3,2,NA,NA,NA,NA,2,2,10,3
"1448",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,4,5611011004,1,2,3,1,NA,10,10,3,2,2,12,3
"1449",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,6,5611011006,1,0,3,3,NA,NA,NA,NA,3,2,4,3
"1450",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,6,5611011006,1,1,3,2,NA,NA,NA,NA,2,2,10,3
"1451",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,6,5611011006,1,2,3,1,NA,8,10,3,2,2,12,3
"1452",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,8,5611011008,1,0,2,3,NA,NA,NA,NA,3,2,12,2
"1453",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,8,5611011008,1,1,2,1,NA,46,0,0,2,2,14,2
"1454",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,10,5611011010,1,0,2,3,NA,NA,NA,NA,3,2,4,2
"1455",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,10,5611011010,1,1,2,1,NA,12,10,6,3,2,12,2
"1456",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,11,5611011011,1,0,3,3,NA,NA,NA,NA,3,2,4,3
"1457",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,11,5611011011,1,1,3,2,NA,NA,NA,NA,2,2,10,3
"1458",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,11,5611011011,1,2,3,1,NA,46,0,0,2,2,12,3
"1459",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,12,5611011012,1,0,2,3,NA,NA,NA,NA,3,2,12,2
"1460",19,"Tinh Thai Nguyen","2_NMMA",168,5611,11,12,5611011012,1,1,2,1,NA,8,10,3,2,2,14,2
"1461",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,1,5638004001,1,0,3,4,NA,6,9,3,38,2,0,3
"1462",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,1,5638004001,1,1,3,4,NA,12,2,12,15,2,3,3
"1463",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,1,5638004001,1,2,3,4,NA,17,7,17,8,2,9,3
"1464",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,2,5638004002,1,0,3,4,NA,6,8,4,22,2,0,3
"1465",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,2,5638004002,1,1,3,4,NA,12,2,12,15,2,3,3
"1466",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,2,5638004002,1,2,3,4,NA,12,2,12,8,2,8,3
"1467",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,3,5638004003,1,0,3,4,NA,6,9,3,40,2,0,3
"1468",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,3,5638004003,1,1,3,4,NA,16,16,8,10,2,1,3
"1469",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,3,5638004003,1,2,3,3,NA,NA,NA,NA,3,2,7,3
"1470",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,4,5638004004,1,0,3,4,NA,6,9,3,22,1,0,3
"1471",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,4,5638004004,1,1,3,4,NA,12,2,12,14,2,2,3
"1472",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,4,5638004004,1,2,3,4,NA,12,2,12,8,2,8,3
"1473",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,5,5638004005,1,0,3,4,NA,5,10,3,7,2,0,3
"1474",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,5,5638004005,1,1,3,4,NA,12,5,14,5,2,4,3
"1475",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,5,5638004005,1,2,3,4,NA,12,5,10,4,2,8,3
"1476",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,6,5638004006,1,0,3,4,NA,5,10,3,8,2,0,3
"1477",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,6,5638004006,1,1,3,4,NA,12,5,10,6,2,4,3
"1478",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,6,5638004006,1,2,3,4,NA,12,5,10,5,2,8,3
"1479",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,7,5638004007,1,0,3,4,NA,5,10,3,7,2,0,3
"1480",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,7,5638004007,1,1,3,4,NA,12,5,10,5,2,4,3
"1481",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,7,5638004007,1,2,3,4,NA,12,5,10,4,2,8,3
"1482",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,8,5638004008,1,0,3,4,NA,5,10,3,7,2,1,3
"1483",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,8,5638004008,1,1,3,4,NA,12,5,10,5,2,3,3
"1484",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,8,5638004008,1,2,3,4,NA,12,5,10,4,2,14,3
"1485",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,9,5638004009,1,0,3,4,NA,5,10,3,8,2,1,3
"1486",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,9,5638004009,1,1,3,4,NA,12,5,10,6,2,2,3
"1487",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,9,5638004009,1,2,3,4,NA,12,5,10,3,2,11,3
"1488",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,10,5638004010,1,0,3,2,NA,NA,NA,NA,8,2,1,3
"1489",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,10,5638004010,1,1,3,4,NA,5,10,3,4,2,11,3
"1490",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,10,5638004010,1,2,3,4,NA,12,5,10,4,2,11,3
"1491",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,11,5638004011,1,0,3,4,NA,5,10,3,8,2,1,3
"1492",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,11,5638004011,1,1,3,4,NA,12,5,10,5,2,7,3
"1493",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,11,5638004011,1,2,3,4,NA,12,5,10,3,2,11,3
"1494",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,12,5638004012,1,0,3,4,NA,5,10,3,15,2,3,3
"1495",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,12,5638004012,1,1,3,3,NA,NA,NA,NA,2,2,9,3
"1496",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,12,5638004012,1,2,3,1,NA,46,0,0,5,2,8,3
"1497",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,13,5638004013,1,0,3,4,NA,5,10,3,10,2,0,3
"1498",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,13,5638004013,1,1,3,1,NA,46,0,0,5,2,6,3
"1499",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,13,5638004013,1,2,3,4,NA,5,10,3,10,2,11,3
"1500",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,14,5638004014,1,0,3,4,NA,5,10,3,10,2,0,3
"1501",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,14,5638004014,1,1,3,1,NA,46,0,0,3,2,6,3
"1502",19,"Tinh Thai Nguyen","2_NMMA",168,5638,4,14,5638004014,1,2,3,3,NA,NA,NA,NA,3,2,8,3
"1503",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,2,5665016002,1,0,3,2,NA,NA,NA,NA,15,2,2,3
"1504",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,2,5665016002,1,1,3,4,NA,20,20,15,15,2,5,3
"1505",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,2,5665016002,1,2,3,3,NA,NA,NA,NA,10,2,10,3
"1506",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,4,5665016004,1,0,3,2,NA,0,0,0,3,2,2,3
"1507",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,4,5665016004,1,1,3,1,NA,0,0,0,3,2,6,3
"1508",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,4,5665016004,1,2,3,3,NA,NA,NA,NA,5,2,10,3
"1509",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,8,5665016008,1,0,3,4,NA,8,10,3,12,2,2,3
"1510",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,8,5665016008,1,1,3,6,"phân 3 mầu",NA,NA,NA,12,2,8,3
"1511",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,8,5665016008,1,2,3,3,NA,NA,NA,NA,6,2,16,3
"1512",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,9,5665016009,1,0,2,4,NA,8,10,3,18,2,2,2
"1513",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,9,5665016009,1,1,2,6,"Phân 3 mầu",8,10,3,18,2,8,2
"1514",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,10,5665016010,1,0,3,2,NA,NA,NA,NA,8,2,2,3
"1515",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,10,5665016010,1,1,3,6,"phân 3 mầu",46,0,0,12,2,6,3
"1516",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,10,5665016010,1,2,3,6,"phân 3 mầu",NA,NA,NA,10,2,8,3
"1517",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,11,5665016011,1,0,3,4,NA,20,20,15,30,2,1,3
"1518",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,11,5665016011,1,1,3,2,NA,21,0,0,20,2,4,3
"1519",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,11,5665016011,1,2,3,3,NA,NA,NA,NA,8,2,7,3
"1520",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,14,5665016014,1,0,3,4,NA,20,20,15,3,2,1,3
"1521",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,14,5665016014,1,1,3,4,NA,5,10,14,4,2,4,3
"1522",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,14,5665016014,1,2,3,3,NA,NA,NA,NA,3,2,7,3
"1523",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,15,5665016015,1,0,3,4,NA,8,10,3,18,2,1,3
"1524",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,15,5665016015,1,1,3,3,NA,46,0,0,8,2,8,3
"1525",19,"Tinh Thai Nguyen","2_NMMA",169,5665,16,15,5665016015,1,2,3,1,NA,46,0,0,10,2,8,3
"1526",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,1,5674004001,1,0,2,4,NA,20,20,15,15,2,3,2
"1527",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,1,5674004001,1,1,2,4,NA,20,20,15,10,2,8,2
"1528",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,3,5674004003,1,0,2,2,NA,NA,NA,NA,25,2,0,2
"1529",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,3,5674004003,1,1,2,1,NA,8,10,3,10,2,8,2
"1530",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,4,5674004004,1,0,3,2,NA,NA,NA,NA,30,2,0,3
"1531",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,4,5674004004,1,1,3,2,NA,NA,NA,NA,10,2,3,3
"1532",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,4,5674004004,1,2,3,3,NA,NA,NA,NA,3,2,8,3
"1533",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,8,5674004008,1,0,2,2,NA,NA,NA,NA,20,2,0,2
"1534",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,8,5674004008,1,1,2,1,NA,8,10,3,10,2,8,2
"1535",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,9,5674004009,1,0,2,1,NA,46,0,0,8,2,2,2
"1536",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,9,5674004009,1,1,2,4,NA,20,20,15,10,2,8,2
"1537",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,10,5674004010,1,0,2,1,NA,21,0,0,7,2,2,2
"1538",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,10,5674004010,1,1,2,4,NA,20,20,15,15,2,12,2
"1539",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,11,5674004011,1,0,2,1,NA,46,0,0,7,2,2,2
"1540",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,11,5674004011,1,1,2,4,NA,20,20,15,15,2,10,2
"1541",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,12,5674004012,1,0,2,2,NA,NA,NA,NA,20,2,4,2
"1542",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,12,5674004012,1,1,2,1,NA,8,10,3,10,2,8,2
"1543",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,13,5674004013,1,0,3,2,NA,NA,NA,NA,25,2,1,3
"1544",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,13,5674004013,1,1,3,1,NA,8,10,3,5,2,4,3
"1545",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,13,5674004013,1,2,3,4,NA,8,10,3,25,2,11,3
"1546",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,15,5674004015,1,0,2,2,NA,NA,NA,NA,20,2,1,2
"1547",19,"Tinh Thai Nguyen","2_NMMA",169,5674,4,15,5674004015,1,1,2,1,NA,8,10,3,12,2,8,2
"1548",19,"Tinh Thai Nguyen","2_NMMA",172,5872,14,1,5872014001,1,0,3,4,NA,20,20,15,10,2,0,3
"1549",19,"Tinh Thai Nguyen","2_NMMA",172,5872,14,1,5872014001,1,1,3,4,NA,20,20,15,10,2,1,3
"1550",19,"Tinh Thai Nguyen","2_NMMA",172,5872,14,1,5872014001,1,2,3,4,NA,20,20,15,5,2,11,3
