"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_insect_final","dummy_3r_fungi_final","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"6324",52,544,21700,4,21700004015,2,2,1,0,0,0,3,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6325",52,544,21709,1,21709001001,2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"dc","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6326",52,544,21709,1,21709001002,2,1,1,0,0,0,1,1,1,3,2,2,0,1,700,1,NA,0,99,"Sao Trung Bo (500m2)",140,99,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"6327",52,544,21709,1,21709001003,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1.4,1,NA,1,99,"Sao Trung Bo (500m2)",140,99,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6328",52,544,21709,1,21709001005,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1.4,1,NA,1,99,"Sao Trung Bo (500m2)",140,99,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6329",52,544,21709,1,21709001006,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"dc","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6330",52,544,21709,1,21709001008,2,1,1,0,0,0,1,1,1,1,1,1,0,1,4.4,1,NA,1,99,"Sao Trung Bo (500m2)",140,99,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6331",52,544,21709,1,21709001010,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6332",52,544,21709,1,21709001011,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6333",52,544,21709,1,21709001012,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6334",52,544,21709,1,21709001013,2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6335",52,544,21709,1,21709001015,2,5,1,0,0,0,1,1,1,1,1,1,0,1,1.4,1,NA,0,99,"Sao Trung Bo (500m2)",140,99,"dv","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6336",52,544,21712,4,21712004001,2,2,0,1,0,0,2,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",60,2,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6337",52,544,21712,4,21712004002,2,3,1,0,0,0,2,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",130,1,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"6338",52,544,21712,4,21712004003,2,2,1,0,0,0,2,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",130,2,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"6339",52,544,21712,4,21712004004,2,2,1,0,0,0,2,1,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",130,2,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"6340",52,544,21712,4,21712004007,2,3,1,1,0,0,2,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"6341",52,544,21712,4,21712004014,2,3,1,0,0,0,2,2,3,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"6342",52,544,21715,4,21715004001,2,2,1,0,0,0,3,1,2,4,1,1,0,3,84,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"DB 6","Tinh Binh Dinh","3_NCCCA","1",1,37775,0,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6343",52,544,21715,4,21715004003,2,3,1,1,0,0,3,2,3,3,1,1,0,3,80,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",50,99,"KDĐB","Tinh Binh Dinh","3_NCCCA","3",1,127796,0,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6344",52,544,21715,4,21715004005,2,2,1,0,0,0,3,1,2,4,1,1,0,3,44.8,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"kháng dân đột biến","Tinh Binh Dinh","3_NCCCA","5",1,31585,0,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6345",52,544,21715,4,21715004006,2,2,1,0,0,0,3,1,3,4,1,1,0,3,84,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dân đột biến","Tinh Binh Dinh","3_NCCCA","6",1,4079,0,3,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6346",52,544,21715,4,21715004007,2,2,1,1,0,0,3,2,3,3,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",100,99,"KDĐB","Tinh Binh Dinh","3_NCCCA","7",1,167978,0,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6347",52,544,21715,4,21715004008,2,2,1,0,0,0,3,1,3,4,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"đài thơm 8","Tinh Binh Dinh","3_NCCCA","8",1,21957,NA,3,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6348",52,544,21715,4,21715004010,2,2,1,0,0,0,3,1,3,4,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"Dv108","Tinh Binh Dinh","3_NCCCA","10",1,150948,0,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6349",52,544,21715,4,21715004011,2,2,1,0,0,0,3,1,3,4,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dân đột biến","Tinh Binh Dinh","3_NCCCA","11",1,371341,0,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6350",52,544,21715,4,21715004012,2,3,1,1,0,0,3,2,3,3,2,2,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",100,99,"KDĐB","Tinh Binh Dinh","3_NCCCA","12",1,144215,0,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6351",52,544,21715,4,21715004013,2,2,1,0,0,0,3,1,2,4,1,1,0,3,64,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"Đột biến 6","Tinh Binh Dinh","3_NCCCA","13",1,26470,20314.5,3,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6352",52,544,21715,4,21715004014,2,3,1,1,0,0,3,2,3,3,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",100,99,"KDĐB","Tinh Binh Dinh","3_NCCCA","14",1,258442,94417,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6353",52,544,21715,4,21715004015,2,2,1,0,0,0,3,1,2,4,1,1,0,3,76.8,1,NA,0,99,"Sao Trung Bo (500m2)",140,1,"kháng dân đôt biến","Tinh Binh Dinh","3_NCCCA","15",1,111648,41381.5,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6354",52,544,21724,3,21724003001,2,3,1,1,0,0,3,2,3,3,2,2,0,3,88,1,NA,3,4,"Sao Trung Bo (500m2)",120,99,"KDĐB","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6355",52,544,21724,3,21724003002,2,2,1,0,0,0,3,1,3,3,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"DV108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6356",52,544,21724,3,21724003004,2,3,1,1,0,0,3,2,3,4,2,2,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",100,99,"KDĐB","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"6357",52,544,21724,3,21724003005,2,2,1,0,0,0,3,1,3,4,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dân đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6358",52,544,21724,3,21724003006,2,3,1,1,0,0,3,2,3,3,2,2,0,3,80,1,NA,0,1,"Sao Trung Bo (500m2)",100,99,"ĐV108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6359",52,544,21724,3,21724003007,2,2,1,0,0,0,3,1,2,4,1,2,0,3,44.8,1,NA,0,1,"Sao Trung Bo (500m2)",160,1,"kháng dân đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6360",52,544,21724,3,21724003008,2,2,1,0,0,0,3,1,3,4,2,2,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dân đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6361",52,544,21724,3,21724003010,2,2,1,0,0,0,3,1,2,4,1,1,0,3,64.8,1,NA,0,1,"Sao Trung Bo (500m2)",160,1,"khang dân đột biến biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6362",52,544,21724,3,21724003011,2,3,1,1,0,0,3,2,3,3,2,1,0,3,140,1,NA,0,1,"Sao Trung Bo (500m2)",100,99,"KDĐB","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"6363",52,544,21724,3,21724003012,2,2,1,0,0,0,3,1,2,4,1,1,0,3,64.8,1,NA,0,99,"Sao Trung Bo (500m2)",140,1,"kháng dân đôt biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6364",52,544,21724,3,21724003013,2,2,1,0,0,0,3,1,3,4,1,1,0,3,100,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6365",52,544,21724,3,21724003014,2,2,1,0,0,0,3,1,2,4,1,1,0,3,64.8,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"kháng dân đột biến biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6366",52,544,21724,3,21724003015,2,3,1,0,0,0,3,2,3,3,2,2,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",120,99,"kdđb","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"6367",52,544,21727,8,21727008001,2,3,1,0,0,0,3,2,2,1,1,2,0,3,5.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"KDĐB","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6368",52,544,21727,8,21727008004,2,3,0,1,0,0,3,2,1,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6369",52,544,21727,8,21727008005,2,2,1,0,0,0,3,2,2,0,0,0,0,1,0,1,NA,0,99,"Sao Trung Bo (500m2)",140,99,"0","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6370",52,544,21727,8,21727008010,2,1,0,1,0,0,3,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"o","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6371",52,544,21727,8,21727008011,2,3,1,0,0,0,3,2,1,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"kddb","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6372",52,544,21727,8,21727008012,2,1,1,0,0,0,3,2,1,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"kddb","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6373",52,544,21727,8,21727008013,2,3,1,0,0,0,3,2,2,0,0,0,0,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"kddb","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"6374",52,544,21727,8,21727008014,2,3,1,0,0,0,3,2,2,2,1,1,0,2,6,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"ĐV108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"6375",52,545,21733,8,21733008003,2,2,0,0,1,0,2,2,2,2,1,1,1,3,28.8,4,2,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"6376",52,545,21742,8,21742008001,2,2,1,0,0,0,3,2,2,4,4,1,0,3,3.6,3,2,4,1,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"6377",52,545,21742,8,21742008003,2,2,1,0,0,0,3,2,2,4,4,1,0,3,5.4,3,2,5,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",100,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"6378",52,545,21742,8,21742008004,2,2,1,0,0,0,3,2,2,4,4,1,0,3,5.4,3,2,4,1,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"6379",52,545,21742,8,21742008005,2,2,1,0,0,0,3,2,2,4,4,1,0,3,3.6,3,2,5,1,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"6380",52,545,21742,8,21742008007,2,2,1,0,0,0,3,2,2,4,4,1,0,3,5.4,3,2,5,1,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"6381",52,545,21742,8,21742008008,2,2,1,0,0,0,3,2,2,4,4,1,0,3,5.4,3,2,4,1,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"6382",52,545,21742,8,21742008010,2,2,1,0,0,0,3,2,2,3,3,3,0,3,0,3,2,3,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",100,1,"khang dong","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"6383",52,545,21742,8,21742008013,2,2,1,0,0,0,3,2,2,4,4,1,0,3,5.4,3,2,5,1,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"6384",52,545,21742,8,21742008015,2,2,1,0,0,0,3,2,2,3,3,1,0,3,5.4,3,2,5,5,"Sao Trung Bo (500m2)",200,1,"khang dong đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6385",52,545,21748,11,21748011001,2,3,1,0,0,0,3,2,3,3,2,1,1,3,72,1,NA,3,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","1",1,159216,0,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"6386",52,545,21748,11,21748011002,2,3,1,0,0,0,3,2,3,3,2,2,0,3,68.8,1,NA,3,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","2",1,157682,NA,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6387",52,545,21748,11,21748011003,2,3,1,0,0,0,3,2,3,3,2,1,1,3,68.8,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","3",1,45788,NA,3,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6388",52,545,21748,11,21748011004,2,3,1,0,0,0,3,2,2,3,2,2,0,3,62.4,1,NA,2,1,"Sao Trung Bo (500m2)",160,1,"khang dâng 18","Tinh Binh Dinh","3_NCCCA","4",1,146976,57865.5,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6389",52,545,21748,11,21748011005,2,3,0,0,1,0,3,2,2,2,1,1,0,3,61.6,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","5",1,68279,NA,3,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6390",52,545,21748,11,21748011006,2,2,0,0,1,0,2,2,2,2,1,2,1,3,22.4,4,2,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","6",1,155036,NA,3,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6391",52,545,21748,11,21748011007,2,2,0,0,1,0,3,2,2,2,1,1,1,4,46.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","7",1,169092,NA,3,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"6392",52,545,21748,11,21748011009,2,3,1,0,0,0,3,2,2,3,2,1,1,3,68.8,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","9",1,84777,NA,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"6393",52,545,21748,11,21748011010,2,2,0,0,1,0,2,2,2,2,1,1,1,3,44.8,4,2,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","10",1,188256,0,3,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"6394",52,545,21748,11,21748011011,2,2,0,0,1,0,2,2,2,2,1,1,1,4,46.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang  dâng","Tinh Binh Dinh","3_NCCCA","11",1,57597,NA,3,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"6395",52,545,21748,11,21748011013,2,2,0,0,1,0,2,2,2,2,1,1,1,4,46.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","13",1,117965,65501,3,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"6396",52,545,21748,11,21748011015,2,2,0,0,1,0,3,2,2,2,1,1,1,4,46.4,4,2,0,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA","15",1,269316,NA,3,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"6397",52,545,21766,3,21766003001,2,2,0,0,1,1,3,1,1,4,2,2,0,3,86.4,1,NA,0,1,"Sao Trung Bo (500m2)",140,1,"Khanh dân 18","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6398",52,545,21766,3,21766003002,2,2,0,0,1,1,3,1,1,5,4,4,0,4,68,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"khang dân đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"6399",52,545,21766,3,21766003003,2,2,0,0,1,1,3,1,1,3,3,3,0,4,71.2,3,2,2,1,"Sao Trung Bo (500m2)",140,1,"ĐV 108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6400",52,545,21766,3,21766003004,2,2,0,0,1,1,3,1,1,3,3,3,0,4,71.2,3,2,2,1,"Sao Trung Bo (500m2)",140,1,"khang dân đột biến","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"6401",52,545,21766,3,21766003005,2,2,0,0,1,1,3,1,1,2,1,1,0,4,79.2,3,2,0,1,"Sao Trung Bo (500m2)",140,1,"khang dân 18","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"6402",52,545,21766,3,21766003007,2,2,0,0,1,1,3,1,1,4,3,3,0,4,90.4,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"ĐV 108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6403",52,545,21766,3,21766003008,2,2,0,0,1,1,3,1,1,3,2,2,0,4,81.6,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"khang dân 18","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6404",52,545,21766,3,21766003009,2,2,0,0,1,1,3,1,1,5,4,4,0,4,75.2,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"khang dân 18","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"6405",52,545,21766,3,21766003010,2,2,0,0,1,1,3,1,1,3,2,2,0,4,81.6,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"khang dân 18","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6406",52,545,21766,3,21766003011,2,2,0,0,1,1,3,1,1,4,3,3,0,4,75.2,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"ĐV108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6407",52,545,21766,3,21766003012,2,2,0,0,1,1,3,1,1,4,3,3,0,4,86.4,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"ĐV 108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"6408",52,545,21766,3,21766003013,2,2,0,0,1,1,2,1,1,5,4,4,0,4,71.2,5,NA,0,1,"Sao Trung Bo (500m2)",140,1,"DV 108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"6409",52,545,21769,7,21769007002,2,3,0,0,1,0,3,2,2,3,2,1,1,3,58.4,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6410",52,545,21769,7,21769007003,2,3,1,0,0,0,3,2,2,3,2,1,1,3,61.6,1,NA,2,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6411",52,545,21769,7,21769007005,2,3,1,0,0,0,3,2,2,3,2,1,1,3,62.4,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"6412",52,545,21769,7,21769007008,2,3,1,0,0,0,3,2,2,3,2,1,1,3,58.4,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"khang dâng","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
