"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","panel","Pl_date","CS_reach_SA","CS_reach_WS","CSMAP_reach"
"3925","94","947","31690","3","11","2023",2022-04-08,FALSE,FALSE,0
"3927","94","947","31690","3","3","2023",2022-04-12,FALSE,FALSE,0
"3929","94","947","31708","1","5","2023",2022-05-10,FALSE,FALSE,0
"3932","94","948","31747","11","12","2023",2022-12-08,FALSE,FALSE,0
"3937","94","948","31750","004","007","2022",2021-12-07,FALSE,FALSE,0
"3938","94","948","31747","11","3","2023",2022-12-08,FALSE,FALSE,0
"3939","94","948","31738","002","010","2022",2021-12-15,FALSE,FALSE,0
"3940","94","948","31735","002","001","2022",2021-12-15,FALSE,FALSE,0
"3942","94","948","31750","004","005","2022",2021-04-14,FALSE,FALSE,0
"3944","94","948","31753","002","005","2022",2021-12-18,FALSE,FALSE,0
"3947","94","948","31753","002","015","2022",2021-05-21,FALSE,FALSE,0
"3949","94","948","31750","004","015","2022",2021-12-20,FALSE,FALSE,0
"3950","94","948","31735","002","001","2022",2022-05-08,FALSE,FALSE,0
"3952","94","948","31747","11","15","2023",2022-12-11,FALSE,FALSE,0
"3953","94","948","31732","011","007","2022",2021-05-20,FALSE,FALSE,0
"3956","94","948","31738","002","010","2022",2021-05-11,FALSE,FALSE,0
"3958","94","948","31735","2","1","2023",2022-10-06,FALSE,FALSE,0
"3961","94","948","31738","2","10","2023",2022-11-06,FALSE,TRUE,1
"3962","94","948","31753","002","005","2022",2021-05-22,FALSE,FALSE,0
"3963","94","948","31732","011","004","2022",2021-05-20,FALSE,FALSE,0
"3964","94","948","31747","11","12","2023",2023-04-10,FALSE,FALSE,0
"3965","94","948","31753","002","014","2022",2021-05-22,FALSE,FALSE,0
"3966","94","948","31753","002","015","2022",2021-12-20,FALSE,FALSE,0
"3968","94","948","31753","002","014","2022",2021-12-20,FALSE,FALSE,0
"3971","94","948","31738","2","6","2023",2022-04-03,FALSE,FALSE,0
"3972","94","948","31735","2","3","2023",2023-11-03,FALSE,TRUE,1
"3975","94","948","31738","002","001","2022",2021-12-10,FALSE,FALSE,0
"3981","94","948","31747","11","3","2023",2023-04-05,FALSE,FALSE,0
"3982","94","948","31735","002","008","2022",2022-04-09,FALSE,FALSE,0
"3987","94","948","31732","011","007","2022",2021-12-19,FALSE,FALSE,0
"3988","94","948","31750","004","006","2022",2021-04-12,FALSE,FALSE,0
"3989","94","948","31735","002","008","2022",2021-12-20,FALSE,FALSE,0
"3990","94","948","31750","004","006","2022",2021-12-11,FALSE,FALSE,0
"3994","94","948","31732","011","004","2022",2021-12-17,FALSE,FALSE,0
"3995","94","948","31747","11","15","2023",2023-04-03,FALSE,FALSE,0
"3997","94","948","31750","004","005","2022",2021-12-14,FALSE,FALSE,0
"3998","94","948","31738","2","10","2023",2022-03-03,FALSE,FALSE,0
"3999","94","948","31738","2","1","2023",2022-04-02,FALSE,FALSE,0
"4000","94","948","31735","2","1","2023",2023-03-10,FALSE,FALSE,0
"4003","94","948","31738","2","6","2023",2022-11-02,FALSE,TRUE,1
"4004","94","948","31750","004","015","2022",2021-05-25,FALSE,FALSE,0
"4007","94","948","31750","004","007","2022",2021-04-02,FALSE,FALSE,0
"4008","94","948","31738","2","1","2023",2022-11-02,FALSE,TRUE,1
"4009","94","948","31735","2","3","2023",2023-07-05,FALSE,FALSE,0
"4010","94","949","31757","12","2","2023",2023-05-23,FALSE,FALSE,0
"4011","94","949","31757","12","5","2023",2023-04-04,FALSE,FALSE,0
"4012","94","949","31757","12","5","2023",2022-08-01,FALSE,FALSE,0
"4013","94","949","31765","9","5","2023",2022-06-06,FALSE,FALSE,0
"4014","94","949","31759","5","4","2023",2022-10-01,FALSE,FALSE,0
"4015","94","949","31765","9","6","2023",2022-01-04,FALSE,FALSE,0
"4016","94","949","31765","9","6","2023",2022-06-05,FALSE,FALSE,0
"4017","94","949","31759","5","9","2023",2022-05-15,TRUE,FALSE,1
"4018","94","949","31757","12","8","2023",2023-06-20,FALSE,FALSE,0
"4020","94","949","31757","12","6","2023",2022-10-05,FALSE,FALSE,0
"4021","94","949","31757","12","8","2023",2022-10-06,FALSE,FALSE,0
"4023","94","949","31759","5","4","2023",2022-05-10,TRUE,FALSE,1
"4024","94","949","31759","5","9","2023",2022-10-09,FALSE,FALSE,0
"4025","94","949","31757","12","2","2023",2022-09-03,FALSE,FALSE,0
"4026","94","949","31765","9","5","2023",2022-12-07,FALSE,TRUE,1
"4027","94","951","31705","8","1","2023",2022-04-10,FALSE,FALSE,0
"4028","94","951","31702","8","7","2023",2022-11-01,FALSE,FALSE,0
"4029","94","951","31702","008","018","2022",2021-06-06,TRUE,FALSE,1
"4030","94","951","31696","002","011","2022",2021-10-20,FALSE,FALSE,0
"4031","94","951","31702","8","10","2023",2022-06-06,TRUE,FALSE,1
"4034","94","951","31702","008","018","2022",2021-11-28,FALSE,FALSE,0
"4035","94","951","31705","8","12","2023",2022-11-12,FALSE,FALSE,0
"4036","94","951","31705","8","13","2023",2022-11-01,FALSE,FALSE,0
"4037","94","951","31678","015","008","2022",2022-07-20,FALSE,FALSE,0
"4038","94","951","31702","8","16","2023",2022-05-01,FALSE,FALSE,0
"4039","94","951","31687","1","4","2023",2022-05-01,FALSE,FALSE,0
"4040","94","951","31687","1","10","2023",2022-11-01,FALSE,FALSE,0
"4042","94","951","31696","002","011","2022",2021-05-15,FALSE,FALSE,0
"4043","94","951","31687","1","5","2023",2022-06-05,TRUE,FALSE,1
"4044","94","951","31705","8","14","2023",2022-11-10,FALSE,FALSE,0
"4045","94","951","31687","1","4","2023",2022-10-01,FALSE,TRUE,1
"4046","94","951","31687","1","1","2023",2022-06-05,TRUE,FALSE,1
"4047","94","951","31702","8","9","2023",2022-05-01,FALSE,FALSE,0
"4048","94","951","31687","1","13","2023",2022-10-19,FALSE,FALSE,0
"4049","94","951","31681","10","10","2023",2022-10-18,FALSE,FALSE,0
"4051","94","951","31681","010","009","2022",2021-10-20,FALSE,FALSE,0
"4052","94","951","31705","8","8","2023",2022-11-16,FALSE,FALSE,0
"4053","94","951","31681","10","12","2023",2022-10-15,FALSE,TRUE,1
"4054","94","951","31702","8","10","2023",2022-10-16,FALSE,FALSE,0
"4055","94","951","31705","8","12","2023",2022-04-08,FALSE,FALSE,0
"4056","94","951","31681","010","007","2022",2021-11-01,FALSE,FALSE,0
"4057","94","951","31702","8","16","2023",2022-11-10,FALSE,FALSE,0
"4058","94","951","31678","015","007","2022",2022-06-03,TRUE,FALSE,1
"4059","94","951","31687","1","12","2023",2022-11-01,FALSE,FALSE,0
"4060","94","951","31705","8","6","2023",2022-04-15,FALSE,FALSE,0
"4061","94","951","31702","8","8","2023",2022-06-12,TRUE,FALSE,1
"4062","94","951","31681","010","009","2022",2022-06-05,TRUE,FALSE,1
"4063","94","951","31705","8","1","2023",2022-11-06,FALSE,FALSE,0
"4064","94","951","31702","008","017","2022",2021-11-03,FALSE,FALSE,0
"4065","94","951","31705","8","6","2023",2022-11-12,FALSE,FALSE,0
"4066","94","951","31705","8","2","2023",2022-06-05,TRUE,FALSE,1
"4067","94","951","31705","8","2","2023",2022-11-02,FALSE,FALSE,0
"4068","94","951","31678","015","008","2022",2022-10-12,FALSE,TRUE,1
"4069","94","951","31702","8","2","2023",2022-10-18,FALSE,FALSE,0
"4070","94","951","31705","8","5","2023",2022-10-16,FALSE,FALSE,0
"4073","94","951","31702","8","6","2023",2022-06-12,TRUE,FALSE,1
"4074","94","951","31687","1","10","2023",2022-05-10,FALSE,FALSE,0
"4075","94","951","31702","8","5","2023",2022-05-01,FALSE,FALSE,0
"4076","94","951","31702","8","8","2023",2022-10-21,FALSE,FALSE,0
"4077","94","951","31702","8","2","2023",2022-06-08,TRUE,FALSE,1
"4078","94","951","31687","1","1","2023",2022-10-15,FALSE,TRUE,1
"4079","94","951","31705","8","5","2023",2022-05-10,FALSE,FALSE,0
"4081","94","951","31705","8","7","2023",2022-05-01,FALSE,FALSE,0
"4082","94","951","31687","1","5","2023",2022-10-16,FALSE,FALSE,0
"4083","94","951","31681","10","12","2023",2022-06-01,TRUE,FALSE,1
"4084","94","951","31687","1","12","2023",2022-05-01,FALSE,FALSE,0
"4085","94","951","31702","8","6","2023",2022-10-20,FALSE,FALSE,0
"4086","94","951","31705","8","13","2023",2022-06-01,TRUE,FALSE,1
"4087","94","951","31687","1","13","2023",2022-06-13,TRUE,FALSE,1
"4088","94","951","31705","8","8","2023",2022-04-10,FALSE,FALSE,0
"4089","94","951","31702","8","7","2023",2022-05-15,FALSE,FALSE,0
"4091","94","951","31705","8","9","2023",2022-10-30,FALSE,FALSE,0
"4092","94","951","31678","015","007","2022",2022-10-30,FALSE,FALSE,0
"4093","94","951","31687","1","9","2023",2022-06-10,TRUE,FALSE,1
"4094","94","951","31687","1","9","2023",2022-10-20,FALSE,FALSE,0
"4095","94","951","31681","010","007","2022",2022-06-07,TRUE,FALSE,1
"4096","94","951","31702","008","017","2022",2021-06-08,TRUE,FALSE,1
"4099","94","951","31705","8","9","2023",2022-06-10,TRUE,FALSE,1
"4101","94","951","31702","8","9","2023",2022-11-01,FALSE,FALSE,0
"4103","94","951","31705","8","14","2023",2022-04-16,FALSE,FALSE,0
"4104","94","951","31702","8","5","2023",2022-11-10,FALSE,FALSE,0
"4105","94","951","31705","8","7","2023",2022-10-25,FALSE,FALSE,0
"4109","95","956","31849","007","016","2022",2021-05-21,FALSE,FALSE,0
"4111","95","956","31849","7","9","2023",2022-11-22,FALSE,FALSE,0
"4112","95","956","31843","21","14","2023",2023-04-10,TRUE,FALSE,1
"4113","95","956","31843","21","8","2023",2022-11-10,FALSE,FALSE,0
"4115","95","956","31843","21","3","2023",2023-06-10,FALSE,FALSE,0
"4118","95","956","31846","5","9","2023",2023-05-10,FALSE,FALSE,0
"4119","95","956","31843","21","12","2023",2022-10-04,FALSE,TRUE,1
"4123","95","956","31849","7","22","2023",2022-04-26,FALSE,FALSE,0
"4125","95","956","31846","5","6","2023",2022-11-20,FALSE,FALSE,0
"4126","95","956","31849","7","18","2023",2022-11-18,FALSE,FALSE,0
"4127","95","956","31849","007","003","2022",2021-11-12,FALSE,FALSE,0
"4128","95","956","31849","7","22","2023",2022-11-25,FALSE,FALSE,0
"4130","95","956","31843","21","16","2023",2022-11-15,FALSE,FALSE,0
"4131","95","956","31849","7","1","2023",2022-11-24,FALSE,FALSE,0
"4132","95","956","31846","5","4","2023",2022-04-06,TRUE,FALSE,1
"4133","95","956","31846","5","15","2023",2022-12-10,FALSE,FALSE,0
"4135","95","956","31849","007","014","2022",2021-05-22,FALSE,FALSE,0
"4136","95","956","31843","21","9","2023",2023-05-20,FALSE,FALSE,0
"4137","95","956","31843","21","9","2023",2022-11-25,FALSE,FALSE,0
"4138","95","956","31849","7","2","2023",2022-05-05,FALSE,FALSE,0
"4140","95","956","31843","21","2","2023",2023-07-28,FALSE,FALSE,0
"4144","95","956","31849","7","5","2023",2022-04-24,FALSE,FALSE,0
"4146","95","956","31849","007","001","2022",2021-11-11,FALSE,FALSE,0
"4149","95","956","31843","21","15","2023",2022-11-20,FALSE,FALSE,0
"4150","95","956","31849","7","17","2023",2022-04-16,FALSE,FALSE,0
"4153","95","956","31843","21","15","2023",2023-07-15,FALSE,FALSE,0
"4154","95","956","31846","5","13","2023",2022-11-12,FALSE,FALSE,0
"4155","95","956","31846","5","9","2023",2022-10-10,FALSE,TRUE,1
"4156","95","956","31843","21","6","2023",2023-06-08,FALSE,FALSE,0
"4157","95","956","31849","007","001","2022",2021-04-15,TRUE,FALSE,1
"4158","95","956","31849","7","21","2023",2022-04-25,FALSE,FALSE,0
"4160","95","956","31843","21","3","2023",2022-11-15,FALSE,FALSE,0
"4162","95","956","31846","5","2","2023",2022-10-10,FALSE,TRUE,1
"4164","95","956","31846","5","4","2023",2022-11-22,FALSE,FALSE,0
"4166","95","956","31849","007","003","2022",2021-04-19,FALSE,FALSE,0
"4167","95","956","31846","5","10","2023",2022-10-15,FALSE,TRUE,1
"4168","95","956","31849","7","19","2023",2022-04-27,FALSE,FALSE,0
"4169","95","956","31849","7","20","2023",2022-04-28,FALSE,FALSE,0
"4170","95","956","31843","21","13","2023",2023-07-20,FALSE,FALSE,0
"4171","95","956","31846","5","5","2023",2022-10-18,FALSE,FALSE,0
"4172","95","956","31843","21","12","2023",2023-07-20,FALSE,FALSE,0
"4173","95","956","31849","007","014","2022",2021-11-15,FALSE,FALSE,0
"4174","95","956","31852","022","018","2022",2021-04-15,TRUE,FALSE,1
"4175","95","956","31849","007","013","2022",2021-11-19,FALSE,FALSE,0
"4178","95","956","31849","7","17","2023",2022-11-20,FALSE,FALSE,0
"4179","95","956","31849","7","16","2023",2022-11-14,FALSE,FALSE,0
"4180","95","956","31849","7","9","2023",2022-04-21,FALSE,FALSE,0
"4182","95","956","31843","21","1","2023",2022-11-20,FALSE,FALSE,0
"4185","95","956","31843","21","2","2023",2022-11-09,FALSE,FALSE,0
"4188","95","956","31843","21","16","2023",2023-06-12,FALSE,FALSE,0
"4189","95","956","31849","7","16","2023",2022-04-25,FALSE,FALSE,0
"4190","95","956","31846","5","5","2023",2023-05-23,FALSE,FALSE,0
"4193","95","956","31846","5","3","2023",2022-10-04,FALSE,TRUE,1
"4196","95","956","31843","21","8","2023",2023-06-08,FALSE,FALSE,0
"4197","95","956","31849","7","2","2023",2022-11-22,FALSE,FALSE,0
"4198","95","956","31843","21","6","2023",2022-11-18,FALSE,FALSE,0
"4199","95","956","31849","7","10","2023",2022-11-18,FALSE,FALSE,0
"4201","95","956","31846","5","15","2023",2023-05-20,FALSE,FALSE,0
"4204","95","956","31846","5","2","2023",2023-05-20,FALSE,FALSE,0
"4206","95","956","31849","7","1","2023",2022-04-28,FALSE,FALSE,0
"4207","95","956","31852","022","018","2022",2021-12-06,FALSE,FALSE,0
"4208","95","956","31846","5","13","2023",2022-04-20,FALSE,FALSE,0
"4209","95","956","31843","21","13","2023",2022-10-07,FALSE,TRUE,1
"4210","95","956","31849","007","016","2022",2021-11-16,FALSE,FALSE,0
"4212","95","956","31849","7","5","2023",2022-11-28,FALSE,FALSE,0
"4213","95","956","31846","5","1","2023",2022-04-22,FALSE,FALSE,0
"4216","95","956","31846","5","10","2023",2023-05-18,FALSE,FALSE,0
"4217","95","956","31849","7","19","2023",2022-12-20,FALSE,FALSE,0
"4218","95","956","31849","007","013","2022",2021-04-18,FALSE,FALSE,0
"4219","95","956","31846","5","20","2023",2022-04-25,FALSE,FALSE,0
"4220","95","956","31846","5","6","2023",2022-04-08,TRUE,FALSE,1
"4221","95","956","31849","7","10","2023",2022-04-25,FALSE,FALSE,0
"4222","95","956","31849","7","18","2023",2022-04-25,FALSE,FALSE,0
"4223","95","956","31843","021","002","2022",2022-07-14,FALSE,FALSE,0
"4225","95","956","31849","7","20","2023",2022-11-27,FALSE,FALSE,0
"4226","95","956","31846","5","1","2023",2022-11-16,FALSE,FALSE,0
"4227","95","956","31843","21","1","2023",2023-06-24,FALSE,FALSE,0
"4230","95","956","31849","7","21","2023",2022-11-16,FALSE,FALSE,0
"4231","95","956","31846","5","3","2023",2022-04-09,TRUE,FALSE,1
"4232","95","956","31846","5","20","2023",2022-11-16,FALSE,FALSE,0
"4233","95","956","31843","21","14","2023",2022-11-27,FALSE,FALSE,0
"4236","95","957","31873","013","007","2022",2022-05-15,FALSE,FALSE,0
"4238","95","957","31873","013","004","2022",2021-05-06,FALSE,FALSE,0
"4240","95","957","31882","29","1","2023",2022-05-02,FALSE,FALSE,0
"4242","95","957","31882","29","15","2023",2023-01-04,FALSE,FALSE,0
"4243","95","957","31873","013","018","2022",2021-12-19,FALSE,FALSE,0
"4252","95","957","31873","13","14","2023",2022-05-15,FALSE,FALSE,0
"4253","95","957","31873","13","11","2023",2022-05-07,FALSE,FALSE,0
"4255","95","957","31882","29","12","2023",2023-01-03,FALSE,FALSE,0
"4256","95","957","31873","13","4","2023",2022-05-10,FALSE,FALSE,0
"4258","95","957","31873","13","11","2023",2022-01-02,FALSE,FALSE,0
"4259","95","957","31882","29","3","2023",2023-01-06,FALSE,FALSE,0
"4260","95","957","31873","013","012","2022",2021-12-18,FALSE,FALSE,0
