"","MATINH","ID","X","IDHO","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD","M4B12A1_MA","M4B12A1_C1","M4B12A1_C1_GHIRO","M4B12A1_C2","M4B12A1_C3","M4B12A1_C4","M4B12A1_C5","M4B12A1_C6","Province_name","Region"
"453",44,"44-455-19168011006",661,19168011006,455,19168,11,6,2,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,19,5,639,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,7,NA,2740,"Quang Binh","NCC"
"454",45,"45-464-19375009001",667,19375009001,464,19375,9,1,2,2,2,2,1,1,NA,NA,"ĐẤT VƯỜN",1,1,"Sắn xanh",2,4,NA,5,2,2,2,1,2,1,11,5,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"455",45,"45-464-19375009009",670,19375009009,464,19375,9,9,2,1,2,2,2,1,NA,NA,"ĐẤT KHÔ",1,1,"Sắn xanh",1,4,NA,11,2,1,2,1,2,1,11,5,681,NA,NA,NA,1,1,NA,"99",19375,4,NA,1500,"Quang Tri","NCC"
"456",45,"45-464-19375009011",671,19375009011,464,19375,9,11,2,2,2,2,1,1,NA,NA,"ĐẤT KHÔ",1,1,"sắn xanh",1,4,NA,8,2,1,2,1,2,1,15,5,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"457",45,"45-464-19375009013",673,19375009013,464,19375,9,13,2,1,2,2,2,1,NA,NA,"ĐẤT KHÔ",1,1,"xanh",99,5,NA,5,2,1,1,1,2,1,14,5,678,NA,NA,NA,1,1,NA,"99",19375,4,NA,4800,"Quang Tri","NCC"
"458",45,"45-464-19378001001",215,19378001001,464,19378,1,1,3,1,2,2,2,1,NA,"","ĐẤT MÀU",1,1,"KM94",2,6,"",10,2,1,1,1,2,1,22,8,729,NA,NA,NA,1,1,"","99",19447,12,NA,6480,"Quang Tri","NCC"
"459",45,"45-464-19378001003",221,19378001003,464,19378,1,3,3,1,2,2,2,1,NA,"","ĐẤT CAO SU PHÁ",1,1,"KM94",2,6,"",18,2,1,1,1,2,1,21,8,666,NA,NA,NA,1,1,"","99",19471,10,NA,8510,"Quang Tri","NCC"
"460",45,"45-464-19378001007",218,19378001007,464,19378,1,7,3,1,2,2,2,1,NA,"","ĐẤT GẦN VƯỜN NHÀ",1,1,"Sắn xanh",99,6,"",10,2,1,1,1,2,1,17,8,677,NA,NA,NA,1,1,"","99",19471,2,NA,200,"Quang Tri","NCC"
"461",45,"45-464-19378001009",214,19378001009,464,19378,1,9,3,1,2,2,2,1,NA,"","VƯỜN GẦN NHÀ",1,1,"sắn xanh",1,5,"",10,2,2,2,1,2,1,17,8,686,NA,NA,NA,1,1,"","99",19471,10,NA,510,"Quang Tri","NCC"
"462",45,"45-464-19378001015",213,19378001015,464,19378,1,15,3,2,2,2,1,1,NA,"","VƯỜN 1",1,1,"sắn xanh",2,4,"",15,2,1,1,1,1,1,18,8,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"463",45,"45-464-19402012004",224,19402012004,464,19402,12,4,3,1,2,2,2,1,NA,"","ĐẤT VƯỜN",1,1,"Đắc Nông",2,6,"",12,2,1,2,1,2,1,4,8,706,NA,NA,NA,1,1,"","99",19552,5,NA,3780,"Quang Tri","NCC"
"464",45,"45-464-19402012005",225,19402012005,464,19402,12,5,3,2,2,2,1,1,NA,"","THỬA SẮN 1",1,1,"ba trăng",2,6,"",10,2,2,1,2,2,1,4,8,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"465",45,"45-465-19441016001",1461,19441016001,465,19441,16,1,4,1,2,2,2,1,NA,"","THỬA RUỘNG 1",1,1,"sắn củ",1,5,"",5,2,1,2,1,2,1,4,11,672,NA,NA,NA,1,1,"","99",19459,9,NA,7000,"Quang Tri","NCC"
"466",45,"45-465-19441016004",1463,19441016004,465,19441,16,4,4,1,2,2,2,1,NA,"","VƯỜN SẮN",1,1,"KM94",1,6,"",7,2,1,1,1,1,1,8,11,694,NA,NA,NA,1,1,"","nhà máy chế biến tinh bột sắn hướng hóa",19471,7,NA,3e+05,"Quang Tri","NCC"
"467",45,"45-465-19441016010",1467,19441016010,465,19441,16,10,4,1,2,2,2,1,NA,"","DOI VUON",1,1,"km94",2,3,"",5,2,1,1,1,2,1,3,11,718,NA,NA,NA,1,1,"","99",19471,5,NA,25000,"Quang Tri","NCC"
"468",45,"45-465-19441016014",1470,19441016014,465,19441,16,14,4,1,2,2,2,1,NA,"","MÃ LAI",1,1,"KM94",2,2,"",2,2,1,1,1,1,1,3,11,676,NA,NA,NA,1,1,"","Nhà máy tính bột sắn Hướng Hóa",19471,2,NA,10000,"Quang Tri","NCC"
"469",45,"45-465-19480001001",1076,19480001001,465,19480,1,1,1,1,2,2,2,1,NA,NA,"BA VIÊNG",1,1,"KM94",2,3,NA,8,2,1,2,2,2,1,21,2,689,NA,NA,NA,1,3,NA,"Nhà máy tính bột sắn Hướng Hóa",19471,15,NA,67000,"Quang Tri","NCC"
"470",45,"45-465-19480001005",1080,19480001005,465,19480,1,5,1,1,2,2,2,1,NA,NA,"1",1,1,"km94",2,3,NA,5,2,1,1,1,2,1,21,2,724,NA,NA,NA,1,3,NA,"nhà máy tinh bột sắn hướng hóa",19471,5,NA,21000,"Quang Tri","NCC"
"471",45,"45-465-19480001007",1082,19480001007,465,19480,1,7,1,1,2,2,2,1,NA,NA,"THANH 9",1,1,"KM94",2,3,NA,12,2,1,1,1,1,1,21,2,687,NA,NA,NA,1,1,NA,"Nhà máy tinh bột sắn Hướng Hóa",19471,15,NA,8500,"Quang Tri","NCC"
"472",45,"45-465-19480001011",1086,19480001011,465,19480,1,11,1,1,2,2,2,1,NA,NA,"BẢN 9",1,1,"km94",1,2,NA,7,2,1,2,1,1,1,21,2,699,NA,NA,NA,1,1,NA,"nhà máy tinh bột sắn hướng hóa",19471,4,NA,80,"Quang Tri","NCC"
"473",45,"45-465-19480001012",1087,19480001012,465,19480,1,12,1,1,2,2,2,1,NA,NA,"RUỘNG BẢN 8",1,1,"km94",2,3,NA,4,2,1,1,1,2,1,21,2,727,NA,NA,NA,1,3,NA,"nhà máy tinh bột sắn hướng hóa",19471,4,NA,220000,"Quang Tri","NCC"
"474",45,"45-465-19483002003",1473,19483002003,465,19483,2,3,4,1,2,2,2,1,NA,"","ĐỒI PRIN",1,1,"KM94",2,3,"",13,2,1,1,1,2,1,15,11,722,NA,NA,NA,1,3,"","Nhà máy tinh bột sắn Hướng Hóa",19471,10,NA,170000,"Quang Tri","NCC"
"475",45,"45-465-19483002004",1474,19483002004,465,19483,2,4,4,1,2,2,2,1,NA,"","PRIN C",1,1,"KM94",2,2,"",10,2,1,1,1,1,1,15,11,683,NA,NA,NA,1,1,"","Nhà máy tinh bột sắn Hướng Hóa",19471,3,NA,21000,"Quang Tri","NCC"
"476",45,"45-465-19483002008",1478,19483002008,465,19483,2,8,4,1,2,2,2,1,NA,"","VƯỜN CÂY SẮN",1,1,"km94",1,6,"",7,2,1,1,1,1,1,16,11,669,NA,NA,NA,1,1,"","7",19471,7,NA,84000,"Quang Tri","NCC"
"477",45,"45-465-19483002011",1481,19483002011,465,19483,2,11,4,1,2,2,2,1,1,"","RẪY",1,1,"km94",2,6,"",6,2,1,1,1,1,1,18,11,684,NA,NA,NA,1,3,"","Nhà máy tinh bột sắn Hướng Hóa",19471,3,NA,19200,"Quang Tri","NCC"
"478",45,"45-465-19483002018",1483,19483002018,465,19483,2,18,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"sắn lấy tinh bột",1,5,"",5,2,1,2,1,2,1,15,11,658,NA,NA,NA,1,1,"","99",19459,10,NA,20000,"Quang Tri","NCC"
"479",45,"45-466-19495002005",226,19495002005,466,19495,2,5,3,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"mk94",2,4,"",15,2,1,1,1,1,1,7,8,657,NA,NA,NA,1,1,"","km94",19495,15,NA,1500,"Quang Tri","NCC"
"480",45,"45-466-19495002009",227,19495002009,466,19495,2,9,3,1,NA,NA,NA,1,NA,"","Vườn nhà",1,1,"Sắn Mỳ",1,6,"",5,2,2,2,2,1,1,17,8,NA,NA,NA,NA,1,4,"","",NA,NA,NA,1000,"Quang Tri","NCC"
"481",45,"45-466-19519004015",228,19519004015,466,19519,4,15,3,1,2,2,2,1,NA,"","VƯỜN THỔ CƯ",1,94,"KM94",1,6,"",2,2,1,1,1,1,1,8,8,660,NA,NA,NA,1,2,"","99",19600,2,NA,800,"Quang Tri","NCC"
"482",45,"45-467-19561003001",234,19561003001,467,19561,3,1,3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",4,2,1,1,1,1,1,14,8,715,NA,NA,NA,1,1,"","99",19600,3,NA,12320,"Quang Tri","NCC"
"483",45,"45-467-19561003002",235,19561003002,467,19561,3,2,3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",2,2,1,1,1,1,1,9,8,688,NA,NA,NA,1,1,"","99",19600,3,NA,7000,"Quang Tri","NCC"
"484",45,"45-467-19561003003",233,19561003003,467,19561,3,3,3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",3,2,1,1,1,1,1,14,8,652,NA,NA,NA,1,3,"","99",19600,3,NA,33000,"Quang Tri","NCC"
"485",45,"45-467-19561003005",229,19561003005,467,19561,3,5,3,1,2,2,2,1,NA,"","ĐẤT KHE VAN",1,1,"km94",2,6,"",4,2,1,1,1,2,1,8,8,710,NA,NA,NA,1,3,"","nhà máy tinh bột sắn ăn thái",19600,2,NA,5865,"Quang Tri","NCC"
"486",45,"45-467-19561003009",231,19561003009,467,19561,3,9,3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",3,2,1,1,1,1,1,14,8,659,NA,NA,NA,1,1,"","99",19600,4,NA,21750,"Quang Tri","NCC"
"487",45,"45-468-19603006008",1091,19603006008,468,19603,6,8,1,1,2,2,2,1,NA,NA,"RÂY CÔN",1,1,"săn thương",1,6,NA,4,2,2,2,1,2,1,6,3,698,NA,NA,NA,1,1,NA,"nha may chê biên săn An Thai",19600,2,NA,900,"Quang Tri","NCC"
"488",45,"45-468-19603006012",1092,19603006012,468,19603,6,12,1,1,2,2,2,1,NA,NA,"NƯƠNG CỒN",1,1,"sắn thương (3 tháng)",1,6,NA,4,2,2,2,1,1,1,6,3,680,NA,NA,NA,1,1,NA,"nha may chê biên săn An Thai",19600,3,NA,2700,"Quang Tri","NCC"
"489",45,"45-468-19603006013",1093,19603006013,468,19603,6,13,1,1,2,2,2,1,NA,NA,"RÂY CÔN",1,1,"săn thương",1,6,NA,3,2,2,2,1,2,1,6,3,690,NA,NA,NA,1,1,NA,"nha may chê biên săn An Thái",19600,2,NA,900,"Quang Tri","NCC"
"490",45,"45-468-19603006015",1094,19603006015,468,19603,6,15,1,1,2,2,2,1,NA,NA,"VƯƠN",1,1,"săn thương",1,6,NA,6,2,2,2,1,1,1,6,3,674,NA,NA,NA,1,1,NA,"nha may chê biên sắn An Thái",19600,2,NA,1250,"Quang Tri","NCC"
"491",45,"45-468-19621012003",1484,19621012003,468,19621,12,3,4,1,2,2,2,1,NA,"","CÔN ĐỒNG",1,1,"KM94",2,6,"",2,2,1,1,1,2,1,16,11,719,NA,NA,NA,1,3,"","Nha may chê biên săn An Thái",19600,4,NA,2760,"Quang Tri","NCC"
"492",45,"45-468-19621012005",1485,19621012005,468,19621,12,5,4,1,2,2,2,1,NA,"","XÓM CÔN BANG SƠN",1,1,"KM94",2,6,"",2,2,1,1,1,2,1,21,11,664,NA,NA,NA,1,3,"","Nha may chê biên săn An Thai",19600,2,NA,2070,"Quang Tri","NCC"
"493",45,"45-468-19621012006",1486,19621012006,468,19621,12,6,4,1,2,2,2,1,NA,"","BANG SƠN 3",1,1,"Sắn Trắng",1,6,"",2,2,2,1,1,2,1,21,11,726,NA,NA,NA,1,3,"","Nha may chê biên săn An Thai",19600,2,NA,5060,"Quang Tri","NCC"
"494",45,"45-468-19621012014",1487,19621012014,468,19621,12,14,4,1,2,2,2,1,NA,"","BANG SƠN",1,1,"Sắn thương",2,6,"",2,2,1,2,1,2,1,10,11,709,NA,NA,NA,1,3,"","Nha may chê biên săn An Thái",19600,2,NA,4630,"Quang Tri","NCC"
"495",45,"45-468-19621012015",1488,19621012015,468,19621,12,15,4,1,2,2,2,1,NA,"","XÓM MƠI BẢNG SƠN 3",1,1,"KM94",2,6,"",2,2,1,1,1,1,1,13,11,665,NA,NA,NA,1,3,"","Nha may chê biên săn An Thái",19600,3,NA,2750,"Quang Tri","NCC"
"496",45,"45-469-19648007002",674,19648007002,469,19648,7,2,2,2,2,2,1,1,NA,NA,"ĐẤT MÀU",1,1,"k94",1,5,NA,10,2,1,1,1,1,1,13,5,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"497",45,"45-469-19648007004",675,19648007004,469,19648,7,4,2,2,2,2,1,1,NA,NA,"ĐẤT MÀU",1,1,"k94",1,5,NA,10,2,1,1,1,1,1,13,5,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"498",45,"45-469-19648007009",676,19648007009,469,19648,7,9,2,2,2,1,2,1,NA,NA,"LIỀN KỀ NHÀ",1,1,"k94",2,3,NA,7,2,1,1,1,2,1,10,5,670,NA,NA,NA,3,5,"chăn nuôi","99",19648,5,NA,300,"Quang Tri","NCC"
"499",45,"45-469-19648007010",677,19648007010,469,19648,7,10,2,2,2,2,1,1,NA,NA,"ĐẤT LIỀN KÊ",1,1,"K94",1,5,NA,12,2,1,1,1,1,1,9,5,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"500",45,"45-469-19648007014",678,19648007014,469,19648,7,14,2,2,2,2,1,1,NA,NA,"ĐẤT LIỀN KỀ NHÀ",1,1,"K94",1,5,NA,10,2,1,1,1,1,1,24,5,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"501",45,"45-469-19657004003",241,19657004003,469,19657,4,3,3,2,2,2,1,1,NA,"","ĐẤT MÀU",1,1,"k94",1,5,"",10,2,1,1,1,1,1,9,8,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"502",45,"45-469-19657004004",239,19657004004,469,19657,4,4,3,1,NA,NA,NA,1,NA,"","VƯỜN",1,1,"k94",1,5,"",6,2,1,1,1,1,1,14,8,700,NA,NA,NA,1,1,"","99",19657,5,NA,960,"Quang Tri","NCC"
"503",45,"45-469-19657004007",240,19657004007,469,19657,4,7,3,1,2,2,2,1,NA,"","THỬA 1",1,1,"k94",1,3,"",2,2,1,1,1,1,1,16,8,716,NA,NA,NA,1,1,"","99",19657,3,NA,500,"Quang Tri","NCC"
"504",45,"45-469-19657004011",242,19657004011,469,19657,4,11,3,1,2,2,2,1,NA,"","VƯỜN",1,1,"38",1,6,"",15,2,2,1,2,2,1,9,8,693,NA,NA,NA,1,5,"để gia đình sửa dụng","99",19657,10,NA,0,"Quang Tri","NCC"
"505",45,"45-469-19657004013",236,19657004013,469,19657,4,13,3,1,2,2,2,1,NA,"","ĐẤT VƯỜN",1,1,"K94",1,6,"",10,2,2,1,1,1,1,17,8,705,NA,NA,NA,1,1,"","99",19657,10,NA,1920,"Quang Tri","NCC"
"506",45,"45-469-19678009014",244,19678009014,469,19678,9,14,3,1,2,2,2,1,NA,"","Phù lá",1,1,"K94",2,5,"",5,2,1,1,1,1,1,8,8,671,NA,NA,NA,1,1,"","k94",19678,15,NA,1440,"Quang Tri","NCC"
"507",45,"45-470-19699006004",679,19699006004,470,19699,6,4,2,2,2,1,2,1,NA,NA,"TẠI NHÀ",1,1,"k94",1,6,NA,5,2,1,1,2,1,1,12,5,707,NA,NA,NA,3,1,NA,"99",19708,4,NA,5200,"Quang Tri","NCC"
"508",45,"45-470-19729003016",1489,19729003016,470,19729,3,16,4,1,2,2,2,1,NA,"","HAI PHU",1,1,"km94",2,3,"",5,2,1,1,1,2,1,20,11,655,NA,NA,NA,1,1,"","99",19702,2,NA,3500,"Quang Tri","NCC"
"509",45,"45-464-19375009005",668,19375009005,464,19375,9,5,2,2,2,2,1,1,NA,NA,"ĐỘNG 1",1,1,"sắn xanh",2,4,NA,15,2,1,1,1,1,1,16,5,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"510",46,"46-480-20035001011",1097,20035001011,480,20035,1,11,1,1,2,2,2,1,NA,NA,"1",1,1,"ba trăn đỏ",1,6,NA,10,2,2,1,1,2,1,2,3,744,NA,NA,NA,1,1,NA,"99",20035,3,NA,4500,"Thua Thien - Hue","NCC"
"511",46,"46-481-20044003014",1098,20044003014,481,20044,3,14,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"sắn mỳ",1,6,NA,5,2,2,2,1,2,1,7,3,735,NA,NA,NA,1,4,NA,NA,NA,NA,0,700,"Thua Thien - Hue","NCC"
"512",46,"46-482-20155003001",680,20155003001,482,20155,3,1,2,1,2,2,2,1,NA,NA,"ĐỒNG A",1,1,"sắn công nghiệp",2,4,NA,4,1,2,2,1,1,1,22,5,732,NA,NA,NA,1,1,NA,"99",20197,3,NA,3300,"Thua Thien - Hue","NCC"
"513",46,"46-482-20155003011",681,20155003011,482,20155,3,11,2,1,NA,NA,NA,1,NA,NA,"RUỘNG SẮN",1,1,"kênh nông",1,6,NA,2,1,1,1,1,1,1,18,5,743,NA,NA,NA,1,4,NA,NA,NA,NA,NA,5000,"Thua Thien - Hue","NCC"
"514",46,"46-480-20035001010",1096,20035001010,480,20035,1,10,1,1,2,2,2,1,NA,NA,"1",1,1,"a đếch",1,6,NA,10,2,2,1,1,2,1,2,3,734,NA,NA,NA,1,1,NA,"99",20035,2,NA,3000,"Thua Thien - Hue","NCC"
"515",49,"49-505-20488005010",1101,20488005010,505,20488,5,10,1,2,2,2,1,1,NA,NA,"THÔN A ĐIÊU",1,1,"kb",1,6,NA,5,2,2,2,2,2,1,24,2,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"516",49,"49-505-20488005011",1102,20488005011,505,20488,5,11,1,1,2,2,2,1,NA,NA,"THÔN A ĐIÊU",1,1,"địa phương",1,6,NA,5,2,1,2,1,2,1,1,3,793,NA,NA,NA,1,4,NA,NA,NA,NA,0,2000,"Quang Nam","SCC"
"517",49,"49-505-20488005012",1103,20488005012,505,20488,5,12,1,1,2,2,2,1,NA,NA,"THÔN A ĐIÊU",1,1,"địa phương",1,6,NA,2,2,1,2,1,2,1,24,2,791,NA,NA,NA,1,4,NA,NA,NA,NA,0,600,"Quang Nam","SCC"
"518",49,"49-505-20488005009",1100,20488005009,505,20488,5,9,1,2,2,2,1,1,NA,NA,"THÔN A ĐIÊU",1,1,"địa phương",1,6,NA,10,2,1,2,1,2,1,1,3,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"519",49,"49-506-20500025011",1490,20500025011,506,20500,25,11,4,2,2,2,1,1,NA,"","VƯƠN NHA",1,1,"cao san",99,6,"",1,2,1,2,1,1,2,19,11,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"520",49,"49-509-20650019001",255,20650019001,509,20650,19,1,3,1,2,2,2,1,1,"","NA SĂN",1,1,"săn nhà nươc",1,6,"",5,2,2,2,2,2,1,24,8,765,NA,NA,NA,1,1,"","99",20651,5,NA,540,"Quang Nam","SCC"
"521",49,"49-509-20650019007",253,20650019007,509,20650,19,7,3,1,2,2,2,1,NA,"","RUỘNG SẮN",1,1,"sắn nhà nước",1,6,"",5,2,2,2,1,2,1,25,8,785,NA,NA,NA,1,1,"","99",20651,6,NA,1000,"Quang Nam","SCC"
"522",49,"49-505-20488005013",1104,20488005013,505,20488,5,13,1,2,2,2,1,1,NA,NA,"THÔN A ĐIÊU",1,1,"địa phương",2,6,NA,3,2,1,2,1,2,1,24,2,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"523",49,"49-509-20650019012",254,20650019012,509,20650,19,12,3,1,2,2,2,1,NA,"","THỬA SẮN",1,1,"sắn nhà nước",1,6,"",1,2,2,2,1,2,1,25,8,754,NA,NA,NA,1,1,"","ruộng săn",20651,7,NA,6000,"Quang Nam","SCC"
"524",49,"49-509-20650019013",251,20650019013,509,20650,19,13,3,1,2,2,2,1,NA,"","RUỘNG SẮN",1,1,"sắn nhà nước",1,6,"",5,2,2,2,1,2,1,25,8,769,NA,NA,NA,1,1,"","99",20651,4,NA,1500,"Quang Nam","SCC"
"525",49,"49-510-20702002003",1107,20702002003,510,20702,2,3,1,2,2,2,1,1,NA,NA,"RẪY",1,1,"giống sắn địa phương",1,6,NA,8,2,2,2,1,2,1,1,3,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"526",49,"49-510-20702002007",1108,20702002007,510,20702,2,7,1,2,2,2,1,1,NA,NA,"RẪY",1,1,"giống sắn địa phương",1,6,NA,10,2,2,2,1,2,1,1,3,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"527",49,"49-510-20702002008",1109,20702002008,510,20702,2,8,1,1,2,2,2,1,NA,NA,"RẪY",1,1,"giống sắn địa phương",1,6,NA,10,2,2,2,1,2,1,24,2,755,NA,NA,NA,1,1,NA,"99",20533,5,NA,15000,"Quang Nam","SCC"
"528",49,"49-510-20702002010",1110,20702002010,510,20702,2,10,1,2,2,2,1,1,NA,NA,"RẪY",1,1,"giống sắn địa phương",1,6,NA,5,2,2,2,1,2,1,2,3,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"529",49,"49-510-20702002013",1111,20702002013,510,20702,2,13,1,2,2,2,1,1,NA,NA,"RẪY",1,1,"giống sắn địa phương",1,6,NA,10,2,2,2,1,2,1,1,3,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"530",49,"49-512-20779004014",683,20779004014,512,20779,4,14,2,1,2,2,2,1,NA,NA,"VƯỜN NHÀ",1,1,"H34",1,2,NA,3,1,2,2,2,2,1,16,5,781,NA,NA,NA,1,1,NA,"Nhà máy sắn sắn Quảng Nam ở Quế Sơn",20665,3,NA,25000,"Quang Nam","SCC"
"531",49,"49-512-20779004015",684,20779004015,512,20779,4,15,2,1,2,2,2,1,NA,NA,"RUỒNG GÒ",1,1,"sắn H34",1,2,NA,2,2,1,2,2,2,1,16,5,780,NA,NA,NA,1,1,NA,"nhà máy tinh bột sắn Quảng Nam ở Quế Sơn",20665,8,NA,7500,"Quang Nam","SCC"
"532",49,"49-513-20833009002",1491,20833009002,513,20833,9,2,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"canh nông xanh",2,7,"tự để lại",20,2,2,1,1,1,1,16,11,763,NA,NA,NA,1,1,"","99",20833,10,NA,14000,"Quang Nam","SCC"
"533",49,"49-513-20833009003",1492,20833009003,513,20833,9,3,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Canh nông xanh",99,6,"",18,2,2,1,1,1,1,16,11,757,NA,NA,NA,1,1,"","99",20833,15,NA,32000,"Quang Nam","SCC"
"534",49,"49-513-20833009008",1493,20833009008,513,20833,9,8,4,1,2,2,2,1,NA,"","THỔ",1,1,"canh nông xanh",1,5,"",5,2,2,2,1,2,2,8,11,770,NA,NA,NA,1,1,"","99",20833,5,NA,24000,"Quang Nam","SCC"
"535",49,"49-509-20650019010",252,20650019010,509,20650,19,10,3,1,2,2,2,1,1,"","RUÔNG SĂN",1,1,"săn nha nươc",1,6,"",6,2,2,2,2,2,1,25,8,756,NA,NA,NA,1,1,"","99",20651,5,NA,6300,"Quang Nam","SCC"
"536",49,"49-517-20983010001",1113,20983010001,517,20983,10,1,1,1,2,2,2,1,NA,NA,NA,NA,1,"sắn",1,6,NA,5,2,2,2,2,2,1,16,2,761,NA,NA,NA,1,1,NA,"99",20983,1,NA,2000,"Quang Nam","SCC"
"537",49,"49-517-20983010003",1114,20983010003,517,20983,10,3,1,NA,NA,NA,NA,1,NA,NA,"TRỒNG SẮN",1,1,"Sắn 3 tháng",1,6,NA,10,2,2,2,2,2,2,25,2,783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"538",49,"49-517-20983010004",1115,20983010004,517,20983,10,4,1,NA,NA,NA,NA,1,NA,NA,"RUỘNG SẮN",1,1,"Sắn 3 tháng",1,6,NA,7,2,2,2,2,2,2,25,2,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"539",49,"49-517-20983010006",1116,20983010006,517,20983,10,6,1,NA,NA,NA,NA,1,NA,NA,"RUỘNG SẮN",1,1,"Sắn 3 tháng",1,6,NA,12,2,2,2,2,2,2,25,2,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"540",49,"49-517-20983010007",1117,20983010007,517,20983,10,7,1,NA,NA,NA,NA,1,NA,NA,"RUỘNG SẮN",1,1,"Sắn 3 tháng",1,7,"Của nhà mình vụ trước để giống lại",10,2,2,2,2,2,2,25,2,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"541",49,"49-518-20383004010",256,20383004010,518,20383,4,10,3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,2,"giống nhà nước",1,6,"",0,2,1,2,1,1,1,21,8,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Nam","SCC"
"542",49,"49-513-20833009012",1494,20833009012,513,20833,9,12,4,1,2,2,2,1,NA,"","1",1,1,"sắn bún xanh",2,6,"",20,2,2,2,2,1,1,14,11,779,NA,NA,NA,1,1,"","99",20665,3,NA,20000,"Quang Nam","SCC"
"543",51,"51-525-21157004008",685,21157004008,525,21157,4,8,2,2,2,2,1,1,NA,NA,"TỔ 2, TRÀ CƯƠNG",1,1,"sắn đỏ (sắn thường)",1,6,NA,20,2,2,2,2,2,1,17,5,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"544",51,"51-525-21157004009",686,21157004009,525,21157,4,9,2,2,2,2,1,1,NA,NA,"RẪY MÌ",1,1,"giống mì gòn đỏ",1,6,NA,6,2,2,2,2,2,2,16,5,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"545",51,"51-525-21157004011",687,21157004011,525,21157,4,11,2,1,2,2,2,1,NA,NA,"SUỐI TRÀ VAN",1,1,"Mì gòn vàng địa phương",1,6,NA,3,2,2,2,1,2,1,9,5,830,NA,NA,NA,1,2,NA,"99",21157,2,NA,900,"Quang Ngai","SCC"
