"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11_MA","M4B11_C3","M4B11_C3AD","M4B11_C3AM","M4B11_C3AY","M4B11_C3B","M4B11_C4","M4B11_C5","KYDIEUTRA"
"1599","20","188","06577","003","007","06577003007",2,2880,28,2,2022,1,1600,12000,1
"1600","20","188","06577","003","007","06577003007",4,3240,28,5,2022,1,1350,12150,1
"1601","20","188","06577","003","008","06577003008",2,1080,6,3,2022,2,605,4838,1
"1602","20","188","06577","003","008","06577003008",4,1080,8,6,2022,2,378,3402,1
"1603","20","188","06577","003","009","06577003009",2,2160,6,3,2022,2,1166,9328,1
"1604","20","188","06577","003","009","06577003009",4,2160,8,6,2022,2,715,6435,1
"1605","20","188","06577","003","010","06577003010",2,2160,6,3,2022,2,1230,9840,1
"1606","20","188","06577","003","010","06577003010",4,2160,9,6,2022,2,720,6480,1
"1607","20","188","06577","003","011","06577003011",2,720,9,3,2022,2,403,3226,1
"1608","20","188","06577","003","011","06577003011",4,720,7,6,2022,2,260,2340,1
"1609","20","188","06577","003","012","06577003012",2,720,6,3,2022,2,412,3296,1
"1610","20","188","06577","003","012","06577003012",4,720,10,6,2022,2,230,2074,1
"1611","20","188","06577","003","014","06577003014",2,2520,10,3,2022,2,1386,11088,1
"1612","20","188","06577","003","014","06577003014",4,2520,8,6,2022,2,857,7713,1
"1613","20","188","06577","003","015","06577003015",2,1080,7,3,2022,2,616,4928,1
"1614","20","188","06577","003","015","06577003015",4,1080,6,6,2022,2,346,3114,1
"1615","22","193","06700","003","008","06700003008",2,1080,5,2,2022,2,420,4200,1
"1616","22","193","06700","003","008","06700003008",4,1080,6,7,2022,2,400,4000,1
"1617","22","194","06742","026","011","06742026011",1,1500,NA,NA,NA,NA,570,6300,1
"1618","22","194","06742","026","012","06742026012",1,1500,NA,NA,NA,NA,550,6500,1
"1619","22","194","06742","026","014","06742026014",1,6000,NA,NA,NA,NA,2700,29000,1
"1620","22","194","06742","026","015","06742026015",1,4000,NA,NA,NA,NA,175,1900,1
"1621","22","199","06868","003","001","06868003001",1,3000,NA,NA,NA,NA,1410,12690,1
"1622","22","199","06868","003","002","06868003002",1,3700,NA,NA,NA,NA,1720,15480,1
"1623","22","199","06868","003","003","06868003003",4,1000,6,8,2022,2,470,4700,1
"1624","22","199","06868","003","004","06868003004",1,2400,NA,NA,NA,NA,1120,10080,1
"1625","22","199","06868","003","005","06868003005",1,2500,NA,NA,NA,NA,1150,10350,1
"1626","22","199","06868","003","006","06868003006",1,1500,NA,NA,NA,NA,705,6345,1
"1627","22","199","06868","003","007","06868003007",2,1000,5,3,2022,2,470,3760,1
"1628","22","199","06868","003","007","06868003007",4,1500,8,8,2022,2,680,6800,1
"1629","22","199","06868","003","008","06868003008",2,3000,7,3,2022,2,1420,11360,1
"1630","22","199","06868","003","008","06868003008",4,5000,6,8,2022,2,2300,23000,1
"1631","22","199","06868","003","009","06868003009",1,600,NA,NA,NA,NA,280,2520,1
"1632","22","199","06868","003","010","06868003010",2,1500,3,3,2022,2,720,5760,1
"1633","22","199","06868","003","010","06868003010",4,3000,6,8,2022,2,1380,13800,1
"1634","22","199","06868","003","011","06868003011",1,3000,NA,NA,NA,NA,1440,12960,1
"1635","22","199","06868","003","012","06868003012",1,1500,NA,NA,NA,NA,690,6210,1
"1636","22","199","06868","003","013","06868003013",1,2000,NA,NA,NA,NA,920,8280,1
"1637","22","199","06868","003","014","06868003014",1,2000,NA,NA,NA,NA,940,8460,1
"1638","22","199","06868","003","015","06868003015",1,2000,NA,NA,NA,NA,950,8550,1
"1639","22","201","06928","005","002","06928005002",2,1800,2,2,2022,1,650,4870,1
"1640","22","201","06928","005","002","06928005002",4,1800,2,6,2022,1,750,6000,1
"1641","22","201","06928","005","003","06928005003",2,1440,3,2,2022,1,520,3900,1
"1642","22","201","06928","005","003","06928005003",4,1440,5,6,2022,1,600,4800,1
"1643","22","201","06928","005","004","06928005004",2,360,2,2,2022,1,130,950,1
"1644","22","201","06928","005","004","06928005004",4,360,4,6,2022,1,150,1200,1
"1645","22","201","06928","005","005","06928005005",2,360,4,2,2022,1,130,950,1
"1646","22","201","06928","005","005","06928005005",4,360,1,6,2022,1,150,1200,1
"1647","22","201","06928","005","006","06928005006",2,720,6,2,2022,1,250,1900,1
"1648","22","201","06928","005","007","06928005007",2,720,3,2,2022,1,250,1900,1
"1649","22","201","06928","005","007","06928005007",4,720,6,6,2022,1,300,2400,1
"1650","22","201","06928","005","008","06928005008",2,360,6,2,2022,1,130,950,1
"1651","22","201","06928","005","008","06928005008",4,360,2,6,2022,1,150,1200,1
"1652","22","201","06928","005","009","06928005009",2,1440,2,2,2022,1,520,3900,1
"1653","22","201","06928","005","009","06928005009",4,1440,9,6,2022,1,600,4800,1
"1654","22","201","06928","005","010","06928005010",2,1800,2,2,2022,1,650,4800,1
"1655","22","201","06928","005","010","06928005010",4,1800,4,6,2022,1,750,6000,1
"1656","22","201","06928","005","011","06928005011",2,720,2,2,2022,1,260,1900,1
"1657","22","201","06928","005","011","06928005011",4,720,8,6,2022,1,300,2400,1
"1658","22","201","06928","005","012","06928005012",2,1440,9,2,2022,1,500,3900,1
"1659","22","201","06928","005","012","06928005012",4,1440,10,6,2022,1,600,4800,1
"1660","22","201","06928","005","013","06928005013",2,720,2,2,2022,1,260,2080,1
"1661","22","201","06928","005","013","06928005013",4,720,1,6,2022,1,300,2250,1
"1662","22","201","06928","005","014","06928005014",2,1440,4,2,2022,1,520,4000,1
"1663","22","201","06928","005","014","06928005014",4,1440,3,6,2022,1,600,4800,1
"1664","22","201","06928","005","015","06928005015",2,1440,10,2,2022,1,520,3900,1
"1665","22","201","06928","005","015","06928005015",4,3900,4,6,2022,1,600,4800,1
"1666","22","202","06988","001","003","06988001003",1,2400,NA,NA,NA,NA,1300,11700,1
"1667","22","202","06988","001","005","06988001005",1,2800,NA,NA,NA,NA,1450,13050,1
"1668","22","202","06988","001","007","06988001007",1,1800,NA,NA,NA,NA,950,8550,1
"1669","22","202","06988","001","008","06988001008",1,1500,NA,NA,NA,NA,800,7200,1
"1670","22","202","06988","001","009","06988001009",1,1000,NA,NA,NA,NA,550,4500,1
"1671","22","202","06988","001","010","06988001010",1,2200,NA,NA,NA,NA,1150,10350,1
"1672","22","202","06988","001","012","06988001012",1,1800,NA,NA,NA,NA,1000,9000,1
"1673","22","202","06988","001","013","06988001013",1,2500,NA,NA,NA,NA,1300,11700,1
"1674","22","202","06988","001","014","06988001014",1,1400,NA,NA,NA,NA,750,7500,1
"1675","22","202","06988","001","015","06988001015",1,1600,NA,NA,NA,NA,950,8500,1
"1676","22","193","07033","002","002","07033002002",2,1800,5,2,2022,2,650,6500,1
"1677","22","193","07033","002","002","07033002002",4,1800,2,6,2022,1,700,7000,1
"1678","22","193","07033","002","005","07033002005",2,480,10,2,2022,2,220,2200,1
"1679","22","193","07033","002","005","07033002005",4,480,7,7,2022,2,210,2100,1
"1680","22","193","07033","002","007","07033002007",2,720,10,2,2022,2,335,3350,1
"1681","22","193","07033","002","007","07033002007",4,720,3,6,2022,2,340,3400,1
"1682","22","193","07033","002","009","07033002009",2,720,20,1,2022,2,252,2772,1
"1683","22","193","07033","002","009","07033002009",4,720,18,7,2022,2,260,2860,1
"1684","22","193","07033","002","010","07033002010",2,720,4,2,2023,2,300,3000,1
"1685","22","193","07033","002","010","07033002010",4,720,3,6,2022,2,280,2800,1
"1686","22","193","07033","002","011","07033002011",2,1080,8,2,2022,2,480,4800,1
"1687","22","193","07033","002","011","07033002011",4,1080,7,7,2022,2,450,4500,1
"1688","22","193","07033","002","012","07033002012",2,1080,2,2,2022,2,450,4500,1
"1689","22","193","07033","002","012","07033002012",4,1080,7,7,2022,2,435,4350,1
"1690","22","205","07126","015","001","07126015001",2,2520,2,2,2022,2,1400,9800,1
"1691","22","205","07126","015","001","07126015001",4,2520,4,5,2022,2,1190,8300,1
"1692","22","205","07126","015","009","07126015009",2,2160,10,2,2022,2,1200,9600,1
"1693","22","205","07126","015","009","07126015009",4,2160,5,8,2022,2,900,7200,1
"1694","22","205","07126","015","013","07126015013",2,2160,8,2,2022,2,1200,9600,1
"1695","22","205","07126","015","013","07126015013",4,2160,5,8,2022,2,900,7200,1
"1696","22","205","07126","015","014","07126015014",2,2160,10,2,2022,2,1200,9600,1
"1697","22","205","07126","015","014","07126015014",4,2160,5,8,2022,2,900,7200,1
"1698","24","213","07231","020","015","07231020015",1,800,NA,NA,NA,NA,500,3500,1
"1699","24","215","07285","004","001","07285004001",2,2160,8,1,2023,2,1260,8190,1
"1700","24","215","07285","004","001","07285004001",4,2160,15,6,2022,2,1165,6990,1
"1701","24","215","07285","004","003","07285004003",2,720,10,1,2023,2,360,2350,1
"1702","24","215","07285","004","003","07285004003",4,720,6,6,2022,2,345,2060,1
"1703","24","215","07285","004","004","07285004004",2,4680,6,1,2023,2,2380,15470,1
"1704","24","215","07285","004","004","07285004004",4,4680,16,6,2022,2,2290,13740,1
"1705","24","215","07285","004","005","07285004005",2,2160,7,1,2023,2,1250,8120,1
"1706","24","215","07285","004","005","07285004005",4,2160,15,6,2022,2,1160,6970,1
"1707","24","215","07285","004","006","07285004006",2,720,8,1,2023,2,420,2500,1
"1708","24","215","07285","004","006","07285004006",4,720,15,6,2022,2,380,2280,1
"1709","24","215","07285","004","007","07285004007",2,1080,6,1,2023,2,538,3450,1
"1710","24","215","07285","004","007","07285004007",4,1080,15,6,2022,2,510,3080,1
"1711","24","215","07285","004","009","07285004009",2,720,6,1,2023,2,350,2300,1
"1712","24","215","07285","004","009","07285004009",4,720,17,6,2022,2,338,2030,1
"1713","24","215","07285","004","011","07285004011",2,720,8,1,2023,2,350,2130,1
"1714","24","215","07285","004","011","07285004011",4,720,14,6,2022,2,335,2025,1
"1715","24","215","07285","004","012","07285004012",2,2160,7,1,2023,2,1050,6825,1
"1716","24","215","07285","004","012","07285004012",4,2160,16,6,2022,2,990,6435,1
"1717","24","215","07285","004","014","07285004014",2,540,8,1,2023,2,280,1820,1
"1718","24","215","07285","004","014","07285004014",4,540,15,6,2022,2,270,1620,1
"1719","24","215","07285","004","015","07285004015",2,1368,8,1,2023,2,670,4030,1
"1720","24","215","07285","004","015","07285004015",4,1080,15,6,2022,2,650,3930,1
"1721","24","216","07309","001","001","07309001001",2,900,6,1,2022,2,504,3528,1
"1722","24","216","07309","001","001","07309001001",4,900,14,5,2022,2,495,3564,1
"1723","24","216","07309","001","002","07309001002",2,2520,7,1,2022,2,1386,9702,1
"1724","24","216","07309","001","002","07309001002",4,2520,26,5,2022,2,1335,9612,1
"1725","24","216","07309","001","003","07309001003",2,1080,5,1,2022,2,602,4214,1
"1726","24","216","07309","001","003","07309001003",4,1080,9,5,2022,2,580,4176,1
"1727","24","216","07309","001","004","07309001004",2,1800,8,1,2022,2,990,6930,1
"1728","24","216","07309","001","004","07309001004",4,1800,10,5,2022,2,955,6876,1
"1729","24","216","07309","001","007","07309001007",2,1800,10,1,2022,2,972,6804,1
"1730","24","216","07309","001","007","07309001007",4,1800,20,5,2022,2,925,6660,1
"1731","24","216","07309","001","008","07309001008",2,720,5,1,2022,2,403,2821,1
"1732","24","216","07309","001","008","07309001008",4,720,12,5,2022,2,385,2772,1
"1733","24","216","07309","001","009","07309001009",2,2520,10,1,2022,2,1386,9702,1
"1734","24","216","07309","001","009","07309001009",4,2520,6,5,2022,2,1360,9792,1
"1735","24","216","07309","001","011","07309001011",2,390,10,2,2022,2,390,2730,1
"1736","24","216","07309","001","011","07309001011",4,720,14,5,2022,2,380,2736,1
"1737","24","216","07309","001","013","07309001013",2,1548,13,1,2022,2,870,6090,1
"1738","24","216","07309","001","013","07309001013",4,1548,6,5,2022,2,820,5904,1
"1739","24","216","07309","001","014","07309001014",2,890,5,1,2022,2,890,6230,1
"1740","24","216","07309","001","014","07309001014",4,1620,13,5,2022,2,875,6300,1
"1741","24","216","07309","001","015","07309001015",2,1440,12,1,2022,2,810,5670,1
"1742","24","216","07309","001","015","07309001015",4,780,15,5,2022,2,780,5616,1
"1743","24","216","07336","008","001","07336008001",2,1800,6,1,2022,2,1026,7182,1
"1744","24","216","07336","008","001","07336008001",4,1800,3,5,2022,2,975,7020,1
"1745","24","216","07336","008","002","07336008002",2,1440,8,1,2022,2,792,5544,1
"1746","24","216","07336","008","002","07336008002",4,1440,8,5,2022,2,750,5400,1
"1747","24","216","07336","008","003","07336008003",2,1090,29,1,2022,2,600,4200,1
"1748","24","216","07336","008","003","07336008003",4,570,8,5,2022,2,570,4101,1
"1749","24","216","07336","008","004","07336008004",2,1080,9,1,2022,2,620,4340,1
"1750","24","216","07336","008","004","07336008004",4,1080,30,5,2022,2,585,4212,1
"1751","24","216","07336","008","005","07336008005",2,1008,8,1,2022,2,564,3948,1
"1752","24","216","07336","008","005","07336008005",4,390,12,5,2022,2,390,2808,1
"1753","24","216","07336","008","008","07336008008",2,1332,5,1,2022,2,758,5306,1
"1754","24","216","07336","008","008","07336008008",4,720,11,5,2022,2,720,5184,1
"1755","24","216","07336","008","009","07336008009",2,1440,8,1,2022,1,795,5565,1
"1756","24","216","07336","008","009","07336008009",4,750,9,5,2022,2,750,5400,1
"1757","24","216","07336","008","010","07336008010",2,2520,14,1,2022,2,1400,9800,1
"1758","24","216","07336","008","010","07336008010",4,1440,23,5,2022,2,780,5616,1
"1759","24","216","07336","008","011","07336008011",2,1800,13,1,2022,2,1026,7182,1
"1760","24","216","07336","008","011","07336008011",4,1800,12,5,2022,2,980,7056,1
"1761","24","216","07336","008","012","07336008012",2,1440,6,1,2022,2,800,5760,1
"1762","24","216","07336","008","012","07336008012",4,1440,9,5,2022,2,763,5494,1
"1763","24","216","07336","008","013","07336008013",2,1116,5,1,2022,2,640,4480,1
"1764","24","216","07336","008","013","07336008013",4,1116,13,5,2022,2,600,4320,1
"1765","24","216","07366","007","001","07366007001",2,2520,5,1,2022,2,1400,10500,1
"1766","24","216","07366","007","001","07366007001",4,2520,6,7,2022,2,1365,10300,1
"1767","24","216","07366","007","002","07366007002",2,1800,16,12,2021,1,1025,7700,1
"1768","24","216","07366","007","002","07366007002",4,1800,14,7,2022,2,975,7300,1
"1769","24","216","07366","007","005","07366007005",2,2520,9,1,2022,2,1420,10700,1
"1770","24","216","07366","007","005","07366007005",4,2520,8,7,2022,2,1360,10200,1
"1771","24","216","07366","007","006","07366007006",2,1800,16,12,2021,1,1000,7500,1
"1772","24","216","07366","007","006","07366007006",4,1800,9,6,2022,1,950,7200,1
"1773","24","216","07366","007","007","07366007007",2,1440,12,1,2022,2,810,6100,1
"1774","24","216","07366","007","007","07366007007",4,1440,8,7,2022,2,760,5800,1
"1775","24","216","07366","007","008","07366007008",2,2016,8,1,2022,2,1130,8500,1
"1776","24","216","07366","007","008","07366007008",4,1080,8,7,2022,2,588,4400,1
"1777","24","216","07366","007","010","07366007010",2,1440,9,1,2022,2,810,6100,1
"1778","24","216","07366","007","010","07366007010",4,1440,8,7,2022,2,780,5900,1
"1779","24","216","07366","007","011","07366007011",2,4680,7,1,2022,2,2600,19500,1
"1780","24","216","07366","007","011","07366007011",4,4680,8,7,2022,2,2535,19000,1
"1781","24","216","07366","007","012","07366007012",2,2160,18,12,2021,1,1200,9000,1
"1782","24","216","07366","007","012","07366007012",4,2160,15,7,2022,2,1140,8600,1
"1783","24","216","07366","007","015","07366007015",2,1080,23,12,2021,1,600,4500,1
"1784","24","216","07366","007","015","07366007015",4,1080,15,7,2022,2,570,4300,1
"1785","24","218","07480","010","001","07480010001",2,540,6,2,2022,2,300,2500,1
"1786","24","218","07480","010","001","07480010001",4,540,13,6,2022,2,300,2400,1
"1787","24","218","07480","010","002","07480010002",2,2520,7,2,2022,2,1450,10000,1
"1788","24","218","07480","010","002","07480010002",4,1440,12,6,2022,2,800,5700,1
"1789","24","218","07480","010","002","07480010002",6,1080,6,5,2022,2,380,5500,1
"1790","24","218","07480","010","003","07480010003",2,900,2,2,2022,2,500,4050,1
"1791","24","218","07480","010","003","07480010003",4,900,16,5,2022,2,490,3450,1
"1792","24","218","07480","010","004","07480010004",2,1080,27,1,2022,2,590,4650,1
"1793","24","218","07480","010","004","07480010004",4,1080,30,5,2022,2,590,4800,1
"1794","24","218","07480","010","004","07480010004",6,720,30,5,2022,2,250,3650,1
"1795","24","218","07480","010","005","07480010005",2,360,4,2,2022,2,210,1600,1
"1796","24","218","07480","010","005","07480010005",4,360,6,6,2022,2,205,1590,1
"1797","24","218","07480","010","006","07480010006",2,360,26,1,2022,2,230,1495,1
"1798","24","218","07480","010","006","07480010006",4,2160,30,5,2022,2,1200,7800,1
"1799","24","218","07480","010","007","07480010007",2,720,30,1,2022,2,440,2860,1
"1800","24","218","07480","010","007","07480010007",4,1260,29,5,2022,2,720,4680,1
"1801","24","218","07480","010","008","07480010008",2,1260,23,1,2022,2,800,5200,1
"1802","24","218","07480","010","008","07480010008",4,1440,28,5,2022,2,810,5265,1
"1803","24","218","07480","010","009","07480010009",2,540,29,1,2022,2,340,2210,1
"1804","24","218","07480","010","009","07480010009",4,2520,30,5,2022,2,1400,9100,1
"1805","24","218","07480","010","012","07480010012",2,432,27,1,2022,2,250,1750,1
"1806","24","218","07480","010","012","07480010012",4,432,18,5,2022,2,230,1420,1
"1807","24","218","07480","010","013","07480010013",2,408,25,1,2022,2,230,1650,1
"1808","24","218","07480","010","013","07480010013",4,816,18,5,2022,2,455,3185,1
"1809","24","218","07480","010","014","07480010014",2,744,26,1,2022,2,410,2870,1
"1810","24","218","07480","010","015","07480010015",2,1056,25,1,2022,2,630,4410,1
"1811","24","218","07480","010","015","07480010015",4,2880,18,5,2022,2,1580,11050,1
