"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_rice_hh"
"01","Ha Noi","281","ung Hoa","10372","Cao Thanh",699
"01","Ha Noi","281","ung Hoa","10375","Lien Bat",1163
"01","Ha Noi","281","ung Hoa","10378","Son Cong",1113
"01","Ha Noi","281","ung Hoa","10381","Dong Tien",1245
"01","Ha Noi","281","ung Hoa","10384","Phuong Tu",1656
"01","Ha Noi","281","ung Hoa","10387","Trung Tu",1066
"01","Ha Noi","281","ung Hoa","10390","Dong Tan",1106
"01","Ha Noi","281","ung Hoa","10393","Tao Duong Van",1210
"01","Ha Noi","281","ung Hoa","10396","Van Thai",1799
"01","Ha Noi","281","ung Hoa","10399","Minh Duc",1010
"01","Ha Noi","281","ung Hoa","10402","Hoa Lam",1179
"01","Ha Noi","281","ung Hoa","10405","Hoa Xa",196
"01","Ha Noi","281","ung Hoa","10408","Tram Long",683
"01","Ha Noi","281","ung Hoa","10411","Kim Duong",1212
"01","Ha Noi","281","ung Hoa","10414","Hoa Nam",1150
"01","Ha Noi","281","ung Hoa","10417","Hoa Phu",1277
"01","Ha Noi","281","ung Hoa","10420","Doi Binh",1308
"01","Ha Noi","281","ung Hoa","10423","Dai Hung",773
"01","Ha Noi","281","ung Hoa","10426","Dong Lo",1093
"01","Ha Noi","281","ung Hoa","10429","Phu Luu",904
"01","Ha Noi","281","ung Hoa","10432","Dai Cuong",839
"01","Ha Noi","281","ung Hoa","10435","Luu Hoang",742
"01","Ha Noi","281","ung Hoa","10438","Hong Quang",1328
"01","Ha Noi","282","My Duc","10441","Dai Nghia",1293
"01","Ha Noi","282","My Duc","10444","Dong Tam",1091
"01","Ha Noi","282","My Duc","10447","Thuong Lam",1034
"01","Ha Noi","282","My Duc","10450","Tuy Lai",2218
"01","Ha Noi","282","My Duc","10453","Phuc Lam",1215
"01","Ha Noi","282","My Duc","10456","My Thanh",714
"01","Ha Noi","282","My Duc","10459","Bot Xuyen",1497
"01","Ha Noi","282","My Duc","10462","An My",948
"01","Ha Noi","282","My Duc","10465","Hong Son",1159
"01","Ha Noi","282","My Duc","10468","Le Thanh",1730
"01","Ha Noi","282","My Duc","10471","Xuy Xa",1450
"01","Ha Noi","282","My Duc","10474","Phung Xa",1339
"01","Ha Noi","282","My Duc","10477","Phu Luu Te",1327
"01","Ha Noi","282","My Duc","10480","Dai Hung",1156
"01","Ha Noi","282","My Duc","10483","Van Kim",1134
"01","Ha Noi","282","My Duc","10486","Doc Tin",763
"01","Ha Noi","282","My Duc","10489","Huong Son",3030
"01","Ha Noi","282","My Duc","10492","Hung Tien",1238
"01","Ha Noi","282","My Duc","10495","An Tien",1364
"01","Ha Noi","282","My Duc","10498","Hop Tien",2159
"01","Ha Noi","282","My Duc","10501","Hop Thanh",1971
"01","Ha Noi","282","My Duc","10504","An Phu",1601
"02","Ha Giang","024","Ha Giang","00688","Quang Trung",27
"02","Ha Giang","024","Ha Giang","00691","Tran Phu",1
"02","Ha Giang","024","Ha Giang","00692","Ngoc Ha",3
"02","Ha Giang","024","Ha Giang","00694","Nguyen Trai",2
"02","Ha Giang","024","Ha Giang","00697","Minh Khai",1
"02","Ha Giang","024","Ha Giang","00700","Ngoc Duong",403
"02","Ha Giang","024","Ha Giang","00946","Phuong Do",809
"02","Ha Giang","024","Ha Giang","00949","Phuong Thien",760
"02","Ha Giang","026","Dong Van","00712","Pho Bang",68
"02","Ha Giang","026","Dong Van","00715","Lung Cu",614
"02","Ha Giang","026","Dong Van","00718","Ma Le",649
"02","Ha Giang","026","Dong Van","00721","Dong Van",557
"02","Ha Giang","026","Dong Van","00724","Lung Tao",85
"02","Ha Giang","026","Dong Van","00727","Pho La",231
"02","Ha Giang","026","Dong Van","00730","Thai Phin Tung",255
"02","Ha Giang","026","Dong Van","00733","Sung La",11
"02","Ha Giang","026","Dong Van","00736","Xa Phin",0
"02","Ha Giang","026","Dong Van","00739","Ta Phin",42
"02","Ha Giang","026","Dong Van","00742","Ta Lung",33
"02","Ha Giang","026","Dong Van","00745","Pho Cao",664
"02","Ha Giang","026","Dong Van","00748","Sinh Lung",0
"02","Ha Giang","026","Dong Van","00751","Sang Tung",0
"02","Ha Giang","026","Dong Van","00754","Lung Thau",32
"02","Ha Giang","026","Dong Van","00757","Ho Quang Phin",2
"02","Ha Giang","026","Dong Van","00760","Van Chai",1
"02","Ha Giang","026","Dong Van","00763","Lung Phin",3
"02","Ha Giang","026","Dong Van","00766","Sung Trai",0
"02","Ha Giang","027","Meo Vac","00769","Meo Vac",59
"02","Ha Giang","027","Meo Vac","00772","Thuong Phung",629
"02","Ha Giang","027","Meo Vac","00775","Pai Lung",132
"02","Ha Giang","027","Meo Vac","00778","Xin Cai",585
"02","Ha Giang","027","Meo Vac","00781","Pa Vi",13
"02","Ha Giang","027","Meo Vac","00784","Giang Chu Phin",72
"02","Ha Giang","027","Meo Vac","00787","Sung Tra",5
"02","Ha Giang","027","Meo Vac","00790","Sung Mang",85
"02","Ha Giang","027","Meo Vac","00793","Son Vi",759
"02","Ha Giang","027","Meo Vac","00796","Ta Lung",109
"02","Ha Giang","027","Meo Vac","00799","Can Chu Phin",27
"02","Ha Giang","027","Meo Vac","00802","Lung Pu",21
"02","Ha Giang","027","Meo Vac","00805","Lung Chinh",72
"02","Ha Giang","027","Meo Vac","00808","Tat Nga",587
"02","Ha Giang","027","Meo Vac","00811","Nam Ban",629
"02","Ha Giang","027","Meo Vac","00814","Khau Vai",326
"02","Ha Giang","027","Meo Vac","00815","Niem Tong",311
"02","Ha Giang","027","Meo Vac","00817","Niem Son",556
"02","Ha Giang","028","Yen Minh","00820","Yen Minh",734
"02","Ha Giang","028","Yen Minh","00823","Thang Mo",398
"02","Ha Giang","028","Yen Minh","00826","Phu Lung",427
"02","Ha Giang","028","Yen Minh","00829","Sung Trang",312
"02","Ha Giang","028","Yen Minh","00832","Bach Dich",641
"02","Ha Giang","028","Yen Minh","00835","Na Khe",752
"02","Ha Giang","028","Yen Minh","00838","Sung Thai",243
"02","Ha Giang","028","Yen Minh","00841","Huu Vinh",474
"02","Ha Giang","028","Yen Minh","00844","Lao Va Chai",854
"02","Ha Giang","028","Yen Minh","00847","Mau Due",642
"02","Ha Giang","028","Yen Minh","00850","Dong Minh",524
"02","Ha Giang","028","Yen Minh","00853","Mau Long",794
"02","Ha Giang","028","Yen Minh","00856","Ngam La",529
"02","Ha Giang","028","Yen Minh","00859","Ngoc Long",1312
"02","Ha Giang","028","Yen Minh","00862","Duong Thuong",38
"02","Ha Giang","028","Yen Minh","00865","Lung Ho",97
"02","Ha Giang","028","Yen Minh","00868","Du Tien",478
"02","Ha Giang","028","Yen Minh","00871","Du Gia",572
"02","Ha Giang","029","Quan Ba","00874","Tam Son",747
"02","Ha Giang","029","Quan Ba","00877","Bat Dai Son",421
"02","Ha Giang","029","Quan Ba","00880","Nghia Thuan",635
"02","Ha Giang","029","Quan Ba","00883","Can Ty",98
"02","Ha Giang","029","Quan Ba","00886","Cao Ma Po",144
"02","Ha Giang","029","Quan Ba","00889","Thanh Van",403
"02","Ha Giang","029","Quan Ba","00892","Tung Vai",868
"02","Ha Giang","029","Quan Ba","00895","Dong Ha",545
"02","Ha Giang","029","Quan Ba","00898","Quan Ba",509
"02","Ha Giang","029","Quan Ba","00901","Lung Tam",329
"02","Ha Giang","029","Quan Ba","00904","Quyet Tien",1389
"02","Ha Giang","029","Quan Ba","00907","Ta Van",521
"02","Ha Giang","029","Quan Ba","00910","Thai An",298
"02","Ha Giang","030","Vi Xuyen","00703","Kim Thach",546
"02","Ha Giang","030","Vi Xuyen","00706","Phu Linh",1176
"02","Ha Giang","030","Vi Xuyen","00709","Kim Linh",562
"02","Ha Giang","030","Vi Xuyen","00913","Vi Xuyen",337
"02","Ha Giang","030","Vi Xuyen","00916","Nong Truong Viet Lam",454
"02","Ha Giang","030","Vi Xuyen","00919","Minh Tan",1204
"02","Ha Giang","030","Vi Xuyen","00922","Thuan Hoa",1244
"02","Ha Giang","030","Vi Xuyen","00925","Tung Ba",1536
"02","Ha Giang","030","Vi Xuyen","00928","Thanh Thuy",348
"02","Ha Giang","030","Vi Xuyen","00931","Thanh Duc",159
"02","Ha Giang","030","Vi Xuyen","00934","Phong Quang",517
"02","Ha Giang","030","Vi Xuyen","00937","Xin Chai",174
"02","Ha Giang","030","Vi Xuyen","00940","Phuong Tien",636
"02","Ha Giang","030","Vi Xuyen","00943","Lao Chai",359
"02","Ha Giang","030","Vi Xuyen","00952","Cao Bo",743
"02","Ha Giang","030","Vi Xuyen","00955","Dao Duc",816
"02","Ha Giang","030","Vi Xuyen","00958","Thuong Son",1142
"02","Ha Giang","030","Vi Xuyen","00961","Linh Ho",1785
"02","Ha Giang","030","Vi Xuyen","00964","Quang Ngan",466
"02","Ha Giang","030","Vi Xuyen","00967","Viet Lam",803
"02","Ha Giang","030","Vi Xuyen","00970","Ngoc Linh",902
"02","Ha Giang","030","Vi Xuyen","00973","Ngoc Minh",934
"02","Ha Giang","030","Vi Xuyen","00976","Bach Ngoc",826
"02","Ha Giang","030","Vi Xuyen","00979","Trung Thanh",1277
"02","Ha Giang","031","Bac Me","00982","Minh Son",1021
"02","Ha Giang","031","Bac Me","00985","Giap Trung",880
"02","Ha Giang","031","Bac Me","00988","Yen Dinh",724
"02","Ha Giang","031","Bac Me","00991","Yen Phu",836
"02","Ha Giang","031","Bac Me","00994","Minh Ngoc",734
"02","Ha Giang","031","Bac Me","00997","Yen Phong",405
"02","Ha Giang","031","Bac Me","01000","Lac Nong",420
"02","Ha Giang","031","Bac Me","01003","Phu Nam",564
"02","Ha Giang","031","Bac Me","01006","Yen Cuong",1103
"02","Ha Giang","031","Bac Me","01009","Thuong Tan",386
"02","Ha Giang","031","Bac Me","01012","Duong Am",671
"02","Ha Giang","031","Bac Me","01015","Duong Hong",782
"02","Ha Giang","031","Bac Me","01018","Phieng Luong",222
"02","Ha Giang","032","Hoang Su Phi","01021","Vinh Quang",78
"02","Ha Giang","032","Hoang Su Phi","01024","Ban May",441
"02","Ha Giang","032","Hoang Su Phi","01027","Thang Tin",405
"02","Ha Giang","032","Hoang Su Phi","01030","Then Chu Phin",342
"02","Ha Giang","032","Hoang Su Phi","01033","Po Lo",660
"02","Ha Giang","032","Hoang Su Phi","01036","Ban Phung",459
"02","Ha Giang","032","Hoang Su Phi","01039","Tung San",596
"02","Ha Giang","032","Hoang Su Phi","01042","Chien Pho",735
"02","Ha Giang","032","Hoang Su Phi","01045","Dan Van",445
"02","Ha Giang","032","Hoang Su Phi","01048","Tu Nhan",737
"02","Ha Giang","032","Hoang Su Phi","01051","Tan Tien",782
"02","Ha Giang","032","Hoang Su Phi","01054","Nang Don",376
"02","Ha Giang","032","Hoang Su Phi","01057","Po Ly Ngai",388
"02","Ha Giang","032","Hoang Su Phi","01060","San Xa Ho",444
"02","Ha Giang","032","Hoang Su Phi","01063","Ban Luoc",437
"02","Ha Giang","032","Hoang Su Phi","01066","Ngam Dang Vai",439
"02","Ha Giang","032","Hoang Su Phi","01069","Ban Nhung",489
"02","Ha Giang","032","Hoang Su Phi","01072","Ta Su Choong",321
"02","Ha Giang","032","Hoang Su Phi","01075","Nam Dich",345
"02","Ha Giang","032","Hoang Su Phi","01078","Ban Peo",263
"02","Ha Giang","032","Hoang Su Phi","01081","Ho Thau",399
"02","Ha Giang","032","Hoang Su Phi","01084","Nam Son",591
"02","Ha Giang","032","Hoang Su Phi","01087","Nam Ty",545
"02","Ha Giang","032","Hoang Su Phi","01090","Thong Nguyen",570
"02","Ha Giang","032","Hoang Su Phi","01093","Nam Khoa",555
"02","Ha Giang","033","Xin Man","01096","Coc Pai",299
"02","Ha Giang","033","Xin Man","01099","Nan Xin",645
"02","Ha Giang","033","Xin Man","01102","Ban Diu",897
"02","Ha Giang","033","Xin Man","01105","Chi Ca",570
"02","Ha Giang","033","Xin Man","01108","Xin Man",191
"02","Ha Giang","033","Xin Man","01111","Trung Thinh",440
"02","Ha Giang","033","Xin Man","01114","Then Phang",863
"02","Ha Giang","033","Xin Man","01117","Ngan Chien",733
"02","Ha Giang","033","Xin Man","01120","Pa Vay Su",314
"02","Ha Giang","033","Xin Man","01123","Coc Re",453
"02","Ha Giang","033","Xin Man","01126","Thu Ta",541
"02","Ha Giang","033","Xin Man","01129","Nan Ma",557
"02","Ha Giang","033","Xin Man","01132","Ta Nhiu",741
"02","Ha Giang","033","Xin Man","01135","Ban Ngo",681
"02","Ha Giang","033","Xin Man","01138","Che La",633
"02","Ha Giang","033","Xin Man","01141","Nam Dan",686
"02","Ha Giang","033","Xin Man","01144","Quang Nguyen",1007
"02","Ha Giang","033","Xin Man","01147","Na Chi",844
"02","Ha Giang","033","Xin Man","01150","Khuon Lung",546
"02","Ha Giang","034","Bac Quang","01153","Viet Quang",786
"02","Ha Giang","034","Bac Quang","01156","Vinh Tuy",118
"02","Ha Giang","034","Bac Quang","01159","Tan Lap",474
"02","Ha Giang","034","Bac Quang","01162","Tan Thanh",567
"02","Ha Giang","034","Bac Quang","01165","Dong Tien",419
"02","Ha Giang","034","Bac Quang","01168","Dong Tam",1013
"02","Ha Giang","034","Bac Quang","01171","Tan Quang",651
"02","Ha Giang","034","Bac Quang","01174","Thuong Binh",398
"02","Ha Giang","034","Bac Quang","01177","Huu San",563
"02","Ha Giang","034","Bac Quang","01180","Kim Ngoc",767
"02","Ha Giang","034","Bac Quang","01183","Viet Vinh",966
"02","Ha Giang","034","Bac Quang","01186","Bang Hanh",1029
"02","Ha Giang","034","Bac Quang","01189","Quang Minh",2105
"02","Ha Giang","034","Bac Quang","01192","Lien Hiep",910
"02","Ha Giang","034","Bac Quang","01195","Vo Diem",1237
"02","Ha Giang","034","Bac Quang","01198","Viet Hong",576
"02","Ha Giang","034","Bac Quang","01201","Hung An",982
"02","Ha Giang","034","Bac Quang","01204","Duc Xuan",490
"02","Ha Giang","034","Bac Quang","01207","Tien Kieu",839
"02","Ha Giang","034","Bac Quang","01210","Vinh Hao",701
"02","Ha Giang","034","Bac Quang","01213","Vinh Phuc",1712
"02","Ha Giang","034","Bac Quang","01216","Dong Yen",1628
"02","Ha Giang","034","Bac Quang","01219","Dong Thanh",333
"02","Ha Giang","035","Quang Binh","01222","Xuan Minh",486
"02","Ha Giang","035","Quang Binh","01225","Tien Nguyen",933
"02","Ha Giang","035","Quang Binh","01228","Tan Nam",620
"02","Ha Giang","035","Quang Binh","01231","Ban Ria",397
"02","Ha Giang","035","Quang Binh","01234","Yen Thanh",664
"02","Ha Giang","035","Quang Binh","01237","Yen Binh",1227
"02","Ha Giang","035","Quang Binh","01240","Tan Trinh",942
"02","Ha Giang","035","Quang Binh","01243","Tan Bac",922
"02","Ha Giang","035","Quang Binh","01246","Bang Lang",1463
"02","Ha Giang","035","Quang Binh","01249","Yen Ha",874
"02","Ha Giang","035","Quang Binh","01252","Huong Son",576
"02","Ha Giang","035","Quang Binh","01255","Xuan Giang",1095
"02","Ha Giang","035","Quang Binh","01258","Na Khuong",496
"02","Ha Giang","035","Quang Binh","01261","Tien Yen",831
"02","Ha Giang","035","Quang Binh","01264","Vi Thuong",1229
"04","Cao Bang","040","Cao Bang","01267","Song Hien",157
"04","Cao Bang","040","Cao Bang","01270","Song Bang",129
"04","Cao Bang","040","Cao Bang","01273","Hop Giang",5
"04","Cao Bang","040","Cao Bang","01276","Tan Giang",46
"04","Cao Bang","040","Cao Bang","01279","Ngoc Xuan",437
"04","Cao Bang","040","Cao Bang","01282","De Tham",867
"04","Cao Bang","040","Cao Bang","01285","Hoa Chung",197
"04","Cao Bang","040","Cao Bang","01288","Duyet Trung",87
"04","Cao Bang","040","Cao Bang","01693","Vinh Quang",938
"04","Cao Bang","040","Cao Bang","01705","Hung Dao",1137
"04","Cao Bang","040","Cao Bang","01720","Chu Trinh",436
"04","Cao Bang","042","Bao Lam","01290","Pac Mi au",381
"04","Cao Bang","042","Bao Lam","01291","Duc Hanh",708
"04","Cao Bang","042","Bao Lam","01294","Ly Bon",890
"04","Cao Bang","042","Bao Lam","01296","Nam Cao",630
"04","Cao Bang","042","Bao Lam","01297","Nam Quang",485
"04","Cao Bang","042","Bao Lam","01300","Vinh Quang",895
"04","Cao Bang","042","Bao Lam","01303","Quang Lam",765
"04","Cao Bang","042","Bao Lam","01304","Thach Lam",811
"04","Cao Bang","042","Bao Lam","01306","Tan Viet",224
"04","Cao Bang","042","Bao Lam","01309","Vinh Phong",484
"04","Cao Bang","042","Bao Lam","01312","Mong An",736
"04","Cao Bang","042","Bao Lam","01315","Thai Hoc",658
"04","Cao Bang","042","Bao Lam","01316","ThaI Son",584
"04","Cao Bang","042","Bao Lam","01318","Yen Tho",986
"04","Cao Bang","043","Bao Lac","01321","Bao Lac",214
"04","Cao Bang","043","Bao Lac","01324","Coc Pang",650
"04","Cao Bang","043","Bao Lac","01327","Thuong Ha",851
"04","Cao Bang","043","Bao Lac","01330","Co Ba",660
"04","Cao Bang","043","Bao Lac","01333","Bao Toan",554
"04","Cao Bang","043","Bao Lac","01336","Khanh Xuan",366
"04","Cao Bang","043","Bao Lac","01339","Xuan Truong",577
"04","Cao Bang","043","Bao Lac","01342","Hong Tri",626
"04","Cao Bang","043","Bao Lac","01343","Kim Cuc",576
"04","Cao Bang","043","Bao Lac","01345","Phan Thanh",524
"04","Cao Bang","043","Bao Lac","01348","Hong An",76
"04","Cao Bang","043","Bao Lac","01351","Hung Dao",624
"04","Cao Bang","043","Bao Lac","01352","Hung Thinh",476
"04","Cao Bang","043","Bao Lac","01354","Huy Giap",547
"04","Cao Bang","043","Bao Lac","01357","Dinh Phung",547
"04","Cao Bang","043","Bao Lac","01359","Son Lap",323
"04","Cao Bang","043","Bao Lac","01360","Son Lo",574
"04","Cao Bang","044","Thong Nong","01363","Thong Nong",336
"04","Cao Bang","044","Thong Nong","01366","Can Yen",421
"04","Cao Bang","044","Thong Nong","01367","Can Nong",310
"04","Cao Bang","044","Thong Nong","01369","Vi Quang",137
"04","Cao Bang","044","Thong Nong","01372","Luong Thong",435
"04","Cao Bang","044","Thong Nong","01375","Da Thong",735
"04","Cao Bang","044","Thong Nong","01378","Ngoc Dong",236
"04","Cao Bang","044","Thong Nong","01381","Yen Son",86
"04","Cao Bang","044","Thong Nong","01384","Luong Can",503
"04","Cao Bang","044","Thong Nong","01387","Thanh Long",268
"04","Cao Bang","044","Thong Nong","01390","Binh Lang",250
"04","Cao Bang","045","Ha Quang","01392","Xuan Hoa",847
"04","Cao Bang","045","Ha Quang","01393","Lung Nam",225
"04","Cao Bang","045","Ha Quang","01396","Keo Yen",246
"04","Cao Bang","045","Ha Quang","01399","Truong Ha",392
"04","Cao Bang","045","Ha Quang","01402","Van An",161
"04","Cao Bang","045","Ha Quang","01405","Cai Vien",23
"04","Cao Bang","045","Ha Quang","01408","Na Sac",275
"04","Cao Bang","045","Ha Quang","01411","Noi Thon",0
"04","Cao Bang","045","Ha Quang","01414","Tong Cot",132
"04","Cao Bang","045","Ha Quang","01417","Soc Ha",563
"04","Cao Bang","045","Ha Quang","01420","Thuong Thon",1
"04","Cao Bang","045","Ha Quang","01423","Van Dinh",27
"04","Cao Bang","045","Ha Quang","01426","Hong Si",0
"04","Cao Bang","045","Ha Quang","01429","Si Hai",0
"04","Cao Bang","045","Ha Quang","01432","Quy Quan",196
"04","Cao Bang","045","Ha Quang","01435","Ma Ba",1
"04","Cao Bang","045","Ha Quang","01438","Phu Ngoc",723
"04","Cao Bang","045","Ha Quang","01441","Dao Ngan",541
"04","Cao Bang","045","Ha Quang","01444","Ha Thon",13
"04","Cao Bang","046","Tra Linh","01447","Hung Quoc",716
"04","Cao Bang","046","Tra Linh","01450","Co Muoi",319
"04","Cao Bang","046","Tra Linh","01453","Tri Phuong",500
"04","Cao Bang","046","Tra Linh","01456","Quang Han",540
"04","Cao Bang","046","Tra Linh","01459","Quang Vinh",91
"04","Cao Bang","046","Tra Linh","01462","Xuan Noi",391
"04","Cao Bang","046","Tra Linh","01465","Quang Trung",418
"04","Cao Bang","046","Tra Linh","01468","Luu Ngoc",146
"04","Cao Bang","046","Tra Linh","01471","Cao Chuong",710
"04","Cao Bang","046","Tra Linh","01474","Quoc Toan",448
"04","Cao Bang","047","Trung Khanh","01477","Trung Khanh",215
"04","Cao Bang","047","Trung Khanh","01480","Ngoc Khe",638
"04","Cao Bang","047","Trung Khanh","01481","Ngoc Con",569
"04","Cao Bang","047","Trung Khanh","01483","Phong Nam",314
"04","Cao Bang","047","Trung Khanh","01486","Ngoc Chung",228
"04","Cao Bang","047","Trung Khanh","01489","Dinh Phong",743
"04","Cao Bang","047","Trung Khanh","01492","Lang Yen",284
"04","Cao Bang","047","Trung Khanh","01495","Dam Thuy",1160
"04","Cao Bang","047","Trung Khanh","01498","Kham Thanh",458
"04","Cao Bang","047","Trung Khanh","01501","Chi Vien",974
"04","Cao Bang","047","Trung Khanh","01504","Lang Hieu",423
"04","Cao Bang","047","Trung Khanh","01507","Phong Chau",505
"04","Cao Bang","047","Trung Khanh","01510","Dinh Minh",339
"04","Cao Bang","047","Trung Khanh","01513","Canh Tien",422
"04","Cao Bang","047","Trung Khanh","01516","Trung Phuc",737
"04","Cao Bang","047","Trung Khanh","01519","Cao Thang",766
"04","Cao Bang","047","Trung Khanh","01522","Duc Hong",738
"04","Cao Bang","047","Trung Khanh","01525","Thong Hoe",441
"04","Cao Bang","047","Trung Khanh","01528","Than Giap",365
"04","Cao Bang","047","Trung Khanh","01531","Doai Con",424
"04","Cao Bang","048","Ha Lang","01534","Minh Long",469
"04","Cao Bang","048","Ha Lang","01537","Ly Quoc",489
"04","Cao Bang","048","Ha Lang","01540","Thang Loi",496
"04","Cao Bang","048","Ha Lang","01543","Dong Loan",301
"04","Cao Bang","048","Ha Lang","01546","Duc Quang",348
"04","Cao Bang","048","Ha Lang","01549","Kim Loan",284
"04","Cao Bang","048","Ha Lang","01552","Quang Long",356
"04","Cao Bang","048","Ha Lang","01555","An Lac",461
"04","Cao Bang","048","Ha Lang","01558","Thanh Nhat",401
"04","Cao Bang","048","Ha Lang","01561","Vinh Quy",388
"04","Cao Bang","048","Ha Lang","01564","Viet Chu",425
"04","Cao Bang","048","Ha Lang","01567","Co Ngan",365
"04","Cao Bang","048","Ha Lang","01570","Thai Duc",273
"04","Cao Bang","048","Ha Lang","01573","Thi Hoa",383
"04","Cao Bang","049","Quang Uyen","01576","Quang Uyen",237
"04","Cao Bang","049","Quang Uyen","01579","Phi Hai",730
"04","Cao Bang","049","Quang Uyen","01582","Quang Hung",406
"04","Cao Bang","049","Quang Uyen","01585","Binh Lang",424
"04","Cao Bang","049","Quang Uyen","01588","Quoc Dan",525
"04","Cao Bang","049","Quang Uyen","01591","Quoc Phong",244
"04","Cao Bang","049","Quang Uyen","01594","Doc Lap",521
"04","Cao Bang","049","Quang Uyen","01597","Cai Bo",540
"04","Cao Bang","049","Quang Uyen","01600","Doai Khon",326
"04","Cao Bang","049","Quang Uyen","01603","Phuc Sen",413
"04","Cao Bang","049","Quang Uyen","01606","Chi Thao",659
"04","Cao Bang","049","Quang Uyen","01609","Tu Do",661
"04","Cao Bang","049","Quang Uyen","01612","Hong Dinh",586
"04","Cao Bang","049","Quang Uyen","01615","Hong Quang",419
"04","Cao Bang","049","Quang Uyen","01618","Ngoc Dong",650
"04","Cao Bang","049","Quang Uyen","01621","Hoang Hai",441
"04","Cao Bang","049","Quang Uyen","01624","Hanh Phuc",516
"04","Cao Bang","050","Phuc Hoa","01627","Ta Lung",68
"04","Cao Bang","050","Phuc Hoa","01630","Trieu Au",499
"04","Cao Bang","050","Phuc Hoa","01633","Hong Dai",439
"04","Cao Bang","050","Phuc Hoa","01636","Cach Linh",620
"04","Cao Bang","050","Phuc Hoa","01639","Dai Son",370
"04","Cao Bang","050","Phuc Hoa","01642","Luong Thien",156
"04","Cao Bang","050","Phuc Hoa","01645","Tien Thanh",400
