"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_coffee_hh"
"82","Tien Giang","818","Tan Phuoc","28348","Tan Hoa Tay",0
"82","Tien Giang","818","Tan Phuoc","28351","My Phuoc",0
"82","Tien Giang","818","Tan Phuoc","28354","Tan Lap 2",0
"82","Tien Giang","818","Tan Phuoc","28357","Phuoc Lap",0
"82","Tien Giang","819","Cai Be","28360","Cai Be",0
"82","Tien Giang","819","Cai Be","28363","Hau My Bac B",0
"82","Tien Giang","819","Cai Be","28366","Hau My Bac A",0
"82","Tien Giang","819","Cai Be","28369","My Trung",0
"82","Tien Giang","819","Cai Be","28372","Hau My Trinh",0
"82","Tien Giang","819","Cai Be","28375","Hau My Phu",0
"82","Tien Giang","819","Cai Be","28378","My Tan",0
"82","Tien Giang","819","Cai Be","28381","My Loi B",0
"82","Tien Giang","819","Cai Be","28384","Thien Trung",0
"82","Tien Giang","819","Cai Be","28387","My Hoi",0
"82","Tien Giang","819","Cai Be","28390","An Cu",1
"82","Tien Giang","819","Cai Be","28393","Hau Thanh",0
"82","Tien Giang","819","Cai Be","28396","My Loi A",0
"82","Tien Giang","819","Cai Be","28399","Hoa Khanh",0
"82","Tien Giang","819","Cai Be","28402","Thien Tri",0
"82","Tien Giang","819","Cai Be","28405","My Duc Dong",0
"82","Tien Giang","819","Cai Be","28408","My Duc Tay",0
"82","Tien Giang","819","Cai Be","28411","Dong Hoa Hiep",0
"82","Tien Giang","819","Cai Be","28414","An Thai Dong",0
"82","Tien Giang","819","Cai Be","28417","Tan Hung",1
"82","Tien Giang","819","Cai Be","28420","My Luong",0
"82","Tien Giang","819","Cai Be","28423","Tan Thanh",0
"82","Tien Giang","819","Cai Be","28426","An Thai Trung",0
"82","Tien Giang","819","Cai Be","28429","An Huu",0
"82","Tien Giang","819","Cai Be","28432","Hoa Hung",0
"82","Tien Giang","820","Cai Lay","28438","Thanh Loc",0
"82","Tien Giang","820","Cai Lay","28441","My Thanh Bac",0
"82","Tien Giang","820","Cai Lay","28444","Phu Cuong",0
"82","Tien Giang","820","Cai Lay","28456","My Thanh Nam",2
"82","Tien Giang","820","Cai Lay","28465","Phu Nhuan",0
"82","Tien Giang","820","Cai Lay","28471","Binh Phu",0
"82","Tien Giang","820","Cai Lay","28489","Cam Son",0
"82","Tien Giang","820","Cai Lay","28492","Phu An",0
"82","Tien Giang","820","Cai Lay","28495","My Long",0
"82","Tien Giang","820","Cai Lay","28498","Long Tien",0
"82","Tien Giang","820","Cai Lay","28501","Hiep Duc",0
"82","Tien Giang","820","Cai Lay","28504","Long Trung",0
"82","Tien Giang","820","Cai Lay","28507","Hoi Xuan",0
"82","Tien Giang","820","Cai Lay","28510","Tan Phong",0
"82","Tien Giang","820","Cai Lay","28513","Tam Binh",0
"82","Tien Giang","820","Cai Lay","28516","Ngu Hiep",0
"82","Tien Giang","821","Chau Thanh","28519","Tan Hiep",0
"82","Tien Giang","821","Chau Thanh","28522","Tan Hoi Dong",0
"82","Tien Giang","821","Chau Thanh","28525","Tan Huong",0
"82","Tien Giang","821","Chau Thanh","28528","Tan Ly Dong",0
"82","Tien Giang","821","Chau Thanh","28531","Tan Ly Tay",0
"82","Tien Giang","821","Chau Thanh","28534","Than Cuu Nghia",0
"82","Tien Giang","821","Chau Thanh","28537","Tam Hiep",0
"82","Tien Giang","821","Chau Thanh","28540","Diem Hy",0
"82","Tien Giang","821","Chau Thanh","28543","Nhi Binh",0
"82","Tien Giang","821","Chau Thanh","28546","Duong Diem",0
"82","Tien Giang","821","Chau Thanh","28549","Dong Hoa",0
"82","Tien Giang","821","Chau Thanh","28552","Long Dinh",0
"82","Tien Giang","821","Chau Thanh","28555","Huu Dao",0
"82","Tien Giang","821","Chau Thanh","28558","Long An",0
"82","Tien Giang","821","Chau Thanh","28561","Long Hung",0
"82","Tien Giang","821","Chau Thanh","28564","Binh Trung",0
"82","Tien Giang","821","Chau Thanh","28570","Thanh Phu",0
"82","Tien Giang","821","Chau Thanh","28573","Ban Long",0
"82","Tien Giang","821","Chau Thanh","28576","Vinh Kim",0
"82","Tien Giang","821","Chau Thanh","28579","Binh Duc",0
"82","Tien Giang","821","Chau Thanh","28582","Song Thuan",0
"82","Tien Giang","821","Chau Thanh","28585","Kim Son",0
"82","Tien Giang","821","Chau Thanh","28588","Phu Phong",0
"82","Tien Giang","822","Cho Gao","28594","Cho Gao",0
"82","Tien Giang","822","Cho Gao","28597","Trung Hoa",0
"82","Tien Giang","822","Cho Gao","28600","Hoa Tinh",0
"82","Tien Giang","822","Cho Gao","28603","My Tinh An",0
"82","Tien Giang","822","Cho Gao","28606","Tan Binh Thanh",0
"82","Tien Giang","822","Cho Gao","28609","Phu Kiet",0
"82","Tien Giang","822","Cho Gao","28612","Luong Hoa Lac",0
"82","Tien Giang","822","Cho Gao","28615","Thanh Binh",0
"82","Tien Giang","822","Cho Gao","28618","Quon Long",0
"82","Tien Giang","822","Cho Gao","28621","Binh Phuc Nhut",0
"82","Tien Giang","822","Cho Gao","28624","Dang Hung Phuoc",0
"82","Tien Giang","822","Cho Gao","28627","Tan Thuan Binh",1
"82","Tien Giang","822","Cho Gao","28630","Song Binh",0
"82","Tien Giang","822","Cho Gao","28633","Binh Phan",0
"82","Tien Giang","822","Cho Gao","28636","Long Binh Dien",0
"82","Tien Giang","822","Cho Gao","28639","An Thanh Thuy",0
"82","Tien Giang","822","Cho Gao","28642","Xuan Dong",0
"82","Tien Giang","822","Cho Gao","28645","Hoa Dinh",0
"82","Tien Giang","822","Cho Gao","28648","Binh Ninh",0
"82","Tien Giang","823","Go Cong Tay","28651","Vinh Binh",0
"82","Tien Giang","823","Go Cong Tay","28654","Dong Son",0
"82","Tien Giang","823","Go Cong Tay","28657","Binh Phu",0
"82","Tien Giang","823","Go Cong Tay","28660","Dong Thanh",0
"82","Tien Giang","823","Go Cong Tay","28663","Thanh Cong",0
"82","Tien Giang","823","Go Cong Tay","28666","Binh Nhi",1
"82","Tien Giang","823","Go Cong Tay","28669","Yen Luong",0
"82","Tien Giang","823","Go Cong Tay","28672","Thanh Tri",0
"82","Tien Giang","823","Go Cong Tay","28675","Thanh Nhut",0
"82","Tien Giang","823","Go Cong Tay","28678","Long Vinh",0
"82","Tien Giang","823","Go Cong Tay","28681","Binh Tan",0
"82","Tien Giang","823","Go Cong Tay","28684","Vinh Huu",0
"82","Tien Giang","823","Go Cong Tay","28687","Long Binh",0
"82","Tien Giang","824","Go Cong Dong","28702","Tan Hoa",0
"82","Tien Giang","824","Go Cong Dong","28705","Tang Hoa",0
"82","Tien Giang","824","Go Cong Dong","28711","Tan Phuoc",0
"82","Tien Giang","824","Go Cong Dong","28714","Gia Thuan",14
"82","Tien Giang","824","Go Cong Dong","28720","Vam Lang",0
"82","Tien Giang","824","Go Cong Dong","28723","Tan Tay",1
"82","Tien Giang","824","Go Cong Dong","28726","Kieng Phuoc",1
"82","Tien Giang","824","Go Cong Dong","28732","Tan Dong",0
"82","Tien Giang","824","Go Cong Dong","28735","Binh An",0
"82","Tien Giang","824","Go Cong Dong","28738","Tan Dien",0
"82","Tien Giang","824","Go Cong Dong","28741","Binh Nghi",0
"82","Tien Giang","824","Go Cong Dong","28744","Phuoc Trung",0
"82","Tien Giang","824","Go Cong Dong","28747","Tan Thanh",0
"82","Tien Giang","825","Tan Phu Dong","28690","Tan Thoi",0
"82","Tien Giang","825","Tan Phu Dong","28693","Tan Phu",0
"82","Tien Giang","825","Tan Phu Dong","28696","Phu Thanh",0
"82","Tien Giang","825","Tan Phu Dong","28699","Tan Thanh",0
"82","Tien Giang","825","Tan Phu Dong","28750","Phu Dong",0
"82","Tien Giang","825","Tan Phu Dong","28753","Phu Tan",0
"83","Ben Tre","829","Ben Tre","28756","Phu Khuong",0
"83","Ben Tre","829","Ben Tre","28757","Phu Tan",0
"83","Ben Tre","829","Ben Tre","28759","8",0
"83","Ben Tre","829","Ben Tre","28762","6",0
"83","Ben Tre","829","Ben Tre","28765","4",0
"83","Ben Tre","829","Ben Tre","28768","5",0
"83","Ben Tre","829","Ben Tre","28774","3",0
"83","Ben Tre","829","Ben Tre","28780","7",0
"83","Ben Tre","829","Ben Tre","28783","Son Dong",0
"83","Ben Tre","829","Ben Tre","28786","Phu Hung",0
"83","Ben Tre","829","Ben Tre","28789","Binh Phu",0
"83","Ben Tre","829","Ben Tre","28792","My Thanh An",1
"83","Ben Tre","829","Ben Tre","28795","Nhon Thanh",0
"83","Ben Tre","829","Ben Tre","28798","Phu Nhuan",0
"83","Ben Tre","829","Ben Tre","28867","My Thanh",0
"83","Ben Tre","831","Chau Thanh","28801","Chau Thanh",0
"83","Ben Tre","831","Chau Thanh","28804","Tan Thach",0
"83","Ben Tre","831","Chau Thanh","28807","Quoi Son",0
"83","Ben Tre","831","Chau Thanh","28810","An Khanh",0
"83","Ben Tre","831","Chau Thanh","28813","Giao Long",0
"83","Ben Tre","831","Chau Thanh","28816","Giao Hoa",0
"83","Ben Tre","831","Chau Thanh","28819","Phu Tuc",0
"83","Ben Tre","831","Chau Thanh","28822","Phu Duc",0
"83","Ben Tre","831","Chau Thanh","28825","Phu An Hoa",0
"83","Ben Tre","831","Chau Thanh","28828","An Phuoc",0
"83","Ben Tre","831","Chau Thanh","28831","Tam Phuoc",0
"83","Ben Tre","831","Chau Thanh","28834","Thanh Trieu",1
"83","Ben Tre","831","Chau Thanh","28837","Tuong Da",0
"83","Ben Tre","831","Chau Thanh","28840","Tan Phu",0
"83","Ben Tre","831","Chau Thanh","28843","Quoi Thanh",0
"83","Ben Tre","831","Chau Thanh","28846","Phuoc Thanh",0
"83","Ben Tre","831","Chau Thanh","28849","An Hoa",0
"83","Ben Tre","831","Chau Thanh","28852","Tien Long",0
"83","Ben Tre","831","Chau Thanh","28855","An Hiep",0
"83","Ben Tre","831","Chau Thanh","28858","Huu Dinh",1
"83","Ben Tre","831","Chau Thanh","28861","Tien Thuy",0
"83","Ben Tre","831","Chau Thanh","28864","Son Hoa",0
"83","Ben Tre","832","Cho Lach","28870","Cho Lach",0
"83","Ben Tre","832","Cho Lach","28873","Phu Phung",0
"83","Ben Tre","832","Cho Lach","28876","Son Dinh",0
"83","Ben Tre","832","Cho Lach","28879","Vinh Binh",0
"83","Ben Tre","832","Cho Lach","28882","Hoa Nghia",0
"83","Ben Tre","832","Cho Lach","28885","Long Thoi",0
"83","Ben Tre","832","Cho Lach","28888","Phu Son",0
"83","Ben Tre","832","Cho Lach","28891","Tan Thieng",0
"83","Ben Tre","832","Cho Lach","28894","Vinh Thanh",0
"83","Ben Tre","832","Cho Lach","28897","Vinh Hoa",0
"83","Ben Tre","832","Cho Lach","28900","Hung Khanh Trung B",0
"83","Ben Tre","833","Mo Cay Nam","28903","Mo Cay",0
"83","Ben Tre","833","Mo Cay Nam","28930","Dinh Thuy",0
"83","Ben Tre","833","Mo Cay Nam","28939","Da Phuoc Hoi",0
"83","Ben Tre","833","Mo Cay Nam","28940","Tan Hoi",0
"83","Ben Tre","833","Mo Cay Nam","28942","Phuoc Hiep",0
"83","Ben Tre","833","Mo Cay Nam","28945","Binh Khanh Dong",0
"83","Ben Tre","833","Mo Cay Nam","28951","An Thanh",0
"83","Ben Tre","833","Mo Cay Nam","28954","Binh Khanh Tay",0
"83","Ben Tre","833","Mo Cay Nam","28957","An Dinh",0
"83","Ben Tre","833","Mo Cay Nam","28960","Thanh Thoi B",0
"83","Ben Tre","833","Mo Cay Nam","28963","Tan Trung",0
"83","Ben Tre","833","Mo Cay Nam","28966","An Thoi",2
"83","Ben Tre","833","Mo Cay Nam","28969","Thanh Thoi A",1
"83","Ben Tre","833","Mo Cay Nam","28972","Minh Duc",0
"83","Ben Tre","833","Mo Cay Nam","28975","Ngai Dang",0
"83","Ben Tre","833","Mo Cay Nam","28978","Cam Son",0
"83","Ben Tre","833","Mo Cay Nam","28981","Huong My",3
"83","Ben Tre","834","Giong Trom","28984","Giong Trom",0
"83","Ben Tre","834","Giong Trom","28987","Phong Nam",0
"83","Ben Tre","834","Giong Trom","28990","Phong My",0
"83","Ben Tre","834","Giong Trom","28993","My Thanh",0
"83","Ben Tre","834","Giong Trom","28996","Chau Hoa",0
"83","Ben Tre","834","Giong Trom","28999","Luong Hoa",0
"83","Ben Tre","834","Giong Trom","29002","Luong Quoi",0
"83","Ben Tre","834","Giong Trom","29005","Luong Phu",0
"83","Ben Tre","834","Giong Trom","29008","Chau Binh",0
"83","Ben Tre","834","Giong Trom","29011","Thuan Dien",0
"83","Ben Tre","834","Giong Trom","29014","Son Phu",0
"83","Ben Tre","834","Giong Trom","29017","Binh Hoa",0
"83","Ben Tre","834","Giong Trom","29020","Phuoc Long",0
"83","Ben Tre","834","Giong Trom","29023","Hung Phong",0
"83","Ben Tre","834","Giong Trom","29026","Long My",0
"83","Ben Tre","834","Giong Trom","29029","Tan Hao",0
"83","Ben Tre","834","Giong Trom","29032","Binh Thanh",0
"83","Ben Tre","834","Giong Trom","29035","Tan Thanh",0
"83","Ben Tre","834","Giong Trom","29038","Tan Loi Thanh",0
"83","Ben Tre","834","Giong Trom","29041","Thanh Phu Dong",0
"83","Ben Tre","834","Giong Trom","29044","Hung Nhuong",0
"83","Ben Tre","834","Giong Trom","29047","Hung Le",1
"83","Ben Tre","835","Binh Dai","29050","Binh Dai",0
"83","Ben Tre","835","Binh Dai","29053","Tam Hiep",0
"83","Ben Tre","835","Binh Dai","29056","Long Dinh",0
"83","Ben Tre","835","Binh Dai","29059","Long Hoa",0
"83","Ben Tre","835","Binh Dai","29062","Phu Thuan",0
"83","Ben Tre","835","Binh Dai","29065","Vang Quoi Tay",0
"83","Ben Tre","835","Binh Dai","29068","Vang Quoi Dong",0
"83","Ben Tre","835","Binh Dai","29071","Chau Hung",1
"83","Ben Tre","835","Binh Dai","29074","Phu Vang",0
"83","Ben Tre","835","Binh Dai","29077","Loc Thuan",1
"83","Ben Tre","835","Binh Dai","29080","Dinh Trung",0
"83","Ben Tre","835","Binh Dai","29083","Thoi Lai",0
"83","Ben Tre","835","Binh Dai","29086","Binh Thoi",2
"83","Ben Tre","835","Binh Dai","29089","Phu Long",0
"83","Ben Tre","835","Binh Dai","29092","Binh Thang",0
"83","Ben Tre","835","Binh Dai","29095","Thanh Tri",0
"83","Ben Tre","835","Binh Dai","29098","Dai Hoa Loc",0
"83","Ben Tre","835","Binh Dai","29101","Thua Duc",0
"83","Ben Tre","835","Binh Dai","29104","Thanh Phuoc",0
"83","Ben Tre","835","Binh Dai","29107","Thoi Thuan",0
"83","Ben Tre","836","Ba Tri","29110","Ba Tri",1
"83","Ben Tre","836","Ba Tri","29113","Tan My",0
"83","Ben Tre","836","Ba Tri","29116","My Hoa",0
"83","Ben Tre","836","Ba Tri","29119","Tan Xuan",0
"83","Ben Tre","836","Ba Tri","29122","My Chanh",0
"83","Ben Tre","836","Ba Tri","29125","Bao Thanh",0
"83","Ben Tre","836","Ba Tri","29128","An Phu Trung",0
"83","Ben Tre","836","Ba Tri","29131","My Thanh",2
"83","Ben Tre","836","Ba Tri","29134","My Nhon",0
"83","Ben Tre","836","Ba Tri","29137","Phuoc Tuy",0
"83","Ben Tre","836","Ba Tri","29140","Phu Ngai",0
"83","Ben Tre","836","Ba Tri","29143","An Ngai Trung",0
"83","Ben Tre","836","Ba Tri","29146","Phu Le",1
"83","Ben Tre","836","Ba Tri","29149","An Binh Tay",0
"83","Ben Tre","836","Ba Tri","29152","Bao Thuan",0
"83","Ben Tre","836","Ba Tri","29155","Tan Hung",0
"83","Ben Tre","836","Ba Tri","29158","An Ngai Tay",0
"83","Ben Tre","836","Ba Tri","29161","An Hiep",1
"83","Ben Tre","836","Ba Tri","29164","Vinh Hoa",0
"83","Ben Tre","836","Ba Tri","29167","Tan Thuy",0
"83","Ben Tre","836","Ba Tri","29170","Vinh An",0
"83","Ben Tre","836","Ba Tri","29173","An Duc",0
"83","Ben Tre","836","Ba Tri","29176","An Hoa Tay",0
"83","Ben Tre","836","Ba Tri","29179","An Thuy",0
"83","Ben Tre","837","Thanh Phu","29182","Thanh Phu",0
"83","Ben Tre","837","Thanh Phu","29185","Phu Khanh",0
"83","Ben Tre","837","Thanh Phu","29188","Dai Dien",0
"83","Ben Tre","837","Thanh Phu","29191","Quoi Dien",1
"83","Ben Tre","837","Thanh Phu","29194","Tan Phong",0
"83","Ben Tre","837","Thanh Phu","29197","My Hung",1
"83","Ben Tre","837","Thanh Phu","29200","An Thanh",0
"83","Ben Tre","837","Thanh Phu","29203","Thoi Thanh",4
"83","Ben Tre","837","Thanh Phu","29206","Hoa Loi",0
"83","Ben Tre","837","Thanh Phu","29209","An Dien",0
"83","Ben Tre","837","Thanh Phu","29212","Binh Thanh",0
"83","Ben Tre","837","Thanh Phu","29215","An Thuan",0
"83","Ben Tre","837","Thanh Phu","29218","An Quy",0
"83","Ben Tre","837","Thanh Phu","29221","Thanh Hai",0
"83","Ben Tre","837","Thanh Phu","29224","An Nhon",0
"83","Ben Tre","837","Thanh Phu","29227","Giao Thanh",0
"83","Ben Tre","837","Thanh Phu","29230","Thanh Phong",0
"83","Ben Tre","837","Thanh Phu","29233","My An",0
"83","Ben Tre","838","Mo Cay Bac","28889","Phu My",0
"83","Ben Tre","838","Mo Cay Bac","28901","Hung Khanh Trung A",0
"83","Ben Tre","838","Mo Cay Bac","28906","Thanh Tan",0
"83","Ben Tre","838","Mo Cay Bac","28909","Thanh Ngai",0
"83","Ben Tre","838","Mo Cay Bac","28912","Tan Phu Tay",0
"83","Ben Tre","838","Mo Cay Bac","28915","Phuoc My Trung",0
"83","Ben Tre","838","Mo Cay Bac","28918","Tan Thanh Binh",0
"83","Ben Tre","838","Mo Cay Bac","28921","Thanh An",0
"83","Ben Tre","838","Mo Cay Bac","28924","Hoa Loc",0
"83","Ben Tre","838","Mo Cay Bac","28927","Tan Thanh Tay",0
"83","Ben Tre","838","Mo Cay Bac","28933","Tan Binh",0
"83","Ben Tre","838","Mo Cay Bac","28936","Nhuan Phu Tan",1
"83","Ben Tre","838","Mo Cay Bac","28948","Khanh Thanh Tan",0
"84","Tra Vinh","842","Tra Vinh","29236","4",0
"84","Tra Vinh","842","Tra Vinh","29239","1",0
"84","Tra Vinh","842","Tra Vinh","29245","2",0
"84","Tra Vinh","842","Tra Vinh","29248","5",0
"84","Tra Vinh","842","Tra Vinh","29251","6",0
"84","Tra Vinh","842","Tra Vinh","29254","7",0
"84","Tra Vinh","842","Tra Vinh","29257","8",0
"84","Tra Vinh","842","Tra Vinh","29260","9",0
"84","Tra Vinh","842","Tra Vinh","29263","Long Duc",0
"84","Tra Vinh","844","Cang Long","29266","Cang Long",0
"84","Tra Vinh","844","Cang Long","29269","My Cam",0
"84","Tra Vinh","844","Cang Long","29272","An Truong A",0
"84","Tra Vinh","844","Cang Long","29275","An Truong",0
"84","Tra Vinh","844","Cang Long","29278","Huyen Hoi",0
"84","Tra Vinh","844","Cang Long","29281","Tan An",0
"84","Tra Vinh","844","Cang Long","29284","Tan Binh",0
"84","Tra Vinh","844","Cang Long","29287","Binh Phu",0
"84","Tra Vinh","844","Cang Long","29290","Phuong Thanh",0
"84","Tra Vinh","844","Cang Long","29293","Dai Phuc",0
"84","Tra Vinh","844","Cang Long","29296","Dai Phuoc",0
"84","Tra Vinh","844","Cang Long","29299","Nhi Long Phu",0
"84","Tra Vinh","844","Cang Long","29302","Nhi Long",0
"84","Tra Vinh","844","Cang Long","29305","Duc My",0
"84","Tra Vinh","845","Cau Ke","29308","Cau Ke",0
"84","Tra Vinh","845","Cau Ke","29311","Hoa An",0
"84","Tra Vinh","845","Cau Ke","29314","Chau Dien",0
"84","Tra Vinh","845","Cau Ke","29317","An Phu Tan",0
"84","Tra Vinh","845","Cau Ke","29320","Hoa Tan",0
"84","Tra Vinh","845","Cau Ke","29323","Ninh Thoi",0
"84","Tra Vinh","845","Cau Ke","29326","Phong Phu",0
"84","Tra Vinh","845","Cau Ke","29329","Phong Thanh",0
"84","Tra Vinh","845","Cau Ke","29332","Tam Ngai",0
"84","Tra Vinh","845","Cau Ke","29335","Thong Hoa",0
"84","Tra Vinh","845","Cau Ke","29338","Thanh Phu",0
"84","Tra Vinh","846","Tieu Can","29341","Tieu Can",0
"84","Tra Vinh","846","Tieu Can","29344","Cau Quan",0
"84","Tra Vinh","846","Tieu Can","29347","Phu Can",0
"84","Tra Vinh","846","Tieu Can","29350","Hieu Tu",0
"84","Tra Vinh","846","Tieu Can","29353","Hieu Trung",0
"84","Tra Vinh","846","Tieu Can","29356","Long Thoi",0
"84","Tra Vinh","846","Tieu Can","29359","Hung Hoa",0
"84","Tra Vinh","846","Tieu Can","29362","Tan Hung",0
"84","Tra Vinh","846","Tieu Can","29365","Tap Ngai",0
"84","Tra Vinh","846","Tieu Can","29368","Ngai Hung",0
"84","Tra Vinh","846","Tieu Can","29371","Tan Hoa",0
"84","Tra Vinh","847","Chau Thanh","29374","Chau Thanh",0
"84","Tra Vinh","847","Chau Thanh","29377","Da Loc",0
"84","Tra Vinh","847","Chau Thanh","29380","My Chanh",0
"84","Tra Vinh","847","Chau Thanh","29383","Thanh My",0
"84","Tra Vinh","847","Chau Thanh","29386","Luong Hoa A",0
"84","Tra Vinh","847","Chau Thanh","29389","Luong Hoa",0
"84","Tra Vinh","847","Chau Thanh","29392","Song Loc",0
"84","Tra Vinh","847","Chau Thanh","29395","Nguyet Hoa",0
"84","Tra Vinh","847","Chau Thanh","29398","Hoa Thuan",0
"84","Tra Vinh","847","Chau Thanh","29401","Hoa Loi",1
"84","Tra Vinh","847","Chau Thanh","29404","Phuoc Hao",0
"84","Tra Vinh","847","Chau Thanh","29407","Hung My",0
"84","Tra Vinh","847","Chau Thanh","29410","Hoa Minh",0
"84","Tra Vinh","847","Chau Thanh","29413","Long Hoa",0
"84","Tra Vinh","848","Cau Ngang","29416","Cau Ngang",0
"84","Tra Vinh","848","Cau Ngang","29419","My Long",0
"84","Tra Vinh","848","Cau Ngang","29422","My Long Bac",1
"84","Tra Vinh","848","Cau Ngang","29425","My Long Nam",0
"84","Tra Vinh","848","Cau Ngang","29428","My Hoa",0
"84","Tra Vinh","848","Cau Ngang","29431","Vinh Kim",0
"84","Tra Vinh","848","Cau Ngang","29434","Kim Hoa",0
"84","Tra Vinh","848","Cau Ngang","29437","Hiep Hoa",0
"84","Tra Vinh","848","Cau Ngang","29440","Thuan Hoa",0
"84","Tra Vinh","848","Cau Ngang","29443","Long Son",0
"84","Tra Vinh","848","Cau Ngang","29446","Nhi Truong",0
"84","Tra Vinh","848","Cau Ngang","29449","Truong Tho",0
"84","Tra Vinh","848","Cau Ngang","29452","Hiep My Dong",0
"84","Tra Vinh","848","Cau Ngang","29455","Hiep My Tay",0
"84","Tra Vinh","848","Cau Ngang","29458","Thanh Hoa Son",0
"84","Tra Vinh","849","Tra Cu","29461","Tra Cu",0
"84","Tra Vinh","849","Tra Cu","29462","Dinh An",0
"84","Tra Vinh","849","Tra Cu","29464","Phuoc Hung",0
"84","Tra Vinh","849","Tra Cu","29467","Tap Son",0
"84","Tra Vinh","849","Tra Cu","29470","Tan Son",0
"84","Tra Vinh","849","Tra Cu","29473","An Quang Huu",0
"84","Tra Vinh","849","Tra Cu","29476","Luu Nghiep Anh",0
"84","Tra Vinh","849","Tra Cu","29479","Ngai Xuyen",0
"84","Tra Vinh","849","Tra Cu","29482","Kim Son",0
"84","Tra Vinh","849","Tra Cu","29485","Thanh Son",0
"84","Tra Vinh","849","Tra Cu","29488","Ham Giang",0
"84","Tra Vinh","849","Tra Cu","29489","Ham Tan",0
"84","Tra Vinh","849","Tra Cu","29491","Dai An",0
"84","Tra Vinh","849","Tra Cu","29494","Dinh An",0
"84","Tra Vinh","849","Tra Cu","29503","Ngoc Bien",0
"84","Tra Vinh","849","Tra Cu","29506","Long Hiep",0
"84","Tra Vinh","849","Tra Cu","29509","Tan Hiep",0
"84","Tra Vinh","850","Duyen Hai","29497","Don Xuan",0
"84","Tra Vinh","850","Duyen Hai","29500","Don Chau",0
"84","Tra Vinh","850","Duyen Hai","29513","Long Thanh",0
"84","Tra Vinh","850","Duyen Hai","29521","Long Khanh",0
"84","Tra Vinh","850","Duyen Hai","29530","Ngu Lac",0
"84","Tra Vinh","850","Duyen Hai","29533","Long Vinh",0
"84","Tra Vinh","850","Duyen Hai","29536","Dong Hai",0
"84","Tra Vinh","851","Duyen Hai","29512","1",0
"84","Tra Vinh","851","Duyen Hai","29515","Long Toan",0
"84","Tra Vinh","851","Duyen Hai","29516","2",0
"84","Tra Vinh","851","Duyen Hai","29518","Long Huu",0
"84","Tra Vinh","851","Duyen Hai","29524","Dan Thanh",0
"84","Tra Vinh","851","Duyen Hai","29527","Truong Long Hoa",0
"84","Tra Vinh","851","Duyen Hai","29539","Hiep Thanh",0
"86","Vinh Long","855","Vinh Long","29542","9",0
"86","Vinh Long","855","Vinh Long","29545","5",0
"86","Vinh Long","855","Vinh Long","29548","1",0
"86","Vinh Long","855","Vinh Long","29551","2",0
"86","Vinh Long","855","Vinh Long","29554","4",0
"86","Vinh Long","855","Vinh Long","29557","3",0
"86","Vinh Long","855","Vinh Long","29560","8",0
"86","Vinh Long","855","Vinh Long","29563","Tan Ngai",0
"86","Vinh Long","855","Vinh Long","29566","Tan Hoa",0
"86","Vinh Long","855","Vinh Long","29569","Tan Hoi",0
"86","Vinh Long","855","Vinh Long","29572","Truong An",0
"86","Vinh Long","857","Long Ho","29575","Long Ho",0
"86","Vinh Long","857","Long Ho","29578","Dong Phu",0
"86","Vinh Long","857","Long Ho","29581","Binh Hoa Phuoc",0
"86","Vinh Long","857","Long Ho","29584","Hoa Ninh",0
"86","Vinh Long","857","Long Ho","29587","An Binh",0
"86","Vinh Long","857","Long Ho","29590","Thanh Duc",1
"86","Vinh Long","857","Long Ho","29593","Tan Hanh",0
"86","Vinh Long","857","Long Ho","29596","Phuoc Hau",0
"86","Vinh Long","857","Long Ho","29599","Long Phuoc",0
"86","Vinh Long","857","Long Ho","29602","Phu Duc",0
"86","Vinh Long","857","Long Ho","29605","Loc Hoa",0
"86","Vinh Long","857","Long Ho","29608","Long An",0
"86","Vinh Long","857","Long Ho","29611","Phu Quoi",0
"86","Vinh Long","857","Long Ho","29614","Thanh Quoi",0
"86","Vinh Long","857","Long Ho","29617","Hoa Phu",0
"86","Vinh Long","858","Mang Thit","29620","Cai Nhum",0
"86","Vinh Long","858","Mang Thit","29623","My An",0
"86","Vinh Long","858","Mang Thit","29626","My Phuoc",1
"86","Vinh Long","858","Mang Thit","29629","An Phuoc",0
"86","Vinh Long","858","Mang Thit","29632","Nhon Phu",0
"86","Vinh Long","858","Mang Thit","29635","Long My",0
"86","Vinh Long","858","Mang Thit","29638","Hoa Tinh",0
"86","Vinh Long","858","Mang Thit","29641","Chanh Hoi",0
"86","Vinh Long","858","Mang Thit","29644","Binh Phuoc",1
"86","Vinh Long","858","Mang Thit","29647","Chanh An",0
"86","Vinh Long","858","Mang Thit","29650","Tan An Hoi",1
"86","Vinh Long","858","Mang Thit","29653","Tan Long",0
"86","Vinh Long","858","Mang Thit","29656","Tan Long Hoi",0
"86","Vinh Long","859","Vung Liem","29659","Vung Liem",0
"86","Vinh Long","859","Vung Liem","29662","Tan Quoi Trung",0
"86","Vinh Long","859","Vung Liem","29665","Quoi Thien",0
"86","Vinh Long","859","Vung Liem","29668","Quoi An",0
"86","Vinh Long","859","Vung Liem","29671","Trung Chanh",0
"86","Vinh Long","859","Vung Liem","29674","Tan An Luong",1
"86","Vinh Long","859","Vung Liem","29677","Thanh Binh",0
"86","Vinh Long","859","Vung Liem","29680","Trung Thanh Tay",0
"86","Vinh Long","859","Vung Liem","29683","Trung Hiep",0
