"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD"
"480","03202001001","11","097","03202","001","001",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","03202001002","11","097","03202","001","002",2,1,2,2,2,1,1,NA,"MƯỜNG MƯƠN 1",1,1,"giống địa phương",1,6,NA,8,2,2,1,1,2,1,7,5,"00234",NA,NA,NA
"482","03202001003","11","097","03202","001","003",2,1,2,2,2,1,1,NA,"MƯỜNG MƯƠN 1",1,1,"giống địa phương",1,6,NA,6,2,2,1,1,2,1,13,5,"00232",NA,NA,NA
"483","03202001004","11","097","03202","001","004",2,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"KM140",1,2,NA,7,2,2,2,1,2,1,10,5,"00214",NA,NA,NA
"484","03202001005","11","097","03202","001","005",2,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"KM140",1,2,NA,3,2,2,2,1,2,1,1,5,"00239",NA,NA,NA
"485","03202001006","11","097","03202","001","006",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","03202001007","11","097","03202","001","007",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","03202001008","11","097","03202","001","008",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","03202001009","11","097","03202","001","009",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","03202001010","11","097","03202","001","010",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","03202001011","11","097","03202","001","011",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","03202001012","11","097","03202","001","012",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","03211003001","11","101","03211","003","001",2,1,2,2,2,1,NA,NA,"NƯƠNG SAENS",1,1,"cao sản",2,6,NA,4,2,1,1,1,1,1,19,5,"00227",NA,NA,NA
"493","03211003002","11","101","03211","003","002",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","03211003003","11","101","03211","003","003",2,1,2,2,2,1,2,NA,"NƯƠNG SẮN",1,1,"cao sản",2,6,NA,4,2,1,1,1,1,1,19,5,"00210",NA,NA,NA
"495","03211003004","11","101","03211","003","004",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","03211003005","11","101","03211","003","005",2,1,2,2,2,1,NA,NA,"NƯƠNG SẮN",1,1,"cao sản",2,6,NA,4,2,1,1,1,1,1,22,5,"00209",NA,NA,NA
"497","03211003007","11","101","03211","003","007",2,2,2,1,2,1,NA,NA,"THỬA 1",1,1,"sắn cao sản",2,5,NA,4,2,1,1,2,1,1,19,5,"00201",NA,NA,NA
"498","03211003009","11","101","03211","003","009",2,2,2,1,2,1,NA,NA,"THỬA 1",1,1,"sắn cao sản",2,5,NA,3,2,1,1,2,1,1,21,5,"00216",NA,NA,NA
"499","03211003011","11","101","03211","003","011",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","03211003012","11","101","03211","003","012",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","03211003013","11","101","03211","003","013",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","03211003014","11","101","03211","003","014",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","03211003015","11","101","03211","003","015",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","03302016001","11","102","03302","016","001",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN",1,1,"sắn đỏ",1,6,NA,4,2,2,2,1,1,1,20,5,"00217",NA,NA,NA
"505","03302016003","11","102","03302","016","003",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN",1,1,"sắn đỏ",99,6,NA,3,2,1,1,1,1,1,20,5,"00194",NA,NA,NA
"506","03302016007","11","102","03302","016","007",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN",1,2,"sắn trắng",99,6,NA,4,1,1,1,1,1,1,20,5,"00238",NA,NA,NA
"507","03302016014","11","102","03302","016","014",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN",1,1,"sắn đỏ",1,6,NA,2,2,1,2,1,2,1,19,5,"00205",NA,NA,NA
"508","03302016015","11","102","03302","016","015",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN",1,1,"sắn trắng",1,6,NA,3,2,1,2,1,2,1,19,5,"00225",NA,NA,NA
"509","03442007001","12","107","03442","007","001",2,2,2,2,1,1,NA,NA,"BẢN PA UE",2,1,"địa phương",1,6,NA,9,2,2,2,1,2,1,6,5,"00244",NA,NA,NA
"510","03442007002","12","107","03442","007","002",2,2,2,2,1,1,NA,NA,"BẢN PA Ủ",1,1,"sắn địa phương",1,6,NA,8,2,2,2,1,2,1,13,5,"00282",NA,NA,NA
"511","03442007004","12","107","03442","007","004",2,2,2,2,1,1,NA,NA,"BẢN PA Ủ",1,1,"địa phương",1,6,NA,10,2,2,1,1,2,1,9,5,"00259",NA,NA,NA
"512","03442007008","12","107","03442","007","008",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","03442007009","12","107","03442","007","009",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","03442007010","12","107","03442","007","010",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","03442007011","12","107","03442","007","011",2,2,2,2,1,1,NA,NA,"CÁNH ĐỒNG PA Ủ",1,1,"giống địa phương",1,6,NA,3,2,2,2,2,2,1,13,5,"00253",NA,NA,NA
"516","03442007012","12","107","03442","007","012",2,2,2,2,1,1,1,NA,"CÁNH ĐỒNG PA Ủ",1,1,"giống địa phương",1,6,NA,5,2,1,2,2,1,1,20,5,"00269",NA,NA,NA
"517","03442007013","12","107","03442","007","013",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","03442007015","12","107","03442","007","015",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","03472004001","12","112","03472","004","001",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","03472004003","12","112","03472","004","003",2,2,2,2,1,1,NA,NA,"MƯỜNG MÔ",1,1,"sắn nếp",2,6,NA,4,2,1,2,1,1,1,3,5,"00248",NA,NA,NA
"521","03472004004","12","112","03472","004","004",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","03472004005","12","112","03472","004","005",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","03472004006","12","112","03472","004","006",2,1,2,2,2,1,NA,NA,"MƯỜNG MÔ",1,1,"Sắn nếp",2,6,NA,3,2,1,2,1,1,1,4,5,"00277",NA,NA,NA
"524","03472004007","12","112","03472","004","007",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","03472004008","12","112","03472","004","008",2,1,2,2,2,1,NA,NA,"MƯỜNG MÔ",1,1,"Sắn nếp",2,6,NA,2,2,1,2,1,1,1,7,5,"00280",NA,NA,NA
"526","03472004009","12","112","03472","004","009",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","03472004010","12","112","03472","004","010",2,2,2,2,1,1,NA,NA,"MƯỜNG MÔ",1,1,"sắn nếp",1,6,NA,5,2,2,2,1,1,1,12,5,"00287",NA,NA,NA
"528","03472004013","12","112","03472","004","013",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","03472004014","12","112","03472","004","014",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","03472004015","12","112","03472","004","015",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","03562003002","12","109","03562","003","002",2,1,2,2,2,1,NA,NA,"nhom 2",1,1,"Địa phương",1,6,NA,5,2,1,1,1,1,1,22,5,"268",NA,NA,NA
"532","03562003003","12","109","03562","003","003",2,1,2,2,2,1,NA,NA,"nhom 2",1,1,"Địa phương",1,6,NA,4,2,1,1,1,1,1,22,5,"255",NA,NA,NA
"533","03562003006","12","109","03562","003","006",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","03562003007","12","109","03562","003","007",2,2,2,2,1,1,NA,NA,"NHÓM 2",1,1,"giống địa phương",1,6,NA,2,1,2,1,1,1,1,17,5,"00249",NA,NA,NA
"535","03562003008","12","109","03562","003","008",2,2,2,2,1,1,NA,NA,"NHÓM 2",1,1,"giống địa phương",1,6,NA,1,1,2,2,1,1,1,18,5,"00243",NA,NA,NA
"536","03562003012","12","109","03562","003","012",2,1,2,2,2,1,NA,NA,"nhom 2",1,1,"sắn địa phương",1,6,NA,2,1,1,1,1,2,1,15,5,"276",NA,NA,NA
"537","03562003014","12","109","03562","003","014",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","03562003015","12","109","03562","003","015",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","03602003001","12","111","03602","003","001",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","03628002001","12","110","03628","002","001",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","03628002002","12","110","03628","002","002",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN BẢN HUỔI BẮC",1,1,"sắn thường",1,6,NA,10,2,2,2,1,2,1,17,5,"00285",NA,NA,NA
"542","03628002003","12","110","03628","002","003",2,2,2,2,1,1,1,NA,"NƯƠNG SẮN BẢN HUỔI BẮC",1,1,"sắn địa phương",1,6,NA,20,2,2,2,1,2,1,19,5,"00242",NA,NA,NA
"543","03628002004","12","110","03628","002","004",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN BẢN HUỔI BẮC",1,1,"Sắn tre",2,6,NA,10,2,2,1,2,2,1,10,5,"00246",NA,NA,NA
"544","03628002006","12","110","03628","002","006",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","03628002008","12","110","03628","002","008",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","03628002009","12","110","03628","002","009",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN BẢN HUÔI BẮC",1,1,"Sắn tre",2,6,NA,10,2,2,1,2,2,1,10,5,"00260",NA,NA,NA
"547","03628002013","12","110","03628","002","013",2,2,2,2,1,1,NA,NA,"NƯƠNG SẮN BẢN HUỔI BẮC",1,1,"sắn địa phương",1,6,NA,10,2,2,2,1,2,1,17,5,"00289",NA,NA,NA
"548","03628002014","12","110","03628","002","014",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","03778003001","14","119","03778","003","001",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","03778003004","14","119","03778","003","004",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","03778003005","14","119","03778","003","005",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","03778003011","14","119","03778","003","011",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","03778003012","14","119","03778","003","012",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","03796001001","14","119","03796","001","001",2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","03796001002","14","119","03796","001","002",2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","03796001004","14","119","03796","001","004",2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","03796001005","14","119","03796","001","005",2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","03814016001","14","120","03814","016","001",2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","03814016002","14","120","03814","016","002",2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","03814016003","14","120","03814","016","003",2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","03814016004","14","120","03814","016","004",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","03814016005","14","120","03814","016","005",2,2,2,1,2,1,NA,NA,"LỌNG PÁ LONG",1,1,"Sắn cao sản",2,3,NA,5,2,1,1,1,2,1,28,5,"00360",NA,NA,NA
"563","03814016006","14","120","03814","016","006",2,1,NA,NA,NA,1,NA,NA,"Lọng Pá Long",1,1,"Sắn cao sản",2,3,NA,10,2,1,1,1,2,1,13,5,"291",NA,NA,NA
"564","03814016007","14","120","03814","016","007",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","03814016008","14","120","03814","016","008",2,2,2,1,2,1,NA,NA,"LÓNG PÁ LONG",1,1,"Sắn cao sản",2,3,NA,6,2,1,1,1,2,1,28,5,"00377",NA,NA,NA
"566","03814016009","14","120","03814","016","009",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","03814016010","14","120","03814","016","010",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","03814016011","14","120","03814","016","011",2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","03814016012","14","120","03814","016","012",2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","03814016013","14","120","03814","016","013",2,NA,NA,1,NA,1,NA,NA,"Lọng Pá Long",1,1,"Sắn cao sản",2,3,NA,8,2,1,1,1,2,1,14,5,"364",NA,NA,NA
"571","03814016014","14","120","03814","016","014",2,2,2,1,2,1,NA,NA,"NA BẢN",1,1,"Sắn cao sản",2,3,NA,10,2,1,1,1,2,1,27,5,"00363",NA,NA,NA
"572","03814016015","14","120","03814","016","015",2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","03943003001","14","122","03943","003","001",2,1,2,2,2,1,NA,NA,"TƯỜNG HAN",1,1,"Sắn cao sản",1,6,NA,3,2,1,1,1,1,1,19,5,"00317",NA,NA,NA
"574","03943003003","14","122","03943","003","003",2,2,2,2,1,1,NA,NA,"BẢN HAN",1,1,"cao sản",1,6,NA,7,2,1,1,1,1,1,23,5,"00334",NA,NA,NA
"575","03943003004","14","122","03943","003","004",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","03943003005","14","122","03943","003","005",2,2,2,2,1,1,1,NA,"NƯƠNG SẮN",1,1,"sắn cao sản",1,6,NA,3,2,1,1,1,1,1,26,5,"00311",NA,NA,NA
"577","03943003006","14","122","03943","003","006",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","03943003008","14","122","03943","003","008",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","03943003009","14","122","03943","003","009",2,1,2,2,2,1,1,NA,"NƯƠNG NHÀ",1,1,"Sắn",1,6,NA,3,2,1,1,1,2,1,18,5,"00375",NA,NA,NA
"580","03943003010","14","122","03943","003","010",2,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","03943003011","14","122","03943","003","011",2,1,2,2,2,1,NA,NA,"HAN 2",1,1,"sắn cao sản",1,6,NA,3,1,1,1,1,1,1,24,5,"00367",NA,NA,NA
"582","03943003012","14","122","03943","003","012",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","04198035006","14","126","04198","035","006",2,2,2,2,1,1,2,NA,"1",1,1,"sắn cao sản",2,6,NA,4,2,1,1,1,1,1,30,5,"00323",NA,NA,NA
"584","04219016001","14","126","04219","016","001",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","04219016002","14","126","04219","016","002",2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","04219016003","14","126","04219","016","003",2,1,2,2,2,1,NA,NA,"1",1,1,"sắn cao sản",2,6,NA,4,2,1,1,1,1,1,15,5,"00294",NA,NA,NA
"587","04219016004","14","126","04219","016","004",2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","04219016007","14","126","04219","016","007",2,2,2,1,2,1,NA,NA,"THỬA 1",1,1,"sắn cao sản",2,6,NA,4,2,1,1,1,1,1,12,5,"00310",NA,NA,NA
"589","04219016010","14","126","04219","016","010",2,2,2,1,2,1,1,NA,"1",1,1,"Cao sản",2,5,NA,4,2,1,1,1,1,1,15,5,"00299",NA,NA,NA
"590","04219016012","14","126","04219","016","012",2,1,2,2,2,1,1,NA,"PHAI CẦM",1,2,"giống địa phương",1,6,NA,5,2,2,2,1,2,1,17,5,"00306",NA,NA,NA
"591","04378004001","15","136","04378","004","001",2,1,2,2,2,1,NA,NA,"LÀNG ĐAM",1,1,"sắn lá tre",1,6,NA,5,2,2,2,1,2,1,7,5,"419",NA,NA,NA
"592","04378004008","15","136","04378","004","008",2,1,2,2,2,1,1,NA,"LÀNG ĐAM",1,1,"sắn xanh",99,6,NA,15,2,2,1,1,2,1,10,5,"00381",NA,NA,NA
"593","04378004010","15","136","04378","004","010",2,2,2,2,1,1,NA,NA,"LÀNG ĐAM",1,1,"sắn lá tre",1,6,NA,2,2,1,2,1,2,1,10,5,"00391",NA,NA,NA
"594","04378004012","15","136","04378","004","012",2,1,2,2,2,1,NA,NA,"LÀNG ĐAM",1,1,"sắn lá tre",1,6,NA,5,2,2,1,1,2,1,21,5,"00410",NA,NA,NA
"595","04378004013","15","136","04378","004","013",2,1,2,2,2,1,NA,NA,"ĐAM II",1,1,"Sắn lá tre",1,6,NA,8,2,2,2,2,2,1,8,5,"00402",NA,NA,NA
"596","04381002002","15","136","04381","002","002",2,1,2,2,2,1,NA,NA,"TRỤC TRONG",1,1,"cao sản",2,2,NA,10,2,1,1,1,1,1,16,5,"00404",NA,NA,NA
"597","04381002005","15","136","04381","002","005",2,1,2,2,2,1,NA,NA,"THÔN TRỤC TRONG",1,1,"sắn cao sản xanh",2,2,NA,3,2,1,1,1,1,1,16,5,"00412",NA,NA,NA
"598","04381002006","15","136","04381","002","006",2,1,2,2,2,1,NA,NA,"THÔN TRỤC TRONG",1,1,"sắn cao sản",2,2,NA,3,2,1,1,1,1,1,18,5,"00408",NA,NA,NA
"599","04699017003","15","140","04699","017","003",2,2,2,2,1,1,NA,NA,"THÔN DÀY",1,1,"cao sản",99,6,NA,10,2,1,1,1,1,1,8,5,"00415",NA,NA,NA
"600","04699017007","15","140","04699","017","007",2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","04711015007","15","140","04711","015","007",2,2,2,2,1,1,NA,NA,"gần nhà",1,1,"Sắn dù",1,5,NA,8,2,2,2,2,2,2,10,5,"00406",NA,NA,NA
"602","04711015011","15","140","04711","015","011",2,2,2,2,1,1,NA,NA,"CÁNH ĐỒNG HẢI TÂM",1,2,"sắn dù",1,6,NA,10,1,2,2,2,2,2,13,5,"00405",NA,NA,NA
"603","04714019003","15","141","04714","019","003",2,2,2,2,1,1,NA,NA,"ĐẤT ĐỒI",1,1,"cao sản",2,5,NA,1,2,1,1,1,1,1,4,5,"00400",NA,NA,NA
"604","04714019008","15","141","04714","019","008",2,2,2,2,1,1,NA,NA,"THỬ 1",1,1,"sắn cao sản",2,6,NA,2,2,1,1,1,1,1,9,5,"00420",NA,NA,NA
"605","04747006006","15","141","04747","006","006",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","04747006007","15","141","04747","006","007",2,2,2,2,1,1,NA,NA,"TRỒNG QUANH NHÀ",1,1,"sắn dù",1,6,NA,4,2,1,2,1,2,2,5,1,"00398",NA,NA,NA
"607","05128002007","17","155","05128","002","007",2,2,2,2,1,1,NA,NA,"RUỘNG Á",1,1,"sắn lá tre",2,6,NA,5,2,1,1,1,1,1,21,5,"00436",NA,NA,NA
"608","05128002012","17","155","05128","002","012",2,2,2,2,1,1,NA,NA,"MƯỜNG ĐỊNH",1,1,"sắn ta",1,6,NA,3,2,2,2,1,2,1,16,5,"00442",NA,NA,NA
"609","05128003005","17","155","05128","003","005",2,1,NA,NA,NA,1,NA,NA,"AN KHANG",1,1,"sắn lá tre",2,6,NA,8,2,1,1,1,1,1,21,5,"444",NA,NA,NA
"610","05128003008","17","155","05128","003","008",2,1,2,2,2,1,NA,NA,"AN KHANH",1,1,"sắn lá tre",2,6,NA,11,2,1,1,1,1,1,15,5,"00430",NA,NA,NA
"611","07987001010","25","230","07987","001","010",2,2,2,2,1,1,NA,NA,"ĐỒI HÀNG GÀ",1,1,"xanh cao sản",2,6,NA,5,2,1,1,1,2,1,13,5,"00520",NA,NA,NA
"612","07987001015","25","230","07987","001","015",2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,2,"lá tre",2,6,NA,2,2,1,1,1,1,1,17,5,"00503",NA,NA,NA
"613","08248014002","25","233","08248","014","002",2,2,2,2,1,1,NA,NA,"ĐỒI QUAN HĂM",1,1,"sắn cao sản",2,6,NA,2,2,1,1,1,1,1,14,5,"00536",NA,NA,NA
"614","08248014007","25","233","08248","014","007",2,2,2,2,1,1,NA,NA,"CẦU TRẮNG",1,1,"cao sản",99,6,NA,2,2,1,1,1,1,1,6,5,"00491",NA,NA,NA
"615","08248014008","25","233","08248","014","008",2,2,2,2,1,1,NA,NA,"LONG CỚI",1,1,"cao sản",1,6,NA,20,2,1,1,1,1,1,20,5,"00530",NA,NA,NA
"616","08248014011","25","233","08248","014","011",2,2,2,2,1,1,NA,NA,"GÒ RE",1,1,"cao sản",1,6,NA,20,2,1,1,1,1,1,2,5,"00492",NA,NA,NA
"617","08281017005","25","227","08281","017","005",2,2,2,2,1,1,NA,NA,"GÒ RAI",2,1,"sắn tây",1,4,NA,10,1,1,1,1,2,1,13,5,"00543",NA,NA,NA
"618","08302001002","25","234","08302","001","002",2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
