"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","timing","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","other_specify","n_year_harvest","dry_method","dry_other","n_year_dry","store_method","moisture","KYDIEUTRA","dry_mechan","hermetic"
"9402",34,344,13222,10,9,13222010009,3,1,0,0,0,NA,8,2,NA,NA,2,1,3,0,0
"9403",34,344,13222,10,14,13222010014,3,1,0,0,0,NA,7,2,NA,NA,2,1,3,0,0
"9404",34,344,13222,10,2,13222010002,3,1,0,0,0,NA,7,2,NA,NA,2,1,3,0,0
"9405",34,344,13237,1,10,13237001010,2,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9406",34,344,13237,1,7,13237001007,2,1,0,0,0,NA,5,3,NA,NA,3,2,3,0,0
"9407",34,344,13237,1,11,13237001011,2,1,0,0,0,NA,6,3,NA,NA,3,2,3,0,0
"9408",34,344,13237,1,5,13237001005,2,1,0,0,0,NA,8,3,NA,NA,3,2,3,0,0
"9409",34,344,13237,1,1,13237001001,2,1,0,0,0,NA,10,2,NA,NA,3,2,3,0,0
"9410",34,344,13237,1,6,13237001006,2,1,0,0,0,NA,7,3,NA,NA,3,2,3,0,0
"9411",34,344,13237,1,15,13237001015,2,1,0,0,0,NA,5,3,NA,NA,3,2,3,0,0
"9412",34,344,13237,1,4,13237001004,2,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9413",35,349,13348,14,5,13348014005,3,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9414",35,349,13348,14,7,13348014007,2,1,0,0,0,NA,5,2,NA,NA,2,1,3,0,0
"9415",35,350,13405,14,5,13405014005,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9416",35,350,13405,14,1,13405014001,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9417",35,350,13405,14,3,13405014003,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9418",35,350,13405,14,9,13405014009,2,1,0,0,0,NA,5,2,NA,NA,2,1,3,0,0
"9419",35,350,13405,14,11,13405014011,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9420",35,350,13405,14,8,13405014008,2,1,0,0,0,NA,6,2,NA,NA,2,1,3,0,0
"9421",35,350,13405,14,15,13405014015,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9422",35,350,13405,14,2,13405014002,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9423",35,350,13438,6,6,13438006006,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9424",35,350,13438,6,1,13438006001,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9425",35,350,13438,6,15,13438006015,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9426",35,350,13438,6,14,13438006014,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9427",35,350,13438,6,7,13438006007,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9428",35,350,13438,6,8,13438006008,2,1,0,0,0,NA,5,2,NA,NA,2,1,3,0,0
"9429",35,352,13543,6,6,13543006006,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9430",35,352,13543,6,5,13543006005,2,1,0,0,0,NA,4,2,NA,NA,3,2,3,0,0
"9431",35,352,13543,6,2,13543006002,2,1,0,0,0,NA,4,2,NA,NA,3,2,3,0,0
"9432",35,352,13543,6,15,13543006015,2,1,0,0,0,NA,7,2,NA,NA,3,2,3,0,0
"9433",35,352,13543,6,1,13543006001,2,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9434",35,352,13543,6,10,13543006010,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9435",35,352,13543,6,11,13543006011,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9436",35,352,13543,6,9,13543006009,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9437",35,353,13576,14,11,13576014011,2,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9438",35,353,13576,14,10,13576014010,2,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9439",35,353,13576,14,2,13576014002,2,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9440",35,353,13576,14,3,13576014003,2,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9441",35,353,13576,14,6,13576014006,3,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9442",35,353,13576,14,15,13576014015,2,0,1,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9443",35,353,13576,14,4,13576014004,3,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9444",35,353,13576,14,13,13576014013,2,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9445",35,353,13582,20,12,13582020012,3,0,1,0,0,NA,6,3,NA,NA,2,2,3,0,0
"9446",35,353,13582,20,14,13582020014,3,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9447",35,353,13582,20,2,13582020002,3,0,1,0,0,NA,6,3,NA,NA,2,2,3,0,0
"9448",35,353,13582,20,13,13582020013,2,0,1,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9449",35,353,13582,20,11,13582020011,2,0,1,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9450",35,353,13582,20,4,13582020004,2,0,1,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9451",35,353,13582,20,5,13582020005,3,1,0,0,0,NA,5,3,NA,NA,2,2,3,0,0
"9452",35,353,13588,6,12,13588006012,3,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9453",35,353,13588,6,7,13588006007,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9454",35,353,13588,6,6,13588006006,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9455",35,353,13588,6,10,13588006010,2,1,0,0,0,NA,4,2,NA,NA,3,2,3,0,0
"9456",35,353,13588,6,3,13588006003,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9457",35,353,13588,6,2,13588006002,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9458",36,358,13726,15,3,13726015003,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9459",36,358,13726,15,9,13726015009,3,0,1,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9460",36,358,13726,15,2,13726015002,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9461",36,358,13726,15,1,13726015001,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9462",36,358,13726,15,12,13726015012,2,1,0,0,0,NA,5,2,NA,NA,2,1,3,0,0
"9463",36,358,13726,15,5,13726015005,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9464",36,358,13726,15,4,13726015004,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9465",36,358,13726,15,14,13726015014,2,1,0,0,0,NA,4,2,NA,NA,2,1,3,0,0
"9466",36,359,13774,3,7,13774003007,3,1,0,0,0,NA,9,2,NA,NA,2,2,3,0,0
"9467",36,359,13774,3,11,13774003011,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9468",36,359,13774,3,3,13774003003,3,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9469",36,359,13774,3,15,13774003015,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9470",36,359,13774,3,10,13774003010,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9471",36,359,13774,3,6,13774003006,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9472",36,359,13774,3,1,13774003001,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9473",36,359,13774,3,2,13774003002,3,1,0,0,0,NA,11,2,NA,NA,2,2,3,0,0
"9474",36,359,13774,3,8,13774003008,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9475",36,359,13774,3,13,13774003013,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9476",36,359,13774,3,12,13774003012,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9477",36,359,13774,3,5,13774003005,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9478",36,359,13774,3,4,13774003004,3,1,0,0,0,NA,9,2,NA,NA,2,2,3,0,0
"9479",36,360,13828,7,1,13828007001,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9480",36,360,13828,7,2,13828007002,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9481",36,360,13828,7,9,13828007009,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9482",36,360,13828,7,12,13828007012,2,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9483",36,360,13828,7,17,13828007017,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9484",36,360,13828,7,8,13828007008,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9485",36,360,13828,7,6,13828007006,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9486",36,360,13828,7,3,13828007003,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9487",36,360,13828,7,13,13828007013,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9488",36,360,13879,24,7,13879024007,2,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9489",36,360,13879,24,8,13879024008,2,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9490",36,360,13879,24,10,13879024010,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9491",36,360,13879,24,2,13879024002,2,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9492",36,361,13942,2,16,13942002016,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9493",36,361,13942,2,9,13942002009,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9494",36,361,13942,2,7,13942002007,2,1,0,0,0,NA,12,2,NA,NA,3,2,3,0,0
"9495",36,361,13942,2,8,13942002008,2,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9496",36,361,13942,2,12,13942002012,2,1,0,0,0,NA,7,2,NA,NA,3,2,3,0,0
"9497",36,361,13942,2,6,13942002006,3,1,0,0,0,NA,13,2,NA,NA,3,2,3,0,0
"9498",36,361,13942,2,2,13942002002,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9499",36,361,13942,2,13,13942002013,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9500",36,362,13981,2,11,13981002011,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9501",36,362,13981,2,10,13981002010,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9502",36,362,13981,2,15,13981002015,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9503",36,362,13981,2,8,13981002008,3,1,0,0,0,NA,4,2,NA,NA,2,2,3,0,0
"9504",36,362,13981,2,7,13981002007,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9505",36,362,13981,2,9,13981002009,3,1,0,0,0,NA,4,2,NA,NA,2,2,3,0,0
"9506",36,362,13981,2,5,13981002005,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9507",36,362,13981,2,4,13981002004,3,1,0,0,0,NA,7,3,NA,NA,2,2,3,0,0
"9508",36,362,13981,2,6,13981002006,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9509",36,362,13990,17,14,13990017014,3,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9510",36,362,13990,17,6,13990017006,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9511",36,362,13990,17,5,13990017005,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9512",36,362,13990,17,15,13990017015,3,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9513",36,362,13990,17,4,13990017004,3,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9514",36,362,14008,21,13,14008021013,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9515",36,362,14008,21,10,14008021010,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9516",36,362,14008,21,14,14008021014,3,1,0,0,0,NA,9,2,NA,NA,3,2,3,0,0
"9517",36,364,14134,15,6,14134015006,2,1,0,0,0,NA,7,2,NA,NA,3,2,3,0,0
"9518",36,364,14134,15,15,14134015015,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9519",36,364,14134,15,13,14134015013,2,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9520",36,364,14134,15,11,14134015011,2,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9521",36,364,14134,15,4,14134015004,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9522",36,364,14134,15,12,14134015012,2,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9523",36,365,14158,8,8,14158008008,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9524",36,365,14158,8,9,14158008009,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9525",36,365,14158,8,12,14158008012,2,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9526",36,365,14158,8,11,14158008011,2,1,0,0,0,NA,9,2,NA,NA,2,2,3,0,0
"9527",36,365,14158,8,7,14158008007,3,1,0,0,0,NA,4,2,NA,NA,2,1,3,0,0
"9528",36,365,14158,8,5,14158008005,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9529",36,365,14158,8,4,14158008004,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9530",36,365,14158,8,13,14158008013,2,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9531",36,365,14158,8,2,14158008002,3,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9532",36,365,14158,8,1,14158008001,3,1,0,0,0,NA,5,3,NA,NA,3,2,3,0,0
"9533",36,365,14158,8,14,14158008014,2,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9534",36,365,14158,8,6,14158008006,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9535",36,365,14158,8,3,14158008003,3,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9536",36,365,14173,29,7,14173029007,2,1,0,0,0,NA,6,2,NA,NA,2,1,3,0,0
"9537",36,365,14173,29,2,14173029002,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9538",36,365,14173,29,1,14173029001,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9539",36,365,14173,29,5,14173029005,2,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9540",36,365,14173,29,13,14173029013,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9541",36,365,14173,29,4,14173029004,2,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9542",36,365,14173,29,9,14173029009,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9543",36,365,14173,29,6,14173029006,2,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9544",36,365,14173,29,8,14173029008,2,1,0,0,0,NA,6,2,NA,NA,2,1,3,0,0
"9545",36,365,14188,15,10,14188015010,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9546",36,365,14188,15,2,14188015002,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9547",36,365,14188,15,13,14188015013,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9548",36,365,14188,15,9,14188015009,2,1,0,0,0,NA,9,2,NA,NA,2,2,3,0,0
"9549",36,365,14188,15,4,14188015004,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9550",36,365,14188,15,8,14188015008,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9551",36,365,14188,15,5,14188015005,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9552",36,365,14188,15,1,14188015001,2,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9553",37,372,14425,1,3,14425001003,3,1,0,0,0,NA,8,2,NA,NA,2,1,3,0,0
"9554",37,372,14425,1,6,14425001006,2,1,0,0,0,NA,8,2,NA,NA,2,1,3,0,0
"9555",37,372,14425,1,16,14425001016,3,1,0,0,0,NA,10,2,NA,NA,2,1,3,0,0
"9556",37,372,14425,1,12,14425001012,3,1,0,0,0,NA,10,2,NA,NA,3,1,3,0,0
"9557",37,372,14425,1,7,14425001007,3,1,0,0,0,NA,9,2,NA,NA,2,2,3,0,0
"9558",37,372,14425,1,10,14425001010,3,1,0,0,0,NA,10,2,NA,NA,3,2,3,0,0
"9559",37,372,14425,1,2,14425001002,3,1,0,0,0,NA,8,2,NA,NA,2,1,3,0,0
"9560",37,372,14425,1,17,14425001017,3,1,0,0,0,NA,10,2,NA,NA,3,2,3,0,0
"9561",37,372,14425,1,4,14425001004,3,1,0,0,0,NA,10,2,NA,NA,3,1,3,0,0
"9562",37,372,14425,1,13,14425001013,3,1,0,0,0,NA,10,2,NA,NA,3,1,3,0,0
"9563",37,372,14425,1,8,14425001008,2,1,0,0,0,NA,9,2,NA,NA,2,2,3,0,0
"9564",37,374,14533,17,11,14533017011,3,1,0,0,0,NA,5,2,NA,NA,3,2,3,0,0
"9565",37,374,14533,17,2,14533017002,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9566",37,374,14533,17,1,14533017001,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9567",37,374,14533,17,15,14533017015,3,1,0,0,0,NA,7,2,NA,NA,3,2,3,0,0
"9568",37,374,14542,10,8,14542010008,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9569",37,374,14542,10,12,14542010012,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9570",37,374,14542,10,4,14542010004,3,1,0,0,0,NA,6,1,NA,NA,3,2,3,0,0
"9571",37,374,14542,10,10,14542010010,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9572",37,374,14542,10,5,14542010005,3,1,0,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9573",37,374,14542,10,11,14542010011,3,1,0,0,0,NA,6,1,NA,NA,3,2,3,0,0
"9574",37,374,14542,10,16,14542010016,3,1,0,0,0,NA,6,1,NA,NA,3,2,3,0,0
"9575",37,374,14542,10,6,14542010006,3,1,0,0,0,NA,0,1,NA,NA,3,2,3,0,0
"9576",37,374,14542,10,13,14542010013,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9577",37,374,14542,10,7,14542010007,3,1,0,0,0,NA,6,1,NA,NA,3,2,3,0,0
"9578",37,374,14542,10,1,14542010001,3,1,0,0,0,NA,8,1,NA,NA,3,2,3,0,0
"9579",37,374,14542,10,17,14542010017,3,1,0,0,0,NA,5,1,NA,NA,3,2,3,0,0
"9580",37,374,14548,9,10,14548009010,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9581",37,374,14548,9,5,14548009005,3,1,0,0,0,NA,6,1,NA,NA,3,2,3,0,0
"9582",37,374,14548,9,8,14548009008,3,1,0,0,0,NA,0,1,NA,NA,3,2,3,0,0
"9583",37,374,14548,9,11,14548009011,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9584",37,374,14548,9,16,14548009016,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9585",37,374,14548,9,4,14548009004,3,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9586",37,376,14647,12,7,14647012007,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9587",37,376,14647,12,15,14647012015,3,1,0,0,0,NA,15,2,NA,NA,3,2,3,0,0
"9588",37,376,14647,12,1,14647012001,3,1,0,0,0,NA,12,2,NA,NA,3,2,3,0,0
"9589",37,376,14647,12,10,14647012010,3,1,0,0,0,NA,15,2,NA,NA,3,2,3,0,0
"9590",37,376,14647,12,3,14647012003,3,1,0,0,0,NA,12,2,NA,NA,3,2,3,0,0
"9591",37,376,14662,11,3,14662011003,2,1,0,0,0,NA,11,3,NA,NA,3,2,3,0,0
"9592",37,376,14662,11,14,14662011014,2,1,0,0,0,NA,9,2,NA,NA,3,1,3,0,0
"9593",37,376,14662,11,9,14662011009,2,1,0,0,0,NA,10,2,NA,NA,3,2,3,0,0
"9594",37,376,14662,11,7,14662011007,2,1,0,0,0,NA,11,2,NA,NA,2,2,3,0,0
"9595",37,376,14662,11,11,14662011011,2,1,0,0,0,NA,9,2,NA,NA,3,1,3,0,0
"9596",37,376,14662,11,4,14662011004,2,1,0,0,0,NA,11,2,NA,NA,3,2,3,0,0
"9597",37,376,14662,11,8,14662011008,2,1,0,0,0,NA,9,2,NA,NA,3,2,3,0,0
"9598",37,376,14662,11,2,14662011002,2,1,0,0,0,NA,11,2,NA,NA,3,2,3,0,0
"9599",37,376,14662,11,12,14662011012,2,1,0,0,0,NA,9,2,NA,NA,3,1,3,0,0
"9600",37,376,14662,11,13,14662011013,2,1,0,0,0,NA,9,2,NA,NA,3,1,3,0,0
"9601",37,376,14662,11,1,14662011001,2,1,0,0,0,NA,10,2,NA,NA,2,2,3,0,0
"9602",37,376,14662,11,6,14662011006,2,1,0,0,0,NA,10,2,NA,NA,3,2,3,0,0
"9603",37,376,14662,11,16,14662011016,3,1,0,0,0,NA,11,3,NA,NA,3,2,3,0,0
"9604",37,377,14704,15,6,14704015006,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9605",37,377,14704,15,8,14704015008,2,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9606",37,377,14704,15,4,14704015004,3,1,0,0,0,NA,1,2,NA,NA,2,2,3,0,0
"9607",37,377,14704,15,15,14704015015,2,1,0,0,0,NA,6,2,NA,NA,3,1,3,0,0
"9608",37,377,14704,15,2,14704015002,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9609",37,377,14707,6,14,14707006014,2,1,0,0,0,NA,7,2,NA,NA,3,2,3,0,0
"9610",37,377,14707,6,12,14707006012,2,1,0,0,0,NA,7,2,NA,NA,2,2,3,0,0
"9611",37,377,14707,6,10,14707006010,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9612",37,377,14707,6,9,14707006009,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9613",37,377,14707,6,2,14707006002,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9614",37,377,14707,6,8,14707006008,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9615",37,377,14707,6,11,14707006011,3,1,0,0,0,NA,6,2,NA,NA,3,2,3,0,0
"9616",37,377,14707,6,6,14707006006,3,1,0,0,0,NA,8,2,NA,NA,3,2,3,0,0
"9617",37,377,14707,6,1,14707006001,3,1,0,0,0,NA,6,2,NA,NA,2,2,3,0,0
"9618",38,380,14800,14,8,14800014008,3,1,0,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9619",38,380,14800,14,11,14800014011,3,0,1,0,0,NA,5,2,NA,NA,2,2,3,0,0
"9620",38,380,14800,14,9,14800014009,2,0,0,1,0,NA,NA,2,NA,NA,2,1,3,0,0
"9621",38,380,14800,14,12,14800014012,3,0,1,0,0,NA,8,2,NA,NA,2,2,3,0,0
"9622",38,380,14800,14,7,14800014007,3,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9623",38,380,16432,8,5,16432008005,3,1,0,0,0,NA,4,3,NA,NA,2,2,3,0,0
"9624",38,380,16432,8,14,16432008014,3,1,0,0,0,NA,4,3,NA,NA,2,2,3,0,0
"9625",38,386,14932,7,7,14932007007,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9626",38,386,14932,7,3,14932007003,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9627",38,386,14932,7,8,14932007008,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9628",38,386,14932,7,15,14932007015,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9629",38,386,14932,7,5,14932007005,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9630",38,386,14932,7,6,14932007006,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9631",38,386,14932,7,13,14932007013,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9632",38,386,14932,7,1,14932007001,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9633",38,386,14932,7,12,14932007012,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9634",38,386,14932,7,9,14932007009,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9635",38,386,14932,7,2,14932007002,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9636",38,387,15016,7,10,15016007010,3,0,0,1,0,NA,NA,2,NA,NA,2,2,3,0,0
"9637",38,387,15016,7,7,15016007007,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9638",38,387,15016,7,3,15016007003,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9639",38,387,15016,7,11,15016007011,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9640",38,387,15016,7,1,15016007001,3,0,0,1,0,NA,NA,2,NA,NA,2,2,3,0,0
"9641",38,387,15016,7,4,15016007004,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9642",38,387,15016,7,15,15016007015,2,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9643",38,387,15016,7,8,15016007008,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9644",38,387,15016,7,5,15016007005,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9645",38,387,15016,7,13,15016007013,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9646",38,387,15016,7,12,15016007012,3,0,0,1,0,NA,NA,3,NA,NA,2,1,3,0,0
"9647",38,387,15016,7,14,15016007014,3,0,0,1,0,NA,NA,3,NA,NA,2,2,3,0,0
"9648",38,387,15016,7,2,15016007002,3,0,0,1,0,NA,NA,2,NA,NA,2,2,3,0,0
"9649",38,387,15016,7,6,15016007006,3,0,0,1,0,NA,NA,2,NA,NA,2,2,3,0,0
"9650",38,387,15016,7,9,15016007009,2,0,0,1,0,NA,NA,2,NA,NA,2,2,3,0,0
"9651",38,391,15250,3,1,15250003001,2,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9652",38,391,15250,3,13,15250003013,2,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9653",38,391,15250,3,14,15250003014,2,0,0,1,0,NA,NA,2,NA,NA,3,2,3,0,0
"9654",38,391,15250,3,7,15250003007,2,1,0,0,0,NA,4,2,NA,NA,2,2,3,0,0
"9655",38,391,15250,3,5,15250003005,2,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9656",38,391,15250,3,4,15250003004,2,1,0,0,0,NA,3,2,NA,NA,2,2,3,0,0
"9657",38,392,15331,4,12,15331004012,3,1,0,0,0,NA,3,2,NA,NA,2,1,3,0,0
"9658",38,392,15331,4,1,15331004001,2,1,0,0,0,NA,2,2,NA,NA,2,1,3,0,0
"9659",38,392,15331,4,16,15331004016,3,1,0,0,0,NA,3,2,NA,NA,2,1,3,0,0
"9660",38,392,15331,4,14,15331004014,3,1,0,0,0,NA,3,2,NA,NA,2,1,3,0,0
"9661",38,392,15331,4,10,15331004010,3,1,0,0,0,NA,3,2,NA,NA,2,1,3,0,0
"9662",38,392,15331,4,8,15331004008,3,1,0,0,0,NA,3,2,NA,NA,2,1,3,0,0
