"IDHO","REGION","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","EXPR1","EXPR2","EXPR3","EXPR4","EXPR6","EXPR5","M4B111_C6","M4B111_C7","M4B111_C8","M4B111_C9","M4B111_C10","M4B111_C11","M4B111_C121","M4B111_C122","M4B111_C123","M4B111_C124","M4B111_C125","M4B111_C13","M4B111_C14","M4B112_C1","M4B113_C1","M4B113_C2","M4B113_C3","M4B113_C4","M4B113_C5","M4B113_C6","M4B113_C7","M4B113_C8","M4B113_C9","M4B113_C101","M4B113_C102","M4B113_C103","M4B113_C104","M4B113_C105","M4B113_C106","M4B113_C111","M4B113_C112","M4B113_C113","M4B113_C114","M4B113_C115","M4B113_C116","M4B113_C117","M4B113_C117GHIRO","M4B113_C121","M4B113_C122","M4B113_C123","M4B113_C124","M4B113_C125","M4B113_C131","M4B113_C132","M4B113_C133","M4B113_C134","M4B113_C135","M4B113_C14N","M4B113_C14T","M4B113_C16","KINHDO","VIDO","SEASON","WT45","ttnt","wt45","Province_name"
"21445015003",3,"51","534","21445","015","003",2,51,534,21445,15,3,2,1,1,10,1,1,2,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015005",3,"51","534","21445","015","005",2,51,534,21445,15,5,2,1,1,8,1,1,4,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015006",3,"51","534","21445","015","006",2,51,534,21445,15,6,2,1,1,7,1,1,4,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015007",3,"51","534","21445","015","007",2,51,534,21445,15,7,2,1,1,8,1,1,4,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015008",3,"51","534","21445","015","008",2,51,534,21445,15,8,2,1,1,8,1,1,3,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015009",3,"51","534","21445","015","009",2,51,534,21445,15,9,2,1,1,8,1,1,3,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015010",3,"51","534","21445","015","010",2,51,534,21445,15,10,2,1,1,10,1,1,4,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015011",3,"51","534","21445","015","011",2,51,534,21445,15,11,2,1,1,9,1,1,4,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015012",3,"51","534","21445","015","012",2,51,534,21445,15,12,2,1,1,7,1,1,4,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015013",3,"51","534","21445","015","013",2,51,534,21445,15,13,2,1,1,8,1,1,2,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015014",3,"51","534","21445","015","014",2,51,534,21445,15,14,2,1,1,9,1,1,2,2,2,1,2,2,5,5,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21445015015",3,"51","534","21445","015","015",2,51,534,21445,15,15,2,1,1,10,1,1,3,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,406,2,406,"Tinh Quang Ngai"
"21475001001",3,"51","534","21475","001","001",4,51,534,21475,1,1,4,1,1,4,1,1,6,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001003",3,"51","534","21475","001","003",4,51,534,21475,1,3,4,1,1,6,1,1,3,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001004",3,"51","534","21475","001","004",4,51,534,21475,1,4,4,1,1,6,1,1,4,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001005",3,"51","534","21475","001","005",4,51,534,21475,1,5,4,1,4,10,1,1,3,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001006",3,"51","534","21475","001","006",4,51,534,21475,1,6,4,1,1,7,1,1,4,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001008",3,"51","534","21475","001","008",4,51,534,21475,1,8,4,1,2,10,1,1,3,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001010",3,"51","534","21475","001","010",4,51,534,21475,1,10,4,1,1,8,1,1,2,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001011",3,"51","534","21475","001","011",4,51,534,21475,1,11,4,1,1,7,1,1,2,1,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001012",3,"51","534","21475","001","012",4,51,534,21475,1,12,4,1,1,7,1,1,3,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001013",3,"51","534","21475","001","013",4,51,534,21475,1,13,4,1,2,8,1,1,4,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001014",3,"51","534","21475","001","014",4,51,534,21475,1,14,4,1,1,7,1,1,3,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21475001015",3,"51","534","21475","001","015",4,51,534,21475,1,15,4,1,1,6,1,1,3,2,2,1,2,2,5,4,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,480,2,480,"Tinh Quang Ngai"
"21490013001",3,"51","535","21490","013","001",9,51,535,21490,13,1,9,1,0,NA,1,1,2,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013002",3,"51","535","21490","013","002",9,51,535,21490,13,2,9,1,0,NA,1,1,2,2,1,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013004",3,"51","535","21490","013","004",9,51,535,21490,13,4,9,1,4,2,1,1,2,1,2,2,2,2,5,5,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013005",3,"51","535","21490","013","005",9,51,535,21490,13,5,9,1,0,NA,1,1,2,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013006",3,"51","535","21490","013","006",9,51,535,21490,13,6,9,1,2,2,1,1,4,2,1,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013007",3,"51","535","21490","013","007",9,51,535,21490,13,7,9,1,2,14,1,1,2,1,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013008",3,"51","535","21490","013","008",9,51,535,21490,13,8,9,1,0,NA,1,1,1,2,1,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013009",3,"51","535","21490","013","009",9,51,535,21490,13,9,9,1,0,NA,1,1,1,2,1,2,2,2,5,6,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013011",3,"51","535","21490","013","011",9,51,535,21490,13,11,9,1,2,14,1,1,2,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013012",3,"51","535","21490","013","012",9,51,535,21490,13,12,9,1,4,3,1,1,4,1,2,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013013",3,"51","535","21490","013","013",9,51,535,21490,13,13,9,1,2,2,1,1,5,1,2,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013014",3,"51","535","21490","013","014",9,51,535,21490,13,14,9,1,2,14,1,1,1,1,2,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21490013015",3,"51","535","21490","013","015",9,51,535,21490,13,15,9,1,0,NA,1,1,1,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,495,2,495,"Tinh Quang Ngai"
"21523017001",3,"51","535","21523","017","001",1,51,535,21523,17,1,1,1,4,2,1,1,4,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017002",3,"51","535","21523","017","002",1,51,535,21523,17,2,1,1,0,NA,1,2,4,2,1,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017003",3,"51","535","21523","017","003",1,51,535,21523,17,3,1,1,0,NA,1,1,1,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017004",3,"51","535","21523","017","004",1,51,535,21523,17,4,1,1,2,10,2,1,2,2,1,2,2,1,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017005",3,"51","535","21523","017","005",1,51,535,21523,17,5,1,1,5,3,1,1,3,2,1,2,2,2,5,6,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017007",3,"51","535","21523","017","007",1,51,535,21523,17,7,1,1,0,NA,1,2,1,2,1,2,2,2,5,6,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017008",3,"51","535","21523","017","008",1,51,535,21523,17,8,1,1,2,10,2,1,2,2,1,2,2,1,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017010",3,"51","535","21523","017","010",1,51,535,21523,17,10,1,1,0,NA,1,1,4,2,1,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017011",3,"51","535","21523","017","011",1,51,535,21523,17,11,1,1,0,NA,1,2,1,2,1,2,2,2,5,6,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017012",3,"51","535","21523","017","012",1,51,535,21523,17,12,1,1,2,10,2,1,2,2,1,2,2,1,5,6,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017013",3,"51","535","21523","017","013",1,51,535,21523,17,13,1,1,4,4,1,1,3,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017014",3,"51","535","21523","017","014",1,51,535,21523,17,14,1,1,3,2,1,1,4,2,1,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21523017015",3,"51","535","21523","017","015",1,51,535,21523,17,15,1,1,0,NA,1,2,1,2,1,2,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,476,2,476,"Tinh Quang Ngai"
"21553001005",3,"52","540","21553","001","005",5,52,540,21553,1,5,5,1,1,7,2,1,2,2,2,1,2,2,5,5,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,595,1,595,"Tinh Binh Dinh"
"21553001006",3,"52","540","21553","001","006",5,52,540,21553,1,6,5,1,2,5,2,1,4,2,2,1,2,2,5,5,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,595,1,595,"Tinh Binh Dinh"
"21553001008",3,"52","540","21553","001","008",5,52,540,21553,1,8,5,1,2,5,1,1,8,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,595,1,595,"Tinh Binh Dinh"
"21553001010",3,"52","540","21553","001","010",5,52,540,21553,1,10,5,1,0,NA,1,2,6,2,2,1,1,2,4,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,595,1,595,"Tinh Binh Dinh"
"21553001014",3,"52","540","21553","001","014",5,52,540,21553,1,14,5,1,0,NA,1,1,3,2,2,1,2,2,5,5,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,595,1,595,"Tinh Binh Dinh"
"21553001016",3,"52","540","21553","001","016",5,52,540,21553,1,16,5,1,2,7,1,1,6,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,595,1,595,"Tinh Binh Dinh"
"21628012002",3,"52","542","21628","012","002",1,52,542,21628,12,2,1,1,6,2,1,1,4,1,2,2,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,523,2,523,"Tinh Binh Dinh"
"21628012004",3,"52","542","21628","012","004",1,52,542,21628,12,4,1,1,5,5,1,1,4,2,2,1,2,2,5,4,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,523,2,523,"Tinh Binh Dinh"
"21637015005",3,"52","543","21637","015","005",2,52,543,21637,15,5,2,1,2,15,2,1,4,2,2,1,2,2,5,5,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,579,1,579,"Tinh Binh Dinh"
"21637015009",3,"52","543","21637","015","009",2,52,543,21637,15,9,2,1,3,3,2,1,3,2,2,1,2,2,5,6,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,579,1,579,"Tinh Binh Dinh"
"21637015011",3,"52","543","21637","015","011",2,52,543,21637,15,11,2,1,2,1,1,1,5,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,579,1,579,"Tinh Binh Dinh"
"21637015013",3,"52","543","21637","015","013",2,52,543,21637,15,13,2,1,3,1,2,1,7,2,2,1,2,2,6,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,579,1,579,"Tinh Binh Dinh"
"21637015015",3,"52","543","21637","015","015",2,52,543,21637,15,15,2,1,0,NA,2,1,6,2,2,1,2,2,1,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,579,1,579,"Tinh Binh Dinh"
"21643016001",3,"52","543","21643","016","001",10,52,543,21643,16,1,10,1,2,2,1,1,7,2,2,1,2,2,5,5,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,516,2,516,"Tinh Binh Dinh"
"21643016002",3,"52","543","21643","016","002",10,52,543,21643,16,2,10,1,1,3,1,2,5,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,516,2,516,"Tinh Binh Dinh"
"21643016003",3,"52","543","21643","016","003",10,52,543,21643,16,3,10,1,3,2,1,1,4,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,516,2,516,"Tinh Binh Dinh"
"21643016004",3,"52","543","21643","016","004",10,52,543,21643,16,4,10,1,2,1,1,1,8,2,2,1,2,2,5,1,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,516,2,516,"Tinh Binh Dinh"
"21643016005",3,"52","543","21643","016","005",10,52,543,21643,16,5,10,1,3,5,2,1,3,2,2,1,2,2,5,1,2,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,516,2,516,"Tinh Binh Dinh"
