"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","wt45","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
49,506,20518,19,2,20518019002,1,592,1,NA,2,NA,1,10,3,5,4,2,2
49,506,20518,19,3,20518019003,1,592,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,506,20518,19,6,20518019006,1,592,1,NA,2,NA,1,15,7,3,0,1,1
49,506,20518,19,7,20518019007,1,592,1,NA,2,NA,0,1,15,3,5,3,3
49,506,20518,19,7,20518019007,1,592,1,NA,2,NA,1,5,16,3,3,3,3
49,506,20518,19,7,20518019007,1,592,1,NA,2,NA,2,12,20,3,1,3,3
49,506,20518,19,8,20518019008,1,592,1,NA,2,NA,0,6,5,3,5,2,2
49,506,20518,19,8,20518019008,1,592,1,NA,2,NA,1,15,20,3,99,2,2
49,506,20518,19,9,20518019009,1,592,1,NA,2,NA,0,6,2,3,5,3,3
49,506,20518,19,9,20518019009,1,592,1,NA,2,NA,1,10,2,3,3,3,3
49,506,20518,19,9,20518019009,1,592,1,NA,2,NA,2,15,10,3,0,3,3
49,506,20518,19,10,20518019010,1,592,1,NA,2,NA,0,15,7,3,2,1,1
49,506,20518,19,11,20518019011,1,592,1,NA,2,NA,1,NA,NA,NA,NA,1,0
49,506,20518,19,14,20518019014,1,592,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,507,20578,10,1,20578010001,1,432,1,NA,2,NA,0,0,10,3,10,3,3
49,507,20578,10,1,20578010001,1,432,1,NA,2,NA,1,1,7,3,8,3,3
49,507,20578,10,1,20578010001,1,432,1,NA,2,NA,2,2,8,3,7,3,3
49,507,20578,10,3,20578010003,1,432,1,NA,2,NA,0,0,10,4,10,3,3
49,507,20578,10,3,20578010003,1,432,1,NA,2,NA,1,1,7,4,8,3,3
49,507,20578,10,3,20578010003,1,432,1,NA,2,NA,2,2,8,4,7,3,3
49,507,20578,10,13,20578010013,1,432,1,NA,2,NA,0,0,10,3,10,3,3
49,507,20578,10,13,20578010013,1,432,1,NA,2,NA,1,1,7,3,8,3,3
49,507,20578,10,13,20578010013,1,432,1,NA,2,NA,2,2,8,4,7,3,3
49,507,20578,10,14,20578010014,1,432,1,NA,2,NA,0,0,10,3,10,3,3
49,507,20578,10,14,20578010014,1,432,1,NA,2,NA,1,1,7,3,8,3,3
49,507,20578,10,14,20578010014,1,432,1,NA,2,NA,2,2,8,3,7,3,3
49,507,20578,10,15,20578010015,1,432,1,NA,2,NA,0,0,10,3,10,3,3
49,507,20578,10,15,20578010015,1,432,1,NA,2,NA,1,1,7,3,8,3,3
49,507,20578,10,15,20578010015,1,432,1,NA,2,NA,2,2,8,3,7,3,3
49,507,20584,15,1,20584015001,1,377,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,507,20584,15,3,20584015003,1,377,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,507,20584,15,7,20584015007,1,377,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,507,20584,15,9,20584015009,1,377,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,507,20584,15,12,20584015012,1,377,1,NA,2,NA,0,0,10,3,10,3,3
49,507,20584,15,12,20584015012,1,377,1,NA,2,NA,1,2,7,3,8,3,3
49,507,20584,15,12,20584015012,1,377,1,NA,2,NA,2,2,8,3,7,3,3
49,509,20651,9,3,20651009003,1,458,1,NA,2,NA,0,1,3,1,4,2,2
49,509,20651,9,3,20651009003,1,458,1,NA,2,NA,1,18,8,2,1,2,2
49,509,20651,9,4,20651009004,1,458,1,NA,2,NA,0,1,3,1,99,2,2
49,509,20651,9,4,20651009004,1,458,1,NA,2,NA,1,18,6,2,2,2,2
49,509,20651,9,6,20651009006,1,458,1,NA,2,NA,0,1,3,1,99,2,2
49,509,20651,9,6,20651009006,1,458,1,NA,2,NA,1,18,8,2,99,2,2
49,509,20651,9,7,20651009007,1,458,1,NA,2,NA,0,1,3,1,99,2,2
49,509,20651,9,7,20651009007,1,458,1,NA,2,NA,1,18,9,2,99,2,2
49,509,20651,9,9,20651009009,1,458,1,NA,2,NA,0,1,4,1,5,2,2
49,509,20651,9,9,20651009009,1,458,1,NA,2,NA,1,18,6,3,1,2,2
49,509,20651,9,10,20651009010,1,458,1,NA,2,NA,0,4,4,1,5,2,2
49,509,20651,9,10,20651009010,1,458,1,NA,2,NA,1,16,4,2,1,2,2
49,509,20651,9,11,20651009011,1,458,1,NA,2,NA,0,4,5,2,5,2,2
49,509,20651,9,11,20651009011,1,458,1,NA,2,NA,1,16,4,3,1,2,2
49,509,20651,9,12,20651009012,1,458,1,NA,2,NA,0,4,5,2,5,2,2
49,509,20651,9,12,20651009012,1,458,1,NA,2,NA,1,16,6,3,1,2,2
49,509,20651,9,14,20651009014,1,458,1,NA,2,NA,0,4,5,1,5,2,2
49,509,20651,9,14,20651009014,1,458,1,NA,2,NA,1,18,4,2,1,2,2
49,509,20651,9,15,20651009015,1,458,1,NA,2,NA,0,4,5,2,5,2,2
49,509,20651,9,15,20651009015,1,458,1,NA,2,NA,1,10,4,3,1,2,2
49,510,20702,2,1,20702002001,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,2,20702002002,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,3,20702002003,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,4,20702002004,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,5,20702002005,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,6,20702002006,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,7,20702002007,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,8,20702002008,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,9,20702002009,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,10,20702002010,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,11,20702002011,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,12,20702002012,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,13,20702002013,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,510,20702,2,14,20702002014,1,599,4,NA,99,2,NA,NA,NA,NA,NA,1,0
49,512,20770,5,10,20770005010,1,636,4,NA,99,2,0,0,2,1,3,2,2
49,512,20770,5,10,20770005010,1,636,4,NA,99,2,1,18,12,1,2,2,2
49,512,20770,5,13,20770005013,1,636,4,NA,99,2,0,0,2,1,2,2,2
49,512,20770,5,13,20770005013,1,636,4,NA,99,2,1,18,10,1,1,2,2
49,512,20770,5,14,20770005014,1,636,4,NA,2,2,0,9,2,6,5,1,1
49,513,20848,5,2,20848005002,1,593,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,3,20848005003,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,4,20848005004,1,593,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,5,20848005005,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,6,20848005006,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,7,20848005007,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,8,20848005008,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,9,20848005009,1,593,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,10,20848005010,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,11,20848005011,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,513,20848,5,12,20848005012,1,593,4,NA,2,2,NA,NA,NA,NA,NA,1,0
49,513,20848,5,14,20848005014,1,593,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,1,20983010001,1,632,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,3,20983010003,1,632,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,4,20983010004,1,632,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,5,20983010005,1,632,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,6,20983010006,1,632,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,7,20983010007,1,632,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,517,20983,10,8,20983010008,1,632,1,NA,2,NA,0,0,3,3,10,1,1
49,517,20983,10,9,20983010009,1,632,1,NA,2,NA,0,0,4,3,9,1,1
49,517,20983,10,10,20983010010,1,632,1,NA,2,NA,0,0,4,4,12,1,1
49,517,20983,10,11,20983010011,1,632,1,NA,2,NA,0,0,4,2,9,1,1
49,517,20983,10,13,20983010013,1,632,1,NA,2,NA,0,0,4,3,10,1,1
49,517,20983,10,14,20983010014,1,632,1,NA,2,NA,0,0,4,2,12,1,1
51,524,21055,14,1,21055014001,1,540,1,NA,2,NA,0,17,10,1,99,1,1
51,524,21055,14,3,21055014003,1,540,1,NA,2,NA,0,16,15,2,0,1,1
51,524,21055,14,4,21055014004,1,540,1,NA,2,NA,0,17,15,3,99,1,1
51,524,21055,14,5,21055014005,1,540,1,NA,2,NA,0,18,15,1,1,1,1
51,524,21055,14,6,21055014006,1,540,1,NA,2,NA,0,18,1,1,2,1,1
51,524,21055,14,8,21055014008,1,540,1,NA,99,NA,0,8,13,2,99,1,1
51,524,21055,14,11,21055014011,1,540,1,NA,2,NA,0,17,15,1,0,1,1
51,524,21055,14,12,21055014012,1,540,1,NA,2,NA,0,17,12,1,8,1,1
51,524,21055,14,13,21055014013,1,540,1,NA,99,NA,0,17,10,1,0,1,1
51,524,21055,14,14,21055014014,1,540,1,NA,99,NA,0,8,12,1,99,1,1
51,524,21055,14,15,21055014015,1,540,1,NA,2,NA,0,16,10,1,0,1,1
51,524,21079,4,2,21079004002,1,483,1,NA,2,NA,0,17,10,1,99,1,1
51,524,21079,4,8,21079004008,1,483,1,NA,2,NA,1,16,12,1,0,1,1
51,524,21079,4,9,21079004009,1,483,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,524,21079,4,14,21079004014,1,483,1,NA,2,NA,0,18,15,1,1,1,1
51,524,21100,2,1,21100002001,1,539,1,NA,2,NA,0,18,12,1,6,1,1
51,524,21100,2,3,21100002003,1,539,1,NA,99,NA,0,8,14,1,0,1,1
51,524,21100,2,6,21100002006,1,539,1,NA,2,NA,0,18,15,1,1,1,1
51,524,21100,2,7,21100002007,1,539,1,NA,2,NA,0,17,10,1,0,1,1
51,524,21100,2,8,21100002008,1,539,1,NA,2,NA,0,18,10,1,5,1,1
51,524,21100,2,9,21100002009,1,539,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
51,524,21100,2,10,21100002010,1,539,1,NA,2,NA,0,17,12,1,6,1,1
51,524,21100,2,11,21100002011,1,539,1,NA,2,NA,0,16,12,1,0,1,1
51,524,21100,2,12,21100002012,1,539,1,NA,2,NA,0,16,15,1,0,1,1
51,524,21100,2,13,21100002013,1,539,1,NA,99,NA,0,17,13,1,0,1,1
51,524,21100,2,14,21100002014,1,539,1,NA,2,NA,0,18,15,1,1,1,1
51,528,21277,12,1,21277012001,1,521,1,NA,2,NA,0,16,10,1,2,1,1
51,528,21277,12,3,21277012003,1,521,1,NA,2,NA,0,16,12,1,3,1,1
51,528,21277,12,4,21277012004,1,521,1,NA,2,NA,0,16,12,1,2,1,1
51,528,21277,12,6,21277012006,1,521,1,NA,2,NA,0,16,8,2,2,1,1
51,528,21277,12,7,21277012007,1,521,1,NA,2,NA,0,18,10,5,2,1,1
51,528,21277,12,8,21277012008,1,521,1,NA,2,NA,0,18,8,1,2,1,1
51,528,21277,12,12,21277012012,1,521,1,NA,99,NA,0,15,11,1,3,1,1
51,528,21277,12,13,21277012013,1,521,1,NA,99,NA,0,15,15,1,3,1,1
51,528,21277,12,14,21277012014,1,521,1,NA,2,NA,0,15,8,1,3,1,1
51,528,21277,12,15,21277012015,1,521,1,NA,99,NA,0,17,10,1,4,1,1
51,529,21295,17,1,21295017001,1,522,4,NA,99,2,0,17,11,1,0,1,1
51,529,21295,17,2,21295017002,1,522,1,NA,2,NA,0,6,3,6,7,2,2
51,529,21295,17,2,21295017002,1,522,1,NA,2,NA,1,17,7,1,4,2,2
51,529,21295,17,3,21295017003,1,522,5,"nước mưa",2,NA,0,4,2,6,9,3,3
51,529,21295,17,3,21295017003,1,522,5,"nước mưa",2,NA,1,10,4,6,4,3,3
51,529,21295,17,3,21295017003,1,522,5,"nước mưa",2,NA,2,16,7,1,2,3,3
51,529,21295,17,4,21295017004,1,522,4,NA,2,2,0,3,4,5,3,5,5
51,529,21295,17,4,21295017004,1,522,4,NA,2,2,1,5,5,5,2,5,5
51,529,21295,17,4,21295017004,1,522,4,NA,2,2,2,7,4,5,2,5,5
51,529,21295,17,4,21295017004,1,522,4,NA,2,2,3,9,6,5,1,5,5
51,529,21295,17,4,21295017004,1,522,4,NA,2,2,4,11,5,5,1,5,5
51,529,21295,17,5,21295017005,1,522,1,NA,2,NA,0,8,2,6,10,2,2
51,529,21295,17,5,21295017005,1,522,1,NA,2,NA,1,17,7,1,3,2,2
51,529,21295,17,6,21295017006,1,522,1,NA,2,NA,0,3,4,6,3,3,3
51,529,21295,17,6,21295017006,1,522,1,NA,2,NA,1,7,5,6,2,3,3
51,529,21295,17,6,21295017006,1,522,1,NA,2,NA,2,11,6,6,1,3,3
51,529,21295,17,7,21295017007,1,522,1,NA,2,NA,0,10,4,6,8,2,2
51,529,21295,17,7,21295017007,1,522,1,NA,2,NA,1,16,7,1,4,2,2
51,529,21295,17,8,21295017008,1,522,1,NA,99,NA,0,18,8,1,99,1,1
51,529,21295,17,9,21295017009,1,522,1,NA,99,NA,0,17,10,1,99,1,1
51,529,21295,17,10,21295017010,1,522,1,NA,99,NA,0,17,11,1,99,1,1
51,529,21295,17,12,21295017012,1,522,1,NA,99,NA,0,17,9,1,99,1,1
51,529,21295,17,13,21295017013,1,522,1,NA,2,NA,0,5,4,6,3,3,3
51,529,21295,17,13,21295017013,1,522,1,NA,2,NA,1,9,5,6,2,3,3
51,529,21295,17,13,21295017013,1,522,1,NA,2,NA,2,13,6,6,1,3,3
51,529,21295,17,14,21295017014,1,522,1,NA,2,NA,0,3,3,4,3,3,3
51,529,21295,17,14,21295017014,1,522,1,NA,2,NA,1,7,4,4,2,3,3
51,529,21295,17,14,21295017014,1,522,1,NA,2,NA,2,11,5,4,1,3,3
51,529,21295,17,15,21295017015,1,522,1,NA,2,NA,0,3,3,4,3,3,3
51,529,21295,17,15,21295017015,1,522,1,NA,2,NA,1,7,4,4,2,3,3
51,529,21295,17,15,21295017015,1,522,1,NA,2,NA,2,13,6,4,1,3,3
51,529,21322,6,1,21322006001,1,497,1,NA,99,NA,0,17,12,1,0,1,1
51,529,21322,6,8,21322006008,1,497,4,NA,2,2,0,3,4,5,3,3,3
51,529,21322,6,8,21322006008,1,497,4,NA,2,2,1,7,4,5,2,3,3
51,529,21322,6,8,21322006008,1,497,4,NA,2,2,2,11,3,5,2,3,3
51,529,21322,6,9,21322006009,1,497,4,NA,2,2,1,3,5,5,2,5,5
51,529,21322,6,9,21322006009,1,497,4,NA,2,2,2,4,3,5,3,5,5
51,529,21322,6,9,21322006009,1,497,4,NA,2,2,3,7,4,5,3,5,5
51,529,21322,6,9,21322006009,1,497,4,NA,2,2,4,11,6,5,2,5,5
51,529,21322,6,9,21322006009,1,497,4,NA,2,2,5,13,3,5,2,5,5
51,529,21322,6,12,21322006012,1,497,4,NA,2,2,0,2,5,5,3,3,3
51,529,21322,6,12,21322006012,1,497,4,NA,2,2,1,7,4,5,2,3,3
51,529,21322,6,12,21322006012,1,497,4,NA,2,2,2,11,6,5,2,3,3
51,529,21322,6,13,21322006013,1,497,5,"nước mưa",2,NA,0,3,3,6,3,3,3
51,529,21322,6,13,21322006013,1,497,5,"nước mưa",2,NA,1,12,3,6,3,3,3
51,529,21322,6,13,21322006013,1,497,5,"nước mưa",2,NA,2,16,5,1,1,3,3
51,529,21322,6,14,21322006014,1,497,3,NA,2,2,0,3,2,6,6,3,3
51,529,21322,6,14,21322006014,1,497,3,NA,2,2,1,12,4,6,3,3,3
51,529,21322,6,14,21322006014,1,497,3,NA,2,2,2,18,5,1,1,3,3
51,530,21340,5,1,21340005001,1,531,3,NA,2,2,1,NA,NA,NA,NA,1,0
51,530,21340,5,2,21340005002,1,531,4,NA,99,2,1,NA,NA,NA,NA,1,0
51,530,21340,5,3,21340005003,1,531,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,5,21340005005,1,531,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,6,21340005006,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,7,21340005007,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,8,21340005008,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,9,21340005009,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,11,21340005011,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,13,21340005013,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,530,21340,5,14,21340005014,1,531,4,NA,2,2,1,NA,NA,NA,NA,1,0
51,530,21340,5,15,21340005015,1,531,4,NA,2,2,NA,NA,NA,NA,NA,1,0
51,534,21445,5,1,21445005001,1,456,1,NA,2,NA,0,0,3,1,4,2,2
51,534,21445,5,1,21445005001,1,456,1,NA,2,NA,1,17,4,1,0,2,2
51,534,21445,5,2,21445005002,1,456,1,NA,99,NA,0,1,2,1,7,2,2
51,534,21445,5,2,21445005002,1,456,1,NA,99,NA,1,17,4,1,0,2,2
51,534,21445,5,3,21445005003,1,456,1,NA,1,NA,0,0,2,1,2,2,2
51,534,21445,5,3,21445005003,1,456,1,NA,1,NA,1,17,3,1,0,2,2
51,534,21445,5,4,21445005004,1,456,1,NA,2,NA,0,17,15,1,0,1,1
51,534,21445,5,5,21445005005,1,456,1,NA,2,NA,0,0,10,1,5,2,2
51,534,21445,5,5,21445005005,1,456,1,NA,2,NA,1,17,9,1,3,2,2
51,534,21445,5,7,21445005007,1,456,1,NA,2,NA,0,0,12,1,6,2,2
51,534,21445,5,7,21445005007,1,456,1,NA,2,NA,1,16,8,1,3,2,2
51,534,21445,5,8,21445005008,1,456,1,NA,2,NA,0,0,7,1,5,2,2
51,534,21445,5,8,21445005008,1,456,1,NA,2,NA,1,17,12,1,3,2,2
51,534,21445,5,10,21445005010,1,456,1,NA,2,NA,0,16,5,3,5,2,2
51,534,21445,5,10,21445005010,1,456,1,NA,2,NA,1,0,10,3,2,2,2
51,534,21445,5,11,21445005011,1,456,1,NA,2,NA,0,17,10,1,1,1,1
51,534,21445,5,12,21445005012,1,456,1,NA,2,NA,0,17,15,1,1,1,1
51,534,21445,5,13,21445005013,1,456,1,NA,2,NA,0,1,7,1,3,2,2
51,534,21445,5,13,21445005013,1,456,1,NA,2,NA,1,17,12,2,1,2,2
51,534,21445,5,15,21445005015,1,456,1,NA,2,NA,0,17,15,1,1,1,1
51,535,21508,1,1,21508001001,1,569,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,535,21508,1,2,21508001002,1,569,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,535,21508,1,3,21508001003,1,569,4,NA,99,2,NA,NA,NA,NA,NA,1,0
51,535,21508,1,4,21508001004,1,569,4,NA,2,2,0,9,1,6,99,1,1
51,535,21508,1,5,21508001005,1,569,4,NA,2,2,0,9,1,6,99,1,1
51,535,21508,1,6,21508001006,1,569,4,NA,2,2,0,9,1,6,99,1,1
51,535,21508,1,7,21508001007,1,569,4,NA,2,2,0,9,1,6,99,1,1
51,535,21508,1,8,21508001008,1,569,4,NA,2,2,0,9,1,6,99,1,1
51,535,21508,1,9,21508001009,1,569,5,"Nước mưa, nước sông",2,NA,0,0,10,5,99,2,2
51,535,21508,1,9,21508001009,1,569,5,"Nước mưa, nước sông",2,NA,1,13,30,1,99,2,2
51,535,21508,1,10,21508001010,1,569,5,"nước mạch",2,NA,1,3,10,7,99,1,1
51,535,21508,1,11,21508001011,1,569,5,"Nước mưa",2,NA,0,0,7,5,99,2,2
51,535,21508,1,11,21508001011,1,569,5,"Nước mưa",2,NA,1,3,10,5,99,2,2
51,535,21508,1,15,21508001015,1,569,5,"Nước mưa",2,NA,1,0,3,5,99,2,2
51,535,21508,1,15,21508001015,1,569,5,"Nước mưa",2,NA,2,3,10,5,99,2,2
51,535,21523,17,1,21523017001,1,547,5,"tự chảy",99,NA,0,0,3,6,1,1,1
51,535,21523,17,2,21523017002,1,547,4,NA,99,2,0,5,1,6,0,1,1
51,535,21523,17,3,21523017003,1,547,4,NA,99,2,1,17,2,5,2,2,2
51,535,21523,17,3,21523017003,1,547,4,NA,99,2,2,11,2,5,2,2,2
51,535,21523,17,4,21523017004,1,547,3,NA,2,2,0,2,10,6,99,2,2
51,535,21523,17,4,21523017004,1,547,3,NA,2,2,1,3,10,6,99,2,2
51,535,21523,17,5,21523017005,1,547,1,NA,99,NA,0,17,5,4,2,2,2
51,535,21523,17,5,21523017005,1,547,1,NA,99,NA,1,15,4,4,3,2,2
51,535,21523,17,6,21523017006,1,547,4,NA,99,2,0,5,1,6,1,2,2
51,535,21523,17,6,21523017006,1,547,4,NA,99,2,1,6,1,6,1,2,2
51,535,21523,17,7,21523017007,1,547,5,"Nước đập",99,NA,0,9,2,6,1,3,3
51,535,21523,17,7,21523017007,1,547,5,"Nước đập",99,NA,1,9,2,6,1,3,3
51,535,21523,17,7,21523017007,1,547,5,"Nước đập",99,NA,2,10,2,6,1,3,3
51,535,21523,17,8,21523017008,1,547,4,NA,2,2,1,0,7,5,99,1,1
51,535,21523,17,9,21523017009,1,547,4,NA,2,2,1,0,7,5,99,1,1
51,535,21523,17,10,21523017010,1,547,4,NA,99,2,0,6,1,6,0,1,1
51,535,21523,17,11,21523017011,1,547,4,NA,2,2,0,9,1,6,99,1,1
51,535,21523,17,12,21523017012,1,547,4,NA,2,2,0,0,7,1,99,3,3
51,535,21523,17,12,21523017012,1,547,4,NA,2,2,1,0,10,1,99,3,3
51,535,21523,17,12,21523017012,1,547,4,NA,2,2,2,13,30,1,99,3,3
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,0,4,6,5,1,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,1,7,7,5,1,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,2,12,8,5,99,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,3,15,6,5,99,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,4,14,8,5,2,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,5,13,4,5,1,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,6,14,5,5,2,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,7,5,2,5,3,9,9
51,535,21523,17,13,21523017013,1,547,4,NA,99,2,8,17,2,5,1,9,9
51,535,21523,17,14,21523017014,1,547,4,NA,99,2,0,0,2,7,3,1,1
51,535,21523,17,15,21523017015,1,547,4,NA,2,2,0,9,1,6,99,1,1
52,540,21559,6,20,21559006020,1,656,1,NA,99,NA,0,17,3,1,99,1,1
52,540,21559,6,25,21559006025,1,656,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,1,21649002001,1,555,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,2,21649002002,1,555,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,3,21649002003,1,555,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,4,21649002004,1,555,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,5,21649002005,1,555,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,6,21649002006,1,555,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,10,21649002010,1,555,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,11,21649002011,1,555,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21649,2,12,21649002012,1,555,1,NA,2,NA,0,0,3,1,99,2,2
52,543,21649,2,12,21649002012,1,555,1,NA,2,NA,1,17,9,1,99,2,2
52,543,21649,2,13,21649002013,1,555,1,NA,2,NA,0,0,3,1,2,2,2
52,543,21649,2,13,21649002013,1,555,1,NA,2,NA,1,17,9,1,1,2,2
52,543,21649,2,14,21649002014,1,555,1,NA,2,NA,0,0,3,1,99,2,2
52,543,21649,2,14,21649002014,1,555,1,NA,2,NA,1,17,9,1,99,2,2
52,543,21649,2,15,21649002015,1,555,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,1,21652001001,1,540,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,2,21652001002,1,540,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,3,21652001003,1,540,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,5,21652001005,1,540,1,NA,2,NA,0,3,5,1,2,1,1
52,543,21652,1,7,21652001007,1,540,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,8,21652001008,1,540,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,9,21652001009,1,540,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,10,21652001010,1,540,1,NA,2,NA,0,0,3,1,3,2,2
52,543,21652,1,10,21652001010,1,540,1,NA,2,NA,1,18,8,1,99,2,2
52,543,21652,1,11,21652001011,1,540,1,NA,2,NA,0,0,3,1,3,2,2
52,543,21652,1,11,21652001011,1,540,1,NA,2,NA,1,17,7,1,0,2,2
52,543,21652,1,12,21652001012,1,540,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,13,21652001013,1,540,1,NA,2,NA,0,0,2,1,1,2,2
52,543,21652,1,13,21652001013,1,540,1,NA,2,NA,1,18,7,1,0,2,2
52,543,21652,1,14,21652001014,1,540,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
52,543,21652,1,16,21652001016,1,540,2,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,1,21712012001,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,2,21712012002,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,3,21712012003,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,4,21712012004,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,5,21712012005,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,6,21712012006,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,7,21712012007,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,8,21712012008,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,9,21712012009,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,10,21712012010,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
52,544,21712,12,12,21712012012,1,552,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
